orderID,userID,productID,orderDate,quantity,status
O23224,U00886,P00078,2024-07-13,4,Placed
O23225,U01255,P00571,2024-10-07,2,Delivered
O23226,U00538,P01451,2025-01-27,1,Shipped
O23227,U01436,P00777,2025-02-04,3,Placed
O23228,U02822,P00916,2025-02-05,3,Placed
O23229,U01241,P00437,2024-01-16,4,Shipped
O23230,U02912,P00321,2024-03-10,5,Shipped
O23231,U02144,P00998,2023-12-17,4,Shipped
O23232,U01396,P00472,2024-03-17,1,Placed
O23233,U02648,P01375,2024-05-27,5,Cancelled
O23234,U01683,P01335,2023-06-30,2,Placed
O23235,U02800,P01297,2024-09-13,4,Placed
O23236,U01874,P01301,2024-04-21,1,Shipped
O23237,U02440,P01366,2024-10-16,4,Cancelled
O23238,U00975,P01136,2024-08-25,1,Shipped
O23239,U02795,P00125,2023-09-13,3,Shipped
O23240,U02875,P00425,2024-02-16,3,Placed
O23241,U01602,P01171,2024-04-08,5,Shipped
O23242,U02861,P00994,2023-11-18,3,Delivered
O23243,U00322,P00378,2024-04-17,3,Shipped
O23244,U02909,P00989,2025-01-26,4,Delivered
O23245,U02265,P00235,2024-11-09,5,Delivered
O23246,U01917,P00918,2023-10-25,2,Placed
O23247,U02237,P00446,2024-01-11,3,Placed
O23248,U01149,P00511,2023-08-29,3,Cancelled
O23249,U02361,P00507,2024-05-19,5,Placed
O23250,U01350,P00678,2024-06-07,3,Delivered
O23251,U01675,P01485,2024-06-07,2,Shipped
O23252,U01502,P00869,2024-06-09,1,Shipped
O23253,U01843,P00072,2025-06-18,3,Delivered
O23254,U00729,P00887,2025-01-26,3,Shipped
O23255,U01237,P01104,2024-08-11,5,Placed
O23256,U00078,P00790,2025-05-02,3,Placed
O23257,U01742,P01500,2024-03-29,2,Delivered
O23258,U00748,P00913,2025-02-16,4,Placed
O23259,U00788,P01117,2024-06-28,3,Placed
O23260,U01185,P00081,2023-07-02,2,Cancelled
O23261,U02775,P00820,2024-04-25,5,Shipped
O23262,U00348,P01251,2025-04-11,3,Placed
O23263,U00009,P01273,2025-04-21,3,Placed
O23264,U01583,P00367,2025-01-09,2,Shipped
O23265,U00348,P00764,2024-06-18,2,Cancelled
O23266,U01378,P00007,2025-01-17,2,Delivered
O23267,U02342,P00817,2024-05-11,5,Shipped
O23268,U01724,P00146,2023-12-29,1,Delivered
O23269,U02350,P01383,2024-10-11,2,Placed
O23270,U01845,P00087,2024-02-08,3,Cancelled
O23271,U01657,P00690,2023-07-15,5,Placed
O23272,U01655,P01401,2023-06-29,2,Delivered
O23273,U00133,P01005,2023-07-16,1,Delivered
O23274,U01752,P00740,2024-03-30,3,Shipped
O23275,U00924,P01326,2024-02-03,2,Delivered
O23276,U00594,P00943,2024-09-13,1,Delivered
O23277,U02580,P00037,2024-04-03,5,Placed
O23278,U00990,P01234,2025-02-22,4,Delivered
O23279,U01388,P00117,2025-03-19,3,Delivered
O23280,U00952,P00378,2024-02-28,5,Delivered
O23281,U02123,P00166,2023-08-18,2,Placed
O23282,U00884,P01238,2024-06-27,1,Placed
O23283,U00570,P00919,2023-07-22,3,Shipped
O23284,U02695,P01357,2025-03-30,1,Cancelled
O23285,U00349,P01316,2024-07-22,2,Cancelled
O23286,U00831,P00105,2023-09-22,4,Placed
O23287,U02805,P01265,2024-06-28,5,Shipped
O23288,U00027,P00118,2024-08-24,5,Cancelled
O23289,U02792,P01209,2024-07-07,1,Delivered
O23290,U00722,P00488,2023-11-23,1,Delivered
O23291,U00794,P00516,2023-08-31,2,Placed
O23292,U02814,P00583,2024-08-13,1,Placed
O23293,U02598,P00075,2025-06-11,2,Placed
O23294,U01338,P00440,2025-06-07,5,Shipped
O23295,U01535,P01314,2024-02-06,2,Shipped
O23296,U02833,P00522,2024-04-01,3,Delivered
O23297,U02817,P00588,2024-05-07,3,Placed
O23298,U02535,P01373,2025-01-09,4,Shipped
O23299,U01473,P01196,2023-10-12,3,Placed
O23300,U00384,P00316,2024-04-22,2,Delivered
O23301,U02671,P00630,2024-06-28,2,Delivered
O23302,U02823,P00177,2025-01-16,2,Delivered
O23303,U01903,P00007,2024-09-18,5,Delivered
O23304,U01194,P01324,2024-06-25,1,Delivered
O23305,U02686,P00159,2025-01-28,5,Delivered
O23306,U00882,P01440,2025-05-07,1,Delivered
O23307,U02706,P01018,2023-08-13,1,Shipped
O23308,U02496,P01187,2024-06-28,5,Cancelled
O23309,U02609,P00732,2025-04-24,4,Shipped
O23310,U01969,P01218,2023-10-25,4,Delivered
O23311,U02555,P00465,2024-04-23,2,Cancelled
O23312,U00824,P01497,2024-06-28,3,Shipped
O23313,U00269,P01107,2024-07-26,2,Cancelled
O23314,U00240,P00338,2023-11-24,1,Placed
O23315,U01155,P00375,2023-10-11,1,Delivered
O23316,U00002,P01010,2025-04-08,4,Cancelled
O23317,U02103,P00329,2024-12-23,4,Placed
O23318,U00355,P00499,2024-07-02,2,Cancelled
O23319,U02360,P01194,2024-09-29,3,Cancelled
O23320,U02512,P00014,2023-08-06,5,Shipped
O23321,U01541,P01441,2025-04-18,4,Shipped
O23322,U00702,P00073,2023-08-31,4,Cancelled
O23323,U02034,P01295,2024-07-29,5,Delivered
O23324,U00750,P01000,2025-03-31,1,Shipped
O23325,U02681,P00836,2025-05-13,4,Shipped
O23326,U01463,P00829,2025-02-24,4,Cancelled
O23327,U01898,P01329,2023-09-15,1,Cancelled
O23328,U01959,P00823,2023-07-08,5,Shipped
O23329,U01600,P00762,2025-03-02,2,Delivered
O23330,U02941,P00606,2023-10-16,2,Delivered
O23331,U00707,P00825,2024-04-16,1,Delivered
O23332,U02009,P00528,2023-11-11,5,Cancelled
O23333,U02484,P00158,2024-06-18,4,Placed
O23334,U01402,P00314,2025-04-29,4,Shipped
O23335,U02291,P00827,2024-05-21,4,Delivered
O23336,U01308,P00939,2024-11-17,2,Shipped
O23337,U02410,P00895,2025-04-22,5,Cancelled
O23338,U00784,P01074,2024-04-11,5,Delivered
O23339,U00035,P01233,2024-05-30,2,Delivered
O23340,U02776,P00134,2023-10-14,5,Shipped
O23341,U01394,P00759,2023-09-25,5,Delivered
O23342,U01438,P00978,2023-10-21,3,Shipped
O23343,U01196,P00321,2024-10-02,2,Cancelled
O23344,U00821,P00175,2025-05-04,2,Shipped
O23345,U00360,P00553,2024-02-25,5,Delivered
O23346,U02871,P00550,2024-11-26,5,Placed
O23347,U02585,P00964,2024-11-11,2,Shipped
O23348,U01943,P00145,2024-05-27,3,Shipped
O23349,U00076,P00914,2023-09-23,5,Cancelled
O23350,U02633,P00099,2024-03-16,4,Delivered
O23351,U02495,P00669,2025-05-03,3,Delivered
O23352,U00130,P01476,2023-08-22,3,Delivered
O23353,U02667,P00163,2025-05-12,4,Cancelled
O23354,U01420,P01334,2024-06-25,5,Cancelled
O23355,U02197,P00609,2023-08-17,5,Delivered
O23356,U00985,P01437,2025-03-22,1,Placed
O23357,U02685,P01224,2023-11-17,5,Cancelled
O23358,U00448,P00713,2024-09-15,2,Shipped
O23359,U02249,P00055,2024-01-18,2,Cancelled
O23360,U00026,P00160,2024-10-04,2,Placed
O23361,U00083,P00796,2025-04-10,1,Shipped
O23362,U00777,P00935,2025-01-03,2,Cancelled
O23363,U02141,P01469,2023-09-15,5,Placed
O23364,U01186,P00497,2024-01-20,1,Cancelled
O23365,U01455,P01024,2024-04-15,2,Delivered
O23366,U00574,P01134,2024-03-10,4,Delivered
O23367,U01328,P00722,2024-03-01,2,Shipped
O23368,U02167,P01029,2024-01-14,5,Cancelled
O23369,U01930,P00829,2025-05-19,5,Placed
O23370,U02234,P01240,2023-10-16,4,Placed
O23371,U01279,P00247,2025-06-05,4,Shipped
O23372,U00188,P01009,2024-04-22,1,Placed
O23373,U01447,P01417,2024-07-01,3,Cancelled
O23374,U01557,P00485,2024-12-31,5,Cancelled
O23375,U02629,P00567,2024-06-26,5,Placed
O23376,U02317,P00907,2025-03-22,1,Cancelled
O23377,U00797,P01357,2023-07-20,3,Cancelled
O23378,U02622,P01397,2025-02-20,3,Cancelled
O23379,U02222,P00501,2024-11-19,5,Placed
O23380,U01781,P00407,2024-07-25,1,Placed
O23381,U02348,P01039,2025-01-20,4,Placed
O23382,U01520,P00658,2024-12-08,3,Cancelled
O23383,U00702,P01118,2025-03-24,1,Delivered
O23384,U01942,P00288,2023-07-15,4,Cancelled
O23385,U01282,P00891,2024-01-03,5,Shipped
O23386,U00589,P01250,2024-04-29,3,Placed
O23387,U01486,P01039,2024-11-27,4,Placed
O23388,U00903,P00030,2024-02-08,1,Shipped
O23389,U01984,P00584,2024-11-26,5,Placed
O23390,U01655,P00256,2024-12-08,4,Placed
O23391,U02297,P01376,2024-01-29,3,Cancelled
O23392,U00792,P00395,2023-08-16,2,Shipped
O23393,U01565,P00024,2024-08-11,2,Delivered
O23394,U00685,P00997,2025-01-03,4,Shipped
O23395,U01328,P00689,2023-06-27,5,Shipped
O23396,U01913,P00806,2025-01-28,4,Placed
O23397,U02711,P00341,2024-06-19,5,Placed
O23398,U00036,P01113,2024-02-03,1,Shipped
O23399,U01667,P00826,2025-01-20,3,Shipped
O23400,U01465,P00653,2025-01-17,1,Delivered
O23401,U02783,P00439,2024-11-29,5,Placed
O23402,U00425,P00029,2025-01-22,1,Shipped
O23403,U00089,P00623,2024-12-08,2,Cancelled
O23404,U00083,P00993,2025-02-06,5,Cancelled
O23405,U01808,P00919,2024-05-16,3,Delivered
O23406,U00695,P01442,2023-08-14,4,Delivered
O23407,U00913,P00068,2024-10-01,3,Shipped
O23408,U02748,P00103,2023-06-26,4,Delivered
O23409,U02147,P01231,2024-04-28,2,Delivered
O23410,U02332,P00883,2025-03-06,3,Shipped
O23411,U02314,P01482,2025-06-18,3,Delivered
O23412,U02939,P01401,2023-12-19,1,Shipped
O23413,U00861,P00594,2024-12-26,1,Delivered
O23414,U02553,P00353,2024-03-15,1,Delivered
O23415,U02609,P00065,2023-06-25,1,Delivered
O23416,U00453,P00038,2025-01-31,1,Shipped
O23417,U02941,P00882,2025-03-28,2,Shipped
O23418,U00176,P01211,2024-12-17,3,Shipped
O23419,U01776,P00108,2023-12-29,4,Delivered
O23420,U02771,P00077,2025-02-06,1,Delivered
O23421,U01796,P00708,2023-09-21,2,Cancelled
O23422,U00242,P00543,2024-01-12,3,Cancelled
O23423,U00801,P00403,2023-11-13,1,Delivered
O23424,U00131,P00116,2025-05-29,2,Shipped
O23425,U02659,P01200,2024-07-04,1,Delivered
O23426,U00121,P01461,2025-03-22,2,Delivered
O23427,U01755,P00540,2023-08-29,5,Placed
O23428,U02105,P01443,2024-11-25,4,Placed
O23429,U00191,P01221,2025-03-10,1,Placed
O23430,U01978,P00552,2024-05-05,3,Placed
O23431,U01227,P01434,2023-10-10,4,Shipped
O23432,U01780,P00765,2023-12-15,2,Shipped
O23433,U01557,P00828,2023-08-16,2,Shipped
O23434,U02081,P00596,2024-09-04,3,Cancelled
O23435,U01574,P00066,2023-06-27,1,Shipped
O23436,U02281,P00147,2024-06-03,4,Placed
O23437,U00028,P01249,2024-11-07,3,Cancelled
O23438,U01022,P00236,2024-03-29,4,Shipped
O23439,U00984,P00268,2024-07-25,2,Delivered
O23440,U01226,P01473,2025-06-03,3,Placed
O23441,U00844,P01263,2025-03-15,5,Placed
O23442,U02261,P00847,2024-07-28,3,Placed
O23443,U00799,P00755,2024-02-22,5,Shipped
O23444,U00116,P01041,2025-02-25,4,Cancelled
O23445,U01031,P01126,2024-05-14,4,Delivered
O23446,U00044,P00265,2023-09-04,1,Shipped
O23447,U02947,P00395,2024-11-21,1,Placed
O23448,U02784,P00963,2024-12-30,2,Shipped
O23449,U01875,P00055,2023-12-08,1,Cancelled
O23450,U00720,P00684,2023-12-04,1,Shipped
O23451,U01302,P00307,2024-10-23,1,Shipped
O23452,U01795,P01439,2024-11-26,1,Placed
O23453,U02657,P00407,2024-10-28,5,Shipped
O23454,U00145,P00697,2025-05-17,4,Cancelled
O23455,U02808,P00979,2024-01-10,4,Cancelled
O23456,U00134,P00219,2023-09-25,3,Delivered
O23457,U02550,P00099,2025-01-23,1,Cancelled
O23458,U00250,P00952,2023-12-26,2,Delivered
O23459,U02293,P01363,2025-04-22,2,Shipped
O23460,U00786,P00132,2025-02-28,5,Cancelled
O23461,U02954,P00538,2023-07-27,1,Placed
O23462,U02809,P00944,2023-07-27,1,Cancelled
O23463,U00450,P01350,2024-08-06,2,Delivered
O23464,U02011,P01181,2023-07-15,4,Placed
O23465,U00469,P01075,2023-09-26,1,Placed
O23466,U00995,P00124,2024-07-05,1,Cancelled
O23467,U01791,P00358,2024-03-27,5,Shipped
O23468,U00434,P01094,2024-12-20,2,Placed
O23469,U01443,P01459,2024-02-22,4,Cancelled
O23470,U01943,P00192,2023-12-03,3,Delivered
O23471,U02525,P01113,2023-08-18,4,Shipped
O23472,U00635,P01015,2025-01-01,3,Delivered
O23473,U01799,P00544,2025-03-07,2,Shipped
O23474,U02923,P00270,2024-02-02,4,Delivered
O23475,U00037,P00457,2023-10-23,3,Cancelled
O23476,U02048,P00417,2023-06-26,2,Delivered
O23477,U00140,P01213,2025-06-10,2,Shipped
O23478,U02271,P00752,2025-06-07,1,Shipped
O23479,U02301,P00238,2024-12-05,2,Delivered
O23480,U01954,P01433,2024-08-12,4,Placed
O23481,U01911,P00210,2023-10-18,3,Cancelled
O23482,U00036,P00086,2025-05-11,2,Cancelled
O23483,U00741,P00109,2024-07-06,4,Cancelled
O23484,U01549,P01203,2025-03-13,1,Shipped
O23485,U01862,P00015,2024-01-26,4,Delivered
O23486,U01236,P01491,2024-08-24,5,Shipped
O23487,U02036,P00499,2024-05-19,5,Shipped
O23488,U00467,P00876,2025-02-12,3,Shipped
O23489,U00187,P01375,2025-01-10,5,Cancelled
O23490,U02533,P00150,2024-12-19,1,Shipped
O23491,U00919,P00162,2025-03-08,4,Delivered
O23492,U00634,P00147,2023-08-11,5,Delivered
O23493,U01533,P00303,2023-07-16,3,Placed
O23494,U00503,P00302,2025-01-27,5,Delivered
O23495,U02846,P00808,2023-10-11,4,Shipped
O23496,U02191,P00223,2024-04-24,4,Shipped
O23497,U01557,P00745,2024-03-06,2,Placed
O23498,U01780,P01240,2024-11-14,2,Shipped
O23499,U02417,P00523,2023-07-27,3,Shipped
O23500,U02970,P00842,2024-04-04,5,Cancelled
O23501,U02561,P00565,2023-07-25,5,Placed
O23502,U02238,P00367,2025-03-25,5,Cancelled
O23503,U02294,P00837,2024-09-13,1,Shipped
O23504,U02419,P00585,2025-02-20,5,Shipped
O23505,U02109,P00629,2024-07-31,4,Shipped
O23506,U00497,P00284,2024-09-19,4,Placed
O23507,U02694,P00526,2024-04-26,2,Cancelled
O23508,U01349,P00759,2024-06-18,1,Delivered
O23509,U02392,P00721,2023-09-28,4,Placed
O23510,U02318,P00664,2024-07-05,3,Shipped
O23511,U00135,P00642,2024-06-08,4,Delivered
O23512,U02162,P01023,2023-07-30,3,Placed
O23513,U00146,P00095,2025-01-29,2,Placed
O23514,U02272,P00602,2024-02-01,2,Delivered
O23515,U02193,P00414,2025-02-03,1,Shipped
O23516,U01238,P00247,2024-10-30,4,Placed
O23517,U01755,P00866,2023-10-05,3,Delivered
O23518,U01675,P00771,2024-08-06,2,Delivered
O23519,U00625,P00175,2023-07-16,5,Shipped
O23520,U00113,P00506,2025-02-08,1,Placed
O23521,U02978,P00527,2024-06-11,4,Shipped
O23522,U00167,P00380,2023-07-07,3,Cancelled
O23523,U01939,P00994,2024-11-26,1,Placed
O23524,U02732,P00366,2025-03-19,5,Placed
O23525,U00306,P00694,2024-09-10,4,Cancelled
O23526,U01591,P00409,2024-05-20,3,Delivered
O23527,U02556,P00980,2024-06-01,2,Cancelled
O23528,U00736,P00745,2025-04-01,3,Shipped
O23529,U02050,P01111,2024-05-24,2,Shipped
O23530,U02560,P00646,2024-04-01,4,Shipped
O23531,U02183,P00127,2024-09-05,1,Shipped
O23532,U02322,P01172,2025-01-07,2,Delivered
O23533,U02721,P00643,2023-10-26,2,Placed
O23534,U02060,P00952,2025-02-21,4,Placed
O23535,U01486,P00650,2024-10-25,5,Shipped
O23536,U01902,P00986,2024-04-05,3,Cancelled
O23537,U00287,P00604,2024-07-09,4,Placed
O23538,U02620,P00601,2024-12-30,4,Placed
O23539,U00189,P00124,2023-07-12,4,Placed
O23540,U00655,P01069,2024-09-13,4,Placed
O23541,U01044,P01497,2024-02-07,4,Placed
O23542,U02277,P00219,2023-12-27,4,Shipped
O23543,U02599,P00684,2024-11-30,5,Placed
O23544,U00266,P00217,2024-06-01,1,Shipped
O23545,U01795,P00918,2024-02-06,5,Cancelled
O23546,U00052,P01417,2025-02-28,1,Cancelled
O23547,U01642,P00744,2025-01-04,1,Delivered
O23548,U02108,P00503,2025-01-06,1,Delivered
O23549,U02991,P01249,2025-02-16,5,Shipped
O23550,U01654,P01147,2023-11-29,4,Placed
O23551,U00757,P00840,2023-10-28,5,Shipped
O23552,U01924,P00907,2024-09-06,1,Placed
O23553,U02248,P00842,2025-05-30,3,Shipped
O23554,U00942,P00808,2025-06-10,1,Placed
O23555,U02919,P00744,2023-11-04,5,Shipped
O23556,U02489,P00872,2024-03-07,1,Delivered
O23557,U00567,P00747,2025-04-05,1,Placed
O23558,U00069,P00252,2024-09-21,3,Cancelled
O23559,U01897,P00982,2024-02-23,4,Cancelled
O23560,U01596,P00402,2024-06-21,2,Shipped
O23561,U01665,P00368,2025-01-20,4,Cancelled
O23562,U02666,P01028,2025-03-11,2,Shipped
O23563,U01744,P01122,2024-08-14,2,Placed
O23564,U02387,P00627,2024-09-27,1,Shipped
O23565,U00210,P00955,2023-10-07,3,Delivered
O23566,U02714,P01096,2023-11-07,2,Shipped
O23567,U02450,P00535,2024-06-01,3,Delivered
O23568,U02207,P00197,2024-05-31,3,Delivered
O23569,U00082,P00716,2024-04-08,5,Shipped
O23570,U01119,P00346,2024-09-12,1,Shipped
O23571,U02329,P00572,2025-03-01,4,Placed
O23572,U02516,P01346,2024-03-14,1,Delivered
O23573,U02670,P00575,2023-07-23,5,Shipped
O23574,U02092,P00819,2025-02-18,4,Placed
O23575,U00014,P00775,2024-08-06,3,Shipped
O23576,U02716,P01173,2024-04-30,4,Cancelled
O23577,U02609,P01442,2024-10-18,5,Cancelled
O23578,U01074,P01113,2025-03-27,5,Placed
O23579,U01458,P01484,2024-12-14,5,Cancelled
O23580,U02920,P00422,2023-07-03,1,Shipped
O23581,U02661,P00996,2024-12-21,5,Placed
O23582,U01744,P00659,2025-01-16,2,Shipped
O23583,U00127,P00402,2024-08-08,4,Shipped
O23584,U00963,P00749,2024-09-01,4,Placed
O23585,U01416,P01231,2024-07-12,3,Placed
O23586,U02872,P01047,2023-10-14,4,Cancelled
O23587,U02743,P01416,2024-11-13,1,Cancelled
O23588,U00356,P01439,2024-06-29,4,Placed
O23589,U02127,P01261,2024-11-05,2,Cancelled
O23590,U00141,P01177,2023-07-24,1,Shipped
O23591,U02146,P00546,2025-05-15,2,Placed
O23592,U00648,P00933,2024-11-03,2,Placed
O23593,U00123,P00074,2025-02-27,5,Cancelled
O23594,U02190,P01357,2023-08-19,4,Delivered
O23595,U02028,P00162,2024-01-08,1,Shipped
O23596,U00948,P01024,2025-06-17,4,Shipped
O23597,U00546,P01331,2024-09-02,1,Placed
O23598,U02308,P00625,2025-01-12,2,Cancelled
O23599,U02153,P01055,2024-04-27,4,Placed
O23600,U00194,P01177,2025-06-12,3,Shipped
O23601,U01818,P01104,2023-06-23,5,Placed
O23602,U01038,P00887,2024-05-01,1,Cancelled
O23603,U01690,P01248,2025-05-19,5,Delivered
O23604,U00550,P00748,2024-04-14,5,Placed
O23605,U00313,P01482,2025-06-14,4,Shipped
O23606,U00771,P01185,2024-05-19,4,Cancelled
O23607,U00218,P00143,2023-08-13,2,Shipped
O23608,U01825,P01076,2025-04-09,2,Shipped
O23609,U01480,P00095,2023-11-04,4,Cancelled
O23610,U02578,P00672,2025-05-27,5,Cancelled
O23611,U02998,P00894,2024-01-29,2,Shipped
O23612,U01914,P01230,2023-07-05,2,Placed
O23613,U01768,P00583,2023-06-21,5,Cancelled
O23614,U01208,P00274,2023-08-28,3,Cancelled
O23615,U00292,P01214,2024-08-22,2,Shipped
O23616,U02069,P01079,2025-06-02,4,Shipped
O23617,U01309,P01436,2023-06-22,5,Placed
O23618,U01849,P00421,2024-01-25,2,Delivered
O23619,U01280,P00738,2024-05-07,1,Delivered
O23620,U01964,P00272,2024-04-10,5,Shipped
O23621,U00705,P01299,2025-03-12,5,Placed
O23622,U02332,P00885,2025-02-23,2,Placed
O23623,U01562,P00108,2023-09-16,5,Cancelled
O23624,U02636,P00750,2023-09-12,2,Cancelled
O23625,U02226,P00049,2024-10-01,4,Delivered
O23626,U01389,P01166,2024-02-23,5,Cancelled
O23627,U00544,P01218,2024-09-05,4,Cancelled
O23628,U01295,P01252,2024-05-14,1,Cancelled
O23629,U02454,P01471,2024-08-15,2,Placed
O23630,U01343,P01245,2024-05-18,4,Cancelled
O23631,U00748,P01123,2023-09-18,2,Cancelled
O23632,U00938,P00220,2023-08-29,2,Delivered
O23633,U02625,P01007,2023-07-20,3,Placed
O23634,U01966,P01190,2024-03-06,5,Delivered
O23635,U00658,P00278,2024-02-13,2,Delivered
O23636,U01819,P00220,2024-05-16,2,Shipped
O23637,U02428,P00987,2024-12-10,5,Delivered
O23638,U00851,P01268,2023-09-05,5,Shipped
O23639,U02340,P01439,2023-12-22,5,Cancelled
O23640,U02614,P01464,2023-07-31,4,Shipped
O23641,U02757,P01193,2025-02-17,3,Shipped
O23642,U02873,P00698,2023-10-24,4,Cancelled
O23643,U02219,P00602,2024-04-23,2,Shipped
O23644,U01482,P00069,2023-07-12,4,Delivered
O23645,U00880,P00562,2023-07-04,5,Shipped
O23646,U01721,P01460,2024-10-07,2,Placed
O23647,U01314,P01375,2023-12-13,5,Shipped
O23648,U01136,P00948,2023-12-21,3,Placed
O23649,U02133,P00792,2025-03-07,5,Delivered
O23650,U02464,P01158,2023-11-26,3,Placed
O23651,U01033,P00852,2023-07-27,1,Delivered
O23652,U02065,P00917,2024-05-12,4,Shipped
O23653,U01801,P00575,2023-08-09,3,Placed
O23654,U00928,P00097,2024-04-12,4,Shipped
O23655,U00940,P00064,2024-08-17,5,Cancelled
O23656,U01654,P01218,2025-04-09,3,Delivered
O23657,U02964,P00033,2023-11-23,5,Delivered
O23658,U00099,P00782,2025-01-09,3,Placed
O23659,U02446,P00653,2025-06-06,5,Placed
O23660,U01038,P00248,2023-07-22,5,Delivered
O23661,U02200,P00591,2025-05-06,4,Delivered
O23662,U01934,P00455,2024-01-09,3,Delivered
O23663,U00270,P00235,2024-05-30,5,Delivered
O23664,U00125,P00047,2024-04-03,3,Delivered
O23665,U01464,P01253,2023-11-02,5,Placed
O23666,U01663,P00372,2023-10-10,1,Placed
O23667,U00155,P00589,2024-03-12,3,Placed
O23668,U00564,P00050,2024-06-15,2,Cancelled
O23669,U00286,P01451,2025-01-01,1,Shipped
O23670,U00620,P00698,2024-12-28,3,Shipped
O23671,U00888,P00162,2024-08-02,1,Cancelled
O23672,U00157,P00061,2025-03-26,2,Shipped
O23673,U00068,P01491,2023-12-16,2,Placed
O23674,U01189,P00012,2024-10-06,1,Shipped
O23675,U01261,P00647,2024-02-02,2,Placed
O23676,U02873,P01170,2025-02-12,1,Delivered
O23677,U01354,P00863,2023-09-21,1,Delivered
O23678,U00477,P00873,2023-12-03,5,Shipped
O23679,U01106,P01286,2023-06-27,1,Delivered
O23680,U01232,P01206,2023-06-27,4,Cancelled
O23681,U01616,P00086,2024-11-14,1,Shipped
O23682,U00420,P01256,2024-12-10,5,Shipped
O23683,U02952,P00380,2023-10-16,5,Shipped
O23684,U02249,P00695,2023-08-11,2,Shipped
O23685,U00476,P00004,2025-02-23,1,Shipped
O23686,U01861,P01281,2023-08-06,1,Shipped
O23687,U02549,P01102,2024-09-09,1,Cancelled
O23688,U00110,P00828,2025-01-27,1,Shipped
O23689,U00041,P01057,2024-04-06,4,Cancelled
O23690,U01838,P01044,2023-11-26,3,Cancelled
O23691,U02694,P00574,2024-12-27,4,Delivered
O23692,U00443,P00063,2024-05-31,4,Shipped
O23693,U00677,P00223,2024-06-12,1,Delivered
O23694,U01086,P00563,2024-12-17,5,Delivered
O23695,U01877,P00521,2023-11-23,5,Delivered
O23696,U00036,P00675,2024-02-24,2,Cancelled
O23697,U01485,P00820,2025-06-13,4,Shipped
O23698,U01327,P01139,2023-06-28,3,Delivered
O23699,U01368,P01363,2023-11-22,2,Delivered
O23700,U00287,P00547,2025-03-21,1,Placed
O23701,U01537,P00702,2025-05-16,1,Shipped
O23702,U00309,P00676,2024-12-27,4,Placed
O23703,U02701,P01172,2023-11-03,5,Placed
O23704,U01958,P01232,2023-07-09,4,Placed
O23705,U02815,P00057,2024-09-29,3,Shipped
O23706,U01688,P01390,2025-02-26,4,Placed
O23707,U00144,P01041,2024-12-20,3,Shipped
O23708,U02344,P00106,2025-04-22,2,Placed
O23709,U00063,P01201,2023-07-10,5,Placed
O23710,U00923,P01229,2024-02-19,2,Placed
O23711,U01046,P00979,2023-08-02,2,Delivered
O23712,U01258,P00959,2024-08-23,1,Delivered
O23713,U02369,P01136,2025-01-28,1,Placed
O23714,U00988,P00619,2025-01-22,1,Shipped
O23715,U02340,P01383,2024-01-07,1,Cancelled
O23716,U01318,P00558,2023-07-07,3,Cancelled
O23717,U01334,P00131,2025-04-28,2,Delivered
O23718,U01355,P01449,2025-04-04,5,Shipped
O23719,U01618,P00098,2024-07-26,3,Shipped
O23720,U02830,P01073,2023-09-27,4,Shipped
O23721,U01017,P00947,2025-02-13,4,Placed
O23722,U01555,P00283,2023-09-28,3,Cancelled
O23723,U02294,P01343,2023-09-07,2,Delivered
O23724,U01731,P01370,2025-01-05,2,Placed
O23725,U01654,P01074,2023-08-12,4,Cancelled
O23726,U00075,P00450,2025-01-10,1,Placed
O23727,U01192,P00399,2024-05-21,2,Shipped
O23728,U01398,P00548,2023-12-02,1,Delivered
O23729,U02339,P00343,2024-07-02,3,Delivered
O23730,U02980,P00712,2023-09-10,4,Placed
O23731,U02167,P00337,2024-10-01,2,Delivered
O23732,U00281,P01438,2025-06-03,3,Cancelled
O23733,U01567,P01115,2023-09-25,3,Placed
O23734,U02938,P01339,2025-04-05,4,Delivered
O23735,U01538,P01041,2025-02-27,4,Placed
O23736,U00652,P00604,2023-11-10,1,Delivered
O23737,U02829,P00040,2023-06-19,4,Cancelled
O23738,U02392,P00957,2024-01-09,1,Placed
O23739,U01766,P00763,2024-12-12,4,Cancelled
O23740,U00749,P00348,2025-04-03,2,Cancelled
O23741,U01365,P01245,2023-12-12,3,Placed
O23742,U01607,P00660,2025-02-18,4,Placed
O23743,U02696,P01363,2025-03-13,2,Shipped
O23744,U02575,P01385,2024-03-06,1,Cancelled
O23745,U00440,P00852,2024-05-06,1,Shipped
O23746,U02175,P00832,2023-09-21,3,Delivered
O23747,U02885,P00471,2023-09-08,3,Delivered
O23748,U02203,P01465,2025-05-20,1,Shipped
O23749,U02878,P01065,2024-12-17,1,Delivered
O23750,U01474,P00486,2025-04-13,5,Shipped
O23751,U00505,P00470,2024-01-31,5,Shipped
O23752,U02596,P00005,2025-02-02,3,Cancelled
O23753,U01979,P00724,2024-11-17,2,Placed
O23754,U02091,P00238,2024-06-02,5,Cancelled
O23755,U02799,P00093,2023-11-13,3,Delivered
O23756,U01770,P00857,2024-04-24,5,Delivered
O23757,U02209,P00713,2023-09-20,2,Placed
O23758,U02033,P01146,2024-08-03,2,Cancelled
O23759,U02502,P00591,2025-03-31,3,Cancelled
O23760,U01727,P01303,2024-01-20,2,Shipped
O23761,U02105,P00940,2023-09-13,2,Delivered
