transactionID,accountID,amount,transactionDate,type,description
TX25235,A15116,6827.42,2025-03-27,Deposit,Hot civil.
TX25236,A15852,6142.25,2024-08-17,Payment,Now state.
TX25237,A13967,19740.49,2023-03-22,Payment,Voice save outside part seven.
TX25238,A13480,9731.67,2021-01-26,Payment,To at important.
TX25239,A17379,-1711.39,2021-05-21,Transfer,According cultural.
TX25240,A12861,19149.16,2024-11-18,Payment,Office improve fine.
TX25241,A10806,2036.55,2021-03-30,Withdrawal,Space think executive commercial.
TX25242,A14260,2838.49,2023-11-25,Payment,Forget yes maybe talk.
TX25243,A12837,10301.83,2025-02-13,Transfer,Paper central set sit community.
TX25244,A11189,6856.2,2021-01-30,Transfer,Once hope.
TX25245,A11530,10638.77,2022-04-05,Withdrawal,Offer bad apply popular.
TX25246,A15417,11601.64,2022-05-31,Transfer,Pick be line poor.
TX25247,A11076,-1869.4,2023-09-07,Deposit,Miss also.
TX25248,A10989,18974.52,2024-07-27,Withdrawal,Call reach open.
TX25249,A12857,18802.54,2020-10-12,Transfer,Safe expect fall.
TX25250,A14220,341.72,2024-02-19,Withdrawal,Financial everyone especially base necessary.
TX25251,A13513,15422.39,2020-09-21,Transfer,Task like.
TX25252,A10638,9244.51,2022-04-15,Transfer,Blood example place a.
TX25253,A12745,2302.9,2023-03-31,Payment,Wide loss.
TX25254,A14493,7313.28,2023-09-04,Payment,Thought feel base often.
TX25255,A15845,18933.3,2022-11-29,Transfer,Get factor type.
TX25256,A12510,12071.62,2023-10-27,Transfer,Discussion effect office.
TX25257,A11205,1436.45,2021-07-15,Transfer,Sound long.
TX25258,A13812,-4819.04,2024-09-29,Deposit,Statement town likely.
TX25259,A16731,17358.22,2024-11-23,Payment,Blood at college data better.
TX25260,A10885,9039.3,2021-06-29,Withdrawal,State lawyer.
TX25261,A16662,18503.35,2025-01-20,Withdrawal,Exist writer white.
TX25262,A12536,9945.33,2020-11-17,Payment,Data appear door.
TX25263,A13637,13306.32,2022-10-10,Withdrawal,I good blood.
TX25264,A14475,-2894.08,2023-02-18,Transfer,Successful rise way.
TX25265,A11096,8311.25,2021-10-09,Deposit,Option remember.
TX25266,A13941,10435.07,2022-10-29,Transfer,Election understand.
TX25267,A15690,17087.32,2023-10-21,Withdrawal,Single forward billion watch character.
TX25268,A14132,5076.15,2023-10-27,Transfer,Guess order move.
TX25269,A10147,16071.61,2023-03-12,Payment,Prove free wife.
TX25270,A13423,3109.76,2025-05-10,Payment,Water question woman.
TX25271,A16503,9745.34,2020-07-10,Deposit,Pay challenge game voice prove.
TX25272,A16842,19407.83,2021-03-07,Payment,Teacher allow place.
TX25273,A16809,11971.15,2021-10-06,Payment,Off apply civil.
TX25274,A14625,19511.29,2021-04-13,Transfer,Window to civil cost.
TX25275,A15736,5209.01,2024-09-09,Deposit,Television accept.
TX25276,A13665,894.14,2022-08-31,Deposit,Long defense.
TX25277,A16548,10874.9,2025-05-01,Transfer,Drive western catch wall ball.
TX25278,A15551,3737.74,2024-02-26,Withdrawal,Attack ever.
TX25279,A13064,2242.56,2025-01-17,Transfer,Hear similar occur west.
TX25280,A13425,13503.53,2022-12-14,Withdrawal,Increase wide section worry.
TX25281,A13051,-2838.49,2022-12-23,Withdrawal,Their go magazine.
TX25282,A10256,9335.5,2020-08-30,Deposit,Every whole administration bit step.
TX25283,A16319,-2541.33,2024-06-23,Payment,School least sit military.
TX25284,A10320,4432.07,2024-12-24,Deposit,Treat information goal.
TX25285,A12588,-2671.4,2022-11-02,Payment,Now tax happen.
TX25286,A15842,10329.39,2023-01-20,Deposit,Suffer sense actually Republican buy.
TX25287,A17378,8942.67,2024-11-07,Withdrawal,Green office brother.
TX25288,A15542,1614.73,2021-07-15,Payment,Management tonight meeting.
TX25289,A16608,5921.27,2021-09-27,Payment,Lot benefit hold.
TX25290,A10452,2584.25,2021-02-24,Payment,Physical somebody usually effort.
TX25291,A17992,18173.4,2025-03-28,Withdrawal,Bag kind scientist candidate.
TX25292,A13498,19085.37,2024-01-05,Withdrawal,Accept would.
TX25293,A11396,-3327.6,2025-05-01,Payment,Myself opportunity government help case.
TX25294,A10708,-2408.85,2023-12-24,Transfer,Institution politics place tax.
TX25295,A12711,13639.4,2024-05-30,Deposit,Share candidate management.
TX25296,A16538,17142.26,2023-12-10,Payment,Bad as occur six before.
TX25297,A12902,-3370.96,2025-04-07,Transfer,Window against yes.
TX25298,A15251,9445.44,2022-03-16,Deposit,Remain history strong sister nothing.
TX25299,A12699,-3473.8,2024-09-30,Deposit,Rate standard beyond.
TX25300,A13348,2489.16,2023-03-23,Transfer,Board ok especially part.
TX25301,A10104,14164.53,2023-01-30,Deposit,Somebody rather.
TX25302,A11929,-1024.93,2021-04-18,Withdrawal,Take body.
TX25303,A13982,15072.71,2024-06-22,Withdrawal,Standard short practice technology.
TX25304,A15477,15798.94,2024-10-29,Withdrawal,Population material.
TX25305,A15485,-2800.72,2023-04-16,Payment,They event include provide support.
TX25306,A11157,8713.57,2022-09-22,Payment,Hospital outside scene respond identify.
TX25307,A16128,721.95,2020-09-01,Deposit,Present part lay himself.
TX25308,A16699,12966.78,2025-04-15,Withdrawal,Meet citizen executive beat once.
TX25309,A11642,8751.86,2022-01-14,Payment,Lawyer involve nation.
TX25310,A11913,6618.01,2024-09-10,Transfer,Pattern research.
TX25311,A15868,-4023.02,2022-08-14,Deposit,Argue commercial stock.
TX25312,A15123,2277.25,2023-06-03,Payment,Teach cost few baby.
TX25313,A13719,6799.69,2020-12-25,Transfer,Benefit investment local hope.
TX25314,A15250,-306.94,2024-04-22,Payment,Stay suggest action act anyone.
TX25315,A15515,15950.43,2023-05-11,Deposit,Maybe prevent likely image.
TX25316,A15407,7844.99,2021-09-28,Payment,Peace exist shoulder serve if.
TX25317,A11632,13453.8,2020-09-06,Payment,Source none tax we.
TX25318,A15829,-2248.24,2022-11-04,Transfer,More one something travel job.
TX25319,A11343,6091.86,2024-05-01,Transfer,Place thought bit.
TX25320,A17468,2475.38,2020-06-29,Withdrawal,Fly rock anything.
TX25321,A14715,8787.17,2023-10-04,Deposit,Student machine talk history bill.
TX25322,A10162,10640.02,2024-03-06,Deposit,Letter market chance.
TX25323,A16545,-4492.9,2021-06-17,Withdrawal,Huge friend soon.
TX25324,A17884,2381.53,2022-03-06,Deposit,Ahead share view.
TX25325,A14660,17041.45,2021-11-22,Transfer,Religious court.
TX25326,A17734,18616.7,2023-01-18,Withdrawal,Ready decade.
TX25327,A13735,6888.59,2020-08-26,Transfer,Outside future manage responsibility.
TX25328,A13574,8260.67,2020-09-22,Deposit,Black opportunity task evening matter.
TX25329,A15199,1425.63,2024-03-02,Payment,Still offer race.
TX25330,A17773,7620.1,2025-06-01,Payment,It voice start.
TX25331,A11095,10540.53,2024-10-03,Deposit,Actually probably mean.
TX25332,A10082,-3643.84,2021-04-11,Payment,Than new play although poor.
TX25333,A11422,17147.11,2023-06-05,Deposit,Star ok.
TX25334,A12009,17859.61,2020-10-16,Payment,Two morning what.
TX25335,A14365,16462.46,2024-12-11,Withdrawal,Just upon still.
TX25336,A17060,8973.53,2024-11-08,Transfer,Center worker.
TX25337,A16966,8963.42,2022-03-02,Transfer,Phone cup.
TX25338,A15362,9541.35,2025-05-10,Payment,Individual candidate to.
TX25339,A16351,14956.33,2023-09-19,Deposit,Certainly road both candidate.
TX25340,A10128,-2287.51,2021-03-31,Withdrawal,Coach move few wait author.
TX25341,A14357,8378.75,2023-09-06,Deposit,Office issue defense yard possible.
TX25342,A10253,16654.5,2021-01-29,Transfer,Company produce.
TX25343,A17052,6389.56,2024-10-04,Payment,Draw bank.
TX25344,A13059,11548.35,2023-06-15,Deposit,Continue break product.
TX25345,A14707,19266.74,2020-11-08,Deposit,My fear throughout three military.
TX25346,A10930,-1788.75,2025-06-17,Withdrawal,Century remember take.
TX25347,A11474,12119.7,2022-07-23,Payment,Weight newspaper.
TX25348,A16824,16688.91,2021-01-18,Payment,Finish more last.
TX25349,A16139,5338.47,2024-02-18,Payment,Western type.
TX25350,A13623,-1874.43,2023-05-14,Payment,Deep money.
TX25351,A13359,6469.26,2021-11-26,Transfer,South audience ok language.
TX25352,A14810,18567.99,2024-02-27,Withdrawal,Sure value rate.
TX25353,A10808,18351.03,2021-01-30,Transfer,Sea fact different character.
TX25354,A12750,14802.34,2024-11-10,Deposit,Outside maybe capital option star.
TX25355,A17097,-188.42,2022-03-24,Payment,Pretty need generation minute card.
TX25356,A17333,19887.05,2025-06-13,Deposit,Simply at peace fall.
TX25357,A13850,5879.6,2020-08-12,Payment,Situation change decade water.
TX25358,A16827,10786.18,2025-04-14,Deposit,Final network produce.
TX25359,A11719,-3595.83,2020-12-24,Deposit,High wear better bank identify.
TX25360,A16487,-2783.23,2022-12-25,Deposit,Hit whose wife.
TX25361,A16423,6347.48,2020-10-18,Withdrawal,Agency new Mrs herself.
TX25362,A15017,184.9,2023-04-24,Withdrawal,Artist between.
TX25363,A11160,8793.68,2022-04-01,Deposit,Grow game fly.
TX25364,A12479,-2960.84,2021-10-22,Withdrawal,Former must marriage artist.
TX25365,A14123,11568.86,2021-09-28,Withdrawal,Individual remember somebody.
TX25366,A11826,10077.06,2023-07-28,Transfer,Develop road between.
TX25367,A12062,3513.41,2025-01-20,Transfer,Energy three another face alone.
TX25368,A11463,2176.47,2021-06-12,Deposit,His billion with group.
TX25369,A17611,13876.1,2024-04-05,Deposit,Appear it operation.
TX25370,A14086,7690.52,2024-10-29,Payment,Research away coach accept.
TX25371,A15297,8928.4,2020-09-23,Withdrawal,Break range.
TX25372,A16271,10267.57,2024-09-05,Withdrawal,Owner attack which power cup.
TX25373,A10333,13605.24,2021-11-22,Deposit,Soon establish major.
TX25374,A17440,6035.62,2025-04-04,Deposit,Full ask person.
TX25375,A11463,4148.39,2024-04-11,Transfer,Trade move hot.
TX25376,A12686,9948.37,2021-08-06,Payment,Mean friend market building spring.
TX25377,A16196,4014.47,2022-08-10,Payment,Reflect result director our artist.
TX25378,A13574,8376.61,2020-06-23,Deposit,Always stuff.
TX25379,A17977,-1038.37,2023-12-01,Transfer,Determine debate.
TX25380,A10235,11760.87,2020-08-05,Withdrawal,Of serve behavior.
TX25381,A12478,13049.85,2024-04-04,Withdrawal,Daughter something city.
TX25382,A11205,14730.74,2021-05-07,Withdrawal,Strategy low.
TX25383,A14248,14771.42,2024-06-04,Payment,Middle meet.
TX25384,A11996,11764.28,2022-08-14,Withdrawal,Tax us increase work.
TX25385,A17543,-1758.13,2024-06-10,Payment,College challenge.
TX25386,A15512,17311.33,2020-12-19,Deposit,Friend road cultural.
TX25387,A14273,14675.8,2020-10-13,Payment,Alone enough baby draw.
TX25388,A15033,9079.58,2021-04-05,Transfer,Suggest vote parent.
TX25389,A11643,6424.27,2020-06-21,Transfer,Thing may guy reason.
TX25390,A17853,2283.85,2025-01-26,Payment,Dog high many.
TX25391,A11640,62.07,2022-03-23,Payment,Including none hard.
TX25392,A16676,-567.15,2021-07-29,Payment,Describe name sport.
TX25393,A13233,19935.24,2024-03-23,Transfer,Pattern growth election responsibility.
TX25394,A12966,11176.69,2021-06-21,Withdrawal,Street artist church.
TX25395,A13828,18273.46,2025-01-23,Withdrawal,Likely memory a speak.
TX25396,A11481,5855.77,2022-04-21,Payment,Mind son method.
TX25397,A11521,18838.74,2023-04-19,Deposit,Capital she effect line.
TX25398,A11147,8095.14,2022-06-28,Deposit,Dark spend glass imagine.
TX25399,A15192,7947.4,2022-07-25,Withdrawal,Peace operation firm.
TX25400,A15444,19393.31,2021-12-15,Withdrawal,Region charge.
TX25401,A16599,12656.5,2021-12-01,Withdrawal,Help power country kitchen.
TX25402,A17579,7361.56,2022-08-15,Deposit,Major both too paper.
TX25403,A14313,-2989.5,2022-06-19,Payment,Its summer whose.
TX25404,A10739,19216.43,2022-12-14,Payment,Threat only decide animal about.
TX25405,A13252,-4388.62,2023-09-12,Payment,Check country community.
TX25406,A10450,-2807.32,2022-07-07,Withdrawal,Hotel lawyer special today.
TX25407,A16151,-4250.93,2022-11-20,Withdrawal,Current value include possible bag.
TX25408,A11795,-1208.03,2024-02-13,Withdrawal,All school.
TX25409,A15220,11843.37,2025-06-04,Payment,Cup everybody actually green.
TX25410,A10967,-2971.02,2022-12-28,Withdrawal,Large hear throw fill.
TX25411,A14422,-2035.13,2021-12-08,Transfer,Tonight speech.
TX25412,A13867,-617.37,2021-01-02,Withdrawal,Soon identify.
TX25413,A11425,2247.66,2022-04-14,Payment,Discussion list keep.
TX25414,A11113,12103.48,2024-12-18,Payment,Art per remain.
TX25415,A14188,15703.18,2024-02-15,Payment,Left scientist her arm.
TX25416,A11523,-3680.2,2022-12-28,Transfer,Tree seek forward police.
TX25417,A13662,-1979.89,2021-09-01,Transfer,Keep author task difference according.
TX25418,A17316,6167.56,2022-12-19,Deposit,Three yard.
TX25419,A17028,6158.25,2023-04-13,Payment,Rock event.
TX25420,A12721,3509.47,2020-11-20,Payment,Discover method much quite.
TX25421,A16337,1233.95,2023-06-17,Deposit,Kind generation red.
TX25422,A16087,5750.85,2021-02-17,Deposit,Travel police though whatever.
TX25423,A11874,16450.61,2023-05-10,Transfer,Contain still bring.
TX25424,A11014,18706.42,2025-03-06,Withdrawal,Must staff day or.
TX25425,A16181,15292.43,2022-03-18,Transfer,Give family push responsibility.
TX25426,A13249,9794.21,2022-08-11,Deposit,Hot moment foreign.
TX25427,A16861,4550.39,2021-08-07,Payment,Media value huge message.
TX25428,A12608,18621.68,2024-12-25,Transfer,Plant already agent happen.
TX25429,A13421,11258.79,2020-09-15,Transfer,Fund explain view opportunity.
TX25430,A12228,15602.93,2023-03-19,Deposit,Avoid candidate family road.
TX25431,A11182,17392.38,2025-02-26,Deposit,Media good catch.
TX25432,A12281,-433.81,2023-08-15,Transfer,Official name growth.
TX25433,A15021,18691.16,2022-02-24,Deposit,Happy cut product risk record.
TX25434,A13837,18717.35,2022-09-16,Deposit,Audience establish.
TX25435,A12081,10401.05,2023-10-12,Payment,Guy discussion development federal.
TX25436,A10356,-1906.6,2022-08-27,Payment,This street message interview.
TX25437,A16731,12273.92,2020-07-20,Payment,Current religious leader.
TX25438,A14800,-3826.53,2024-12-10,Deposit,Fear body their just accept.
TX25439,A10699,8029.07,2024-11-03,Transfer,Single staff upon who.
TX25440,A14042,237.97,2023-06-05,Deposit,Catch wrong require listen recently.
TX25441,A10663,2121.86,2023-12-07,Deposit,Talk then subject.
TX25442,A12984,-28.18,2020-07-24,Withdrawal,Interest charge level voice.
TX25443,A17455,4507.11,2025-04-21,Transfer,Pretty case send.
TX25444,A13643,8845.06,2020-09-01,Payment,Quite start too.
TX25445,A15594,-3005.39,2023-02-26,Withdrawal,Whom cost person.
TX25446,A16516,-2105.37,2023-09-15,Withdrawal,Yourself garden.
TX25447,A13763,-1076.94,2021-10-15,Transfer,Together out view.
TX25448,A16179,12115.33,2025-02-07,Transfer,Usually ago.
TX25449,A13500,8114.55,2021-11-09,Transfer,Drug board cup.
TX25450,A13199,17610.71,2025-05-15,Payment,Should skin she education.
TX25451,A12310,3380.54,2023-07-21,Deposit,Wait improve beat.
TX25452,A10131,9656.99,2022-03-30,Deposit,Analysis section around outside outside.
TX25453,A12168,10478.24,2023-07-23,Deposit,Religious space relationship several.
TX25454,A12047,14347.67,2020-10-26,Transfer,Something maybe point.
TX25455,A12471,19903.3,2023-09-19,Transfer,Huge actually and child.
TX25456,A16943,-1243.15,2020-10-25,Payment,Discuss book back local accept.
TX25457,A13505,18003.55,2023-11-28,Transfer,Thousand meet others.
TX25458,A15787,11605.45,2021-05-04,Payment,Ability suggest not break.
TX25459,A13984,-4109.61,2023-10-19,Withdrawal,Race prove impact require.
TX25460,A16921,9404.74,2020-11-14,Transfer,Thank staff general floor.
TX25461,A13915,7209.61,2023-05-02,Payment,Pretty economic case.
TX25462,A11505,-2105.83,2022-11-02,Payment,Prepare TV agent paper.
TX25463,A11327,13399.93,2023-07-18,Withdrawal,Break surface single.
TX25464,A10462,1709.55,2024-05-01,Deposit,Such film rock bar.
TX25465,A17471,3805.06,2022-12-30,Payment,Interview board enough international hand.
TX25466,A13752,3520.42,2023-02-15,Transfer,Region course eye source.
TX25467,A12695,-1450.29,2022-11-21,Deposit,Maybe commercial artist.
TX25468,A11374,19621.64,2021-09-05,Payment,Assume suggest collection about fund.
TX25469,A12904,-623.74,2025-05-03,Payment,Ready memory year.
TX25470,A17875,16824.97,2020-06-20,Transfer,May increase what today.
TX25471,A14174,-4722.06,2021-12-08,Withdrawal,Ground specific street minute.
TX25472,A17018,17178.1,2020-11-19,Transfer,His possible section ok federal.
TX25473,A17902,12240.86,2023-04-23,Withdrawal,These amount thought.
TX25474,A15747,8181.38,2023-09-05,Withdrawal,Others for.
TX25475,A11104,9636.29,2025-05-13,Transfer,Federal make.
TX25476,A12689,-4638.3,2022-11-09,Payment,Recent explain add.
TX25477,A11331,14710.44,2020-07-18,Deposit,Up own.
TX25478,A13356,5553.55,2024-04-07,Withdrawal,Reduce light across sign.
TX25479,A14444,11109.31,2022-04-25,Withdrawal,Body focus.
TX25480,A11964,14876.98,2021-01-11,Deposit,Over whatever language.
TX25481,A15386,19822.97,2025-05-24,Transfer,Lot store argue.
TX25482,A16529,1918.52,2023-09-02,Deposit,Investment under keep Mrs.
TX25483,A13681,14946.7,2021-12-01,Payment,Very size open.
TX25484,A13182,1618.75,2023-10-16,Transfer,See government attack.
TX25485,A10074,-3930.86,2020-10-22,Transfer,Same eat.
TX25486,A17619,1800.86,2023-01-05,Transfer,Interesting agreement many.
TX25487,A12878,12593.3,2023-01-17,Payment,Sport collection special really.
TX25488,A15962,10040.87,2022-08-05,Deposit,Community peace set.
TX25489,A16266,12094.55,2022-11-11,Withdrawal,Sister plan hand.
TX25490,A15271,5928.0,2021-03-12,Withdrawal,Agency some suffer feeling.
TX25491,A16571,18520.71,2021-12-24,Withdrawal,Early mind happy.
TX25492,A10248,-718.46,2020-06-18,Transfer,Reach pick become.
TX25493,A15416,3918.51,2022-11-03,Transfer,Price head.
TX25494,A10706,12340.72,2023-07-13,Transfer,Four why southern.
TX25495,A16438,5371.4,2024-05-22,Transfer,Feeling it.
TX25496,A10651,17742.47,2025-01-19,Payment,Seem chance itself.
TX25497,A12967,2323.64,2023-06-25,Transfer,Not director candidate.
TX25498,A12321,2955.73,2022-09-18,Transfer,Yourself house hit.
TX25499,A11829,-3383.52,2022-09-26,Withdrawal,Daughter feel magazine.
TX25500,A17610,12961.12,2022-01-10,Payment,Involve require.
TX25501,A15083,-4812.99,2020-10-23,Transfer,These about usually able.
TX25502,A11668,16604.95,2024-11-29,Transfer,Still weight your official.
TX25503,A14044,-3784.87,2024-10-27,Withdrawal,Where stock kind hair floor.
TX25504,A13675,17825.94,2021-06-29,Deposit,Mention various kitchen hotel.
TX25505,A12026,-1475.37,2022-01-01,Transfer,Environment open news.
TX25506,A10919,12419.08,2021-03-27,Transfer,Away move agent sign.
TX25507,A11901,9235.15,2021-10-14,Payment,Site account.
