shipmentID,orderID,shipDate,deliveryDate,carrier,status
SH23736,O15360,2025-01-06,2025-01-06,Alexander-Matthews,In Transit
SH23737,O15054,2024-04-13,2024-04-13,Robertson LLC,Lost
SH23738,O12430,2023-12-31,,"Cruz, Burton and Pierce",Lost
SH23739,O10299,2023-08-22,,Conway and Sons,Delayed
SH23740,O17284,2025-04-15,,Parrish-Jackson,Delayed
SH23741,O13062,2025-03-28,,Elliott PLC,Delayed
SH23742,O14429,2024-06-02,2024-06-02,"Bryan, Roberson and Mitchell",Delayed
SH23743,O14948,2023-07-06,,Mills-Davis,Lost
SH23744,O16015,2024-06-18,2024-06-18,"Greene, Davis and Wallace",In Transit
SH23745,O14231,2023-11-05,2023-11-05,Coleman Group,In Transit
SH23746,O11862,2025-04-02,2025-04-02,Jackson-Garza,Delivered
SH23747,O16080,2024-05-28,,Zuniga-Smith,Delivered
SH23748,O14522,2024-11-25,2024-11-25,Fleming Ltd,Delayed
SH23749,O16140,2024-10-10,2024-10-10,"Weaver, Wells and Cross",In Transit
SH23750,O15645,2024-12-26,2024-12-26,"White, Fisher and Allison",Delivered
SH23751,O12803,2024-06-06,2024-06-06,Harris Ltd,Lost
SH23752,O10708,2025-02-28,2025-02-28,Fox Ltd,Delivered
SH23753,O16309,2024-12-23,2024-12-23,Bell-Jones,Delayed
SH23754,O16033,2023-11-21,2023-11-21,Mccarthy-Johnson,In Transit
SH23755,O11873,2023-08-19,2023-08-19,"Levy, Foster and Schmitt",Lost
SH23756,O14753,2025-04-12,2025-04-12,Moody PLC,In Transit
SH23757,O17547,2024-09-19,,Hodge-Hughes,Lost
SH23758,O11945,2024-03-24,2024-03-24,"Osborne, Benitez and Woodward",Delayed
SH23759,O14567,2024-07-25,,"Jones, Bowers and Hill",Delayed
SH23760,O15582,2023-11-18,2023-11-18,Harrison Inc,In Transit
SH23761,O10343,2024-11-09,2024-11-09,Mcintyre and Sons,In Transit
SH23762,O15235,2024-11-17,2024-11-17,Cruz-Osborne,Delivered
SH23763,O14209,2023-09-18,2023-09-18,Hickman Group,Lost
SH23764,O16543,2023-11-17,2023-11-17,"Yu, Barry and Simon",Delivered
SH23765,O12876,2024-08-04,2024-08-04,Tran LLC,Lost
SH23766,O16421,2024-09-19,,Rodriguez Ltd,Delayed
SH23767,O17634,2024-09-15,,Rodriguez Inc,Lost
SH23768,O17862,2023-07-12,2023-07-12,Vazquez-Shaw,Delivered
SH23769,O15583,2024-06-20,,"Owens, Adams and Smith",Delivered
SH23770,O14184,2024-04-20,2024-04-20,Zamora Inc,Delayed
SH23771,O13413,2025-03-03,2025-03-03,Hernandez-Edwards,Delayed
SH23772,O14482,2024-04-11,2024-04-11,Thomas-Johnson,Delivered
SH23773,O10548,2025-02-01,2025-02-01,Garcia-Brown,In Transit
SH23774,O16686,2023-06-25,2023-06-25,Morris Inc,Delayed
SH23775,O13197,2024-06-20,,Gilbert-Lewis,Delivered
SH23776,O14550,2024-01-20,2024-01-20,Hopkins-Schneider,Delayed
SH23777,O12392,2025-06-14,,"Black, Payne and Logan",Delivered
SH23778,O10840,2023-12-13,2023-12-13,Strong-Myers,Delivered
SH23779,O11367,2025-03-24,,Osborne-Soto,Delivered
SH23780,O13005,2024-05-14,2024-05-14,Long Inc,In Transit
SH23781,O14385,2024-02-13,,"Johnson, Galloway and Dillon",In Transit
SH23782,O17025,2023-10-14,2023-10-14,Garrett Inc,Lost
SH23783,O14661,2025-03-18,2025-03-18,Kane PLC,In Transit
SH23784,O13861,2024-12-24,2024-12-24,Price and Sons,Lost
SH23785,O13422,2025-06-16,2025-06-16,Watkins Inc,Delayed
SH23786,O17293,2024-05-18,2024-05-18,Hansen-Thompson,Lost
SH23787,O17071,2024-06-30,,"Rivera, Williams and Williams",Delayed
SH23788,O12368,2025-04-01,2025-04-01,Kerr LLC,Delayed
SH23789,O13878,2024-07-04,,Lin Inc,Delayed
SH23790,O15529,2023-10-09,2023-10-09,Ford-Meyers,Lost
SH23791,O11259,2023-11-07,2023-11-07,Williams LLC,Lost
SH23792,O16362,2024-05-08,2024-05-08,Harris-Ford,Lost
SH23793,O17172,2024-09-16,,Ayala Inc,In Transit
SH23794,O15482,2025-01-21,2025-01-21,Adams LLC,Delivered
SH23795,O14151,2024-09-16,2024-09-16,Harrell-Lawrence,Lost
SH23796,O12098,2024-11-04,2024-11-04,Graham PLC,Lost
SH23797,O11657,2025-04-20,2025-04-20,Weaver-Young,Delivered
SH23798,O14067,2023-12-18,,"Anderson, Sims and Garcia",Delivered
SH23799,O15416,2023-07-29,2023-07-29,Grant Inc,Delayed
SH23800,O12470,2024-07-09,2024-07-09,"Aguilar, Bowman and Lutz",Lost
SH23801,O14618,2025-01-16,2025-01-16,Salinas-Gutierrez,Delayed
SH23802,O14291,2024-05-12,,Shepherd Ltd,In Transit
SH23803,O10171,2024-05-26,2024-05-26,Rodriguez-Chapman,Lost
SH23804,O10141,2024-01-22,2024-01-22,Hawkins-Holmes,Delivered
SH23805,O13830,2025-03-19,2025-03-19,"Tucker, Thompson and Singleton",In Transit
SH23806,O14487,2024-02-24,2024-02-24,Cooley LLC,Delayed
SH23807,O17724,2024-01-23,,"Smith, Farrell and Taylor",Lost
SH23808,O11516,2024-05-01,2024-05-01,Williams-Camacho,Delivered
SH23809,O17913,2024-11-19,2024-11-19,Luna-Blanchard,Lost
SH23810,O13454,2024-06-19,2024-06-19,Gilbert-Berry,Lost
SH23811,O12338,2023-07-10,,"Vazquez, Smith and Potter",In Transit
SH23812,O12229,2023-12-21,,Wilkins-Martinez,In Transit
SH23813,O11331,2025-03-08,2025-03-08,Bell Ltd,Delivered
SH23814,O11814,2025-03-13,2025-03-13,Hughes-Thomas,Lost
SH23815,O14706,2024-05-29,2024-05-29,"Hall, Bennett and Cunningham",Lost
SH23816,O15595,2025-05-26,2025-05-26,Smith-Scott,Lost
SH23817,O16040,2024-07-22,2024-07-22,Smith Inc,Lost
SH23818,O10296,2025-02-26,2025-02-26,"Gomez, Bell and Hernandez",In Transit
SH23819,O12309,2023-07-12,,"Morgan, Conley and Oconnor",In Transit
SH23820,O11479,2025-01-21,2025-01-21,Hall Inc,In Transit
SH23821,O10434,2024-03-10,2024-03-10,Wallace Ltd,Delivered
SH23822,O15110,2024-05-21,2024-05-21,Jackson-Mccoy,Delivered
SH23823,O17803,2025-05-30,2025-05-30,Jackson LLC,Delivered
SH23824,O15875,2023-08-19,2023-08-19,Coleman PLC,Delivered
SH23825,O13532,2025-01-10,2025-01-10,"Myers, Harris and Washington",Lost
SH23826,O13074,2024-08-01,2024-08-01,"Jimenez, Hernandez and King",Lost
SH23827,O13904,2024-10-13,,Tran-Williams,Lost
SH23828,O16808,2024-01-17,2024-01-17,"Bryant, Taylor and Vasquez",Lost
SH23829,O17082,2023-11-01,2023-11-01,"Young, Harris and Harmon",In Transit
SH23830,O17668,2025-01-23,,Moore PLC,Delayed
SH23831,O13181,2024-06-18,2024-06-18,"Barnett, Reed and Bailey",Lost
SH23832,O14779,2024-07-02,2024-07-02,Clarke-Robertson,Delayed
SH23833,O13107,2024-02-28,,Ali Inc,Lost
SH23834,O13345,2023-12-24,2023-12-24,Perez Ltd,Lost
SH23835,O17524,2025-01-20,,"Rivas, Webster and Murray",In Transit
SH23836,O12933,2024-04-04,2024-04-04,"Johnson, Taylor and Williams",Delayed
SH23837,O14238,2025-03-16,,"Silva, Cooper and Bradford",In Transit
SH23838,O16250,2023-09-22,2023-09-22,Rose-Dickson,Delivered
SH23839,O14913,2024-05-12,,Holland and Sons,Delivered
SH23840,O16066,2024-12-05,2024-12-05,Mendez-Vargas,Lost
SH23841,O11141,2024-01-11,2024-01-11,"Gould, Reed and Clark",Delayed
SH23842,O10967,2023-07-27,2023-07-27,"Dunn, Stewart and Foster",In Transit
SH23843,O13185,2025-05-23,2025-05-23,"Travis, Gibson and Williams",In Transit
SH23844,O16465,2024-02-14,2024-02-14,"Jackson, Christian and Powell",In Transit
SH23845,O17631,2023-12-16,2023-12-16,Grant LLC,Lost
SH23846,O10721,2023-11-29,2023-11-29,Carpenter-Cannon,Lost
SH23847,O16406,2024-07-22,,"Davis, Stephenson and Mann",In Transit
SH23848,O16988,2025-02-03,2025-02-03,Bell-Fox,Delivered
SH23849,O11682,2024-12-09,2024-12-09,Lewis Inc,Lost
SH23850,O17635,2023-07-17,,Chen Inc,Delivered
SH23851,O14276,2023-11-14,2023-11-14,"Barnett, Mitchell and Day",Delivered
SH23852,O12178,2024-08-13,2024-08-13,"Smith, Ray and Kirk",Lost
SH23853,O17252,2025-05-03,,Alexander Group,Delivered
SH23854,O11665,2024-02-02,2024-02-02,Hays-Johnston,Delayed
SH23855,O11148,2024-03-24,,"Farley, Jensen and Green",Delayed
SH23856,O10146,2024-11-23,2024-11-23,"Blankenship, Hernandez and Elliott",Lost
SH23857,O11014,2025-03-01,2025-03-01,"Anthony, Moore and Cohen",Lost
SH23858,O16523,2024-07-22,,"Stevens, Garcia and Nicholson",Delayed
SH23859,O12965,2024-06-30,2024-06-30,Chandler Group,Delayed
SH23860,O10912,2023-08-14,2023-08-14,White and Sons,In Transit
SH23861,O11339,2023-11-02,2023-11-02,Sullivan-White,Delivered
SH23862,O13795,2024-03-31,2024-03-31,Smith Group,Delivered
SH23863,O12018,2023-06-28,2023-06-28,Perez-Perkins,In Transit
SH23864,O15959,2024-07-02,2024-07-02,"Goodman, Dudley and Castillo",Delivered
SH23865,O12301,2025-05-09,2025-05-09,Franco-Cruz,In Transit
SH23866,O17014,2025-02-17,2025-02-17,"Newton, Griffin and Mayer",In Transit
SH23867,O13238,2024-06-08,2024-06-08,"Sullivan, Garner and Sanchez",Delayed
SH23868,O11444,2023-07-03,2023-07-03,Holmes Ltd,In Transit
SH23869,O16924,2024-12-29,2024-12-29,Valdez-Duarte,Delayed
SH23870,O11402,2025-05-05,2025-05-05,Wilcox-Brown,Delayed
SH23871,O16455,2024-12-02,2024-12-02,Reid and Sons,Delayed
SH23872,O10749,2023-11-18,2023-11-18,Meyer-Brown,Lost
SH23873,O12480,2024-01-02,2024-01-02,Christian-Robbins,In Transit
SH23874,O10310,2024-10-06,2024-10-06,"Carlson, Maldonado and Holden",In Transit
SH23875,O17920,2024-01-03,2024-01-03,Snow-Wallace,In Transit
SH23876,O11927,2023-09-24,2023-09-24,Murillo PLC,Delivered
SH23877,O16400,2023-10-22,2023-10-22,"Sparks, Phillips and Carrillo",Lost
SH23878,O17137,2024-06-02,,Ruiz-Rose,Lost
SH23879,O13232,2023-10-02,2023-10-02,Hill Inc,Delayed
SH23880,O11112,2023-06-27,2023-06-27,Odonnell-Martinez,Delayed
SH23881,O10234,2024-07-14,2024-07-14,Allen LLC,In Transit
SH23882,O11888,2024-02-03,2024-02-03,Perry-George,In Transit
SH23883,O12370,2025-02-16,2025-02-16,Thomas-Garcia,Lost
SH23884,O16869,2024-10-19,2024-10-19,Hill-Dougherty,In Transit
SH23885,O15142,2025-04-21,2025-04-21,"West, Stevens and Perry",Delivered
SH23886,O10070,2024-10-06,2024-10-06,"Lee, Watkins and Richard",Delayed
SH23887,O11926,2025-02-07,,Williams-Castillo,In Transit
SH23888,O15730,2024-02-01,2024-02-01,"Nielsen, Schneider and Coleman",Delayed
SH23889,O12196,2023-06-25,2023-06-25,"Moody, Walker and Long",Delivered
SH23890,O17678,2023-11-15,2023-11-15,Ho LLC,In Transit
SH23891,O12283,2025-03-03,2025-03-03,"Smith, Le and Nichols",In Transit
SH23892,O14237,2023-08-24,2023-08-24,Fleming-Johnson,Delivered
SH23893,O10369,2024-09-16,2024-09-16,Hicks and Sons,Delayed
SH23894,O10112,2024-08-06,,Meza-Aguilar,Delayed
SH23895,O15650,2024-04-24,2024-04-24,Ayers-Morgan,Lost
SH23896,O17885,2024-02-03,2024-02-03,"Mcfarland, Ryan and White",Lost
SH23897,O16769,2025-01-20,2025-01-20,Gordon PLC,In Transit
SH23898,O13340,2023-11-14,2023-11-14,"Morton, Thomas and Martinez",Delivered
SH23899,O15062,2025-01-03,2025-01-03,Valencia-Long,Delivered
SH23900,O15655,2023-09-12,2023-09-12,Lucas Ltd,Lost
SH23901,O13548,2024-08-02,2024-08-02,Thompson-Conrad,In Transit
SH23902,O14368,2023-09-16,,"Haynes, Sherman and Levy",In Transit
SH23903,O11235,2025-03-28,2025-03-28,"Rush, Alvarez and Patterson",Delayed
SH23904,O13591,2024-06-27,2024-06-27,Frederick-Griffin,Lost
SH23905,O14967,2024-10-31,2024-10-31,Zimmerman and Sons,Delivered
SH23906,O15221,2024-11-16,2024-11-16,Thomas-Smith,Delivered
SH23907,O12353,2024-10-25,2024-10-25,Cervantes Group,In Transit
SH23908,O15980,2023-08-20,2023-08-20,"Oneill, Nielsen and Miller",In Transit
SH23909,O17023,2023-09-12,2023-09-12,Peck-Choi,Delivered
SH23910,O14980,2024-10-12,2024-10-12,"Mcmillan, Farley and Smith",In Transit
SH23911,O15240,2024-09-10,,"Davidson, Kidd and Sanford",Delayed
SH23912,O17914,2024-05-22,,Roberts Ltd,Delayed
SH23913,O11915,2024-06-06,2024-06-06,"Eaton, Holland and Grant",Delayed
SH23914,O12387,2025-02-20,,Lewis-Johnson,Delayed
SH23915,O10093,2025-02-12,2025-02-12,Lewis-Gonzalez,Delayed
SH23916,O15337,2025-04-28,2025-04-28,Brown Ltd,Delayed
SH23917,O11024,2025-02-10,2025-02-10,Mccarthy Ltd,In Transit
SH23918,O14991,2024-08-15,2024-08-15,"Horton, Herrera and Baxter",In Transit
SH23919,O10074,2024-07-07,2024-07-07,"Jones, Jones and Cooper",In Transit
SH23920,O10705,2025-04-04,,Fisher-Nguyen,In Transit
SH23921,O13639,2025-06-02,2025-06-02,Morrow LLC,Delayed
SH23922,O13147,2024-04-05,2024-04-05,Colon LLC,Delivered
SH23923,O10045,2024-08-31,2024-08-31,"Mccoy, York and Jenkins",In Transit
SH23924,O14382,2025-02-02,,"Jackson, Phillips and Stewart",Lost
SH23925,O15039,2025-06-07,2025-06-07,"Brown, Hinton and Villanueva",Delivered
SH23926,O12488,2025-02-16,2025-02-16,Williams and Sons,In Transit
SH23927,O11244,2024-10-19,2024-10-19,Smith-Cuevas,Delivered
SH23928,O13238,2024-12-26,2024-12-26,Griffin-Knight,Delayed
SH23929,O10039,2024-10-12,2024-10-12,Ford-Brewer,In Transit
SH23930,O17951,2024-06-30,2024-06-30,Schmitt-Powers,Delivered
SH23931,O12203,2023-10-12,,"Sanders, Reese and Mcdaniel",Delivered
SH23932,O17573,2024-07-03,2024-07-03,Williams LLC,Delayed
SH23933,O12313,2024-10-28,2024-10-28,Johnson-Thomas,Delayed
SH23934,O16691,2024-06-10,2024-06-10,"Powell, Castillo and Wilson",Delivered
SH23935,O13813,2024-12-05,2024-12-05,"Price, Johnson and Alexander",Delivered
SH23936,O13255,2024-02-08,2024-02-08,Tate LLC,Delayed
SH23937,O13072,2025-04-29,2025-04-29,Hendrix-Maxwell,In Transit
SH23938,O14712,2024-10-26,2024-10-26,Bishop-Powell,Delivered
SH23939,O15680,2024-01-21,2024-01-21,Miller-Banks,Delivered
SH23940,O14754,2023-08-21,2023-08-21,Reynolds Ltd,Delivered
SH23941,O12660,2024-12-29,,Dixon-Chapman,Delayed
SH23942,O16520,2025-06-01,2025-06-01,"Wilson, Moore and Watkins",In Transit
SH23943,O14838,2024-04-27,2024-04-27,"Saunders, Harris and Wilson",Lost
SH23944,O14064,2025-01-31,2025-01-31,Hartman LLC,Delivered
SH23945,O14424,2023-07-06,2023-07-06,Clark-Mclaughlin,Delivered
SH23946,O12694,2025-04-11,,"Pennington, Phillips and Raymond",Lost
SH23947,O10228,2024-12-13,2024-12-13,Moody Ltd,Lost
SH23948,O14799,2025-05-16,2025-05-16,Thomas-Lopez,In Transit
SH23949,O16389,2023-07-31,,"Brown, Smith and Wilkerson",Delivered
SH23950,O11556,2024-05-26,2024-05-26,Conner LLC,Delivered
SH23951,O12379,2025-06-15,2025-06-15,Collins-Brown,Delayed
SH23952,O15292,2023-09-20,2023-09-20,Benitez-Cooke,Delayed
SH23953,O13380,2024-09-27,2024-09-27,Lewis-Farley,In Transit
SH23954,O17602,2023-12-18,2023-12-18,Guerra PLC,Delayed
SH23955,O13122,2024-09-06,2024-09-06,Stevenson PLC,Delivered
SH23956,O15374,2024-08-26,2024-08-26,"Poole, Ramirez and Wilson",Lost
SH23957,O12927,2025-04-27,2025-04-27,Davis Group,Lost
SH23958,O11009,2025-02-05,,"Adams, Schneider and Clark",In Transit
SH23959,O16280,2024-04-20,2024-04-20,"Ortiz, Harris and Kim",Delayed
SH23960,O10469,2024-08-18,2024-08-18,Martin PLC,Delivered
SH23961,O15093,2025-06-17,2025-06-17,Cunningham-Young,Delivered
SH23962,O10721,2024-06-26,2024-06-26,"Knight, Klein and Booker",In Transit
SH23963,O17417,2024-03-04,2024-03-04,Shields Ltd,Delivered
SH23964,O17619,2025-03-27,,"Smith, Pollard and Phelps",Delivered
SH23965,O17209,2024-01-24,2024-01-24,"Love, Perez and Wang",Delayed
SH23966,O16274,2025-02-05,2025-02-05,Hoffman and Sons,In Transit
SH23967,O12217,2023-10-15,2023-10-15,Ramirez Ltd,Lost
SH23968,O15049,2024-04-26,2024-04-26,Valdez PLC,Delayed
SH23969,O11630,2025-01-04,2025-01-04,"Taylor, Castillo and Sweeney",Delayed
SH23970,O12352,2025-03-25,2025-03-25,Clark and Sons,Delayed
SH23971,O15967,2023-09-01,2023-09-01,"Brown, Vang and Bailey",Lost
SH23972,O17442,2025-03-29,2025-03-29,Le-Smith,Delayed
SH23973,O13598,2024-07-10,2024-07-10,"Robbins, Sandoval and Gray",Delayed
SH23974,O16794,2025-02-08,2025-02-08,Gutierrez LLC,Lost
SH23975,O12031,2024-11-17,2024-11-17,Jordan LLC,Delivered
SH23976,O14291,2023-11-11,2023-11-11,Barnett-Castro,Delivered
SH23977,O15853,2023-10-05,,Russell-Rivas,In Transit
SH23978,O14887,2024-11-18,2024-11-18,"Hensley, Garcia and Chan",Delivered
SH23979,O12382,2024-05-23,,Murphy-Nash,Delayed
SH23980,O15461,2024-07-27,2024-07-27,Moss and Sons,Lost
SH23981,O15644,2025-04-14,2025-04-14,Hoffman LLC,Delivered
SH23982,O11647,2024-04-09,2024-04-09,"Cuevas, Crawford and Cruz",Delivered
SH23983,O16423,2024-10-18,2024-10-18,Lee and Sons,Delayed
SH23984,O10098,2024-09-16,,"Martin, Cox and Calhoun",Delivered
SH23985,O14965,2024-03-30,2024-03-30,Lewis and Sons,Delayed
SH23986,O16844,2024-02-22,2024-02-22,"Donovan, Mcgrath and Stark",Delayed
SH23987,O17296,2025-04-17,,"Olsen, Wilkerson and Medina",Delayed
SH23988,O16921,2024-12-12,2024-12-12,Bowman LLC,In Transit
SH23989,O12364,2025-05-27,2025-05-27,"Callahan, Lewis and Kelly",Lost
SH23990,O12093,2025-01-12,,Davis-Wagner,Delayed
SH23991,O15614,2025-01-27,2025-01-27,Wheeler and Sons,Delayed
SH23992,O12886,2024-12-23,,"Mccoy, Bryan and Nolan",Delayed
SH23993,O14141,2025-05-08,2025-05-08,Santos Inc,Delayed
SH23994,O17391,2025-05-14,2025-05-14,Acosta Ltd,Delayed
SH23995,O10846,2024-04-25,2024-04-25,Frazier Ltd,Delivered
SH23996,O16805,2025-04-06,2025-04-06,Terry Group,Lost
SH23997,O17863,2025-04-15,2025-04-15,"Jimenez, Garza and Allen",Delivered
SH23998,O11705,2023-07-16,2023-07-16,Rodgers LLC,Lost
SH23999,O12689,2024-03-31,2024-03-31,Tucker Group,In Transit
SH24000,O11962,2023-11-11,2023-11-11,Andrews-Aguilar,Lost
SH24001,O12903,2024-02-02,2024-02-02,"Tran, Bailey and Harris",Delivered
SH24002,O12000,2024-06-17,2024-06-17,"Moore, Smith and Cook",Delayed
SH24003,O17089,2025-01-12,,Martin-Thomas,Delivered
SH24004,O14768,2025-01-08,2025-01-08,"Martin, Payne and Martin",Lost
SH24005,O10522,2023-12-29,2023-12-29,Williams-Graham,Delivered
SH24006,O11205,2024-10-08,2024-10-08,"Woods, Rodriguez and Hernandez",Delivered
SH24007,O10056,2025-05-03,2025-05-03,"Oconnell, Cooper and Tran",Lost
SH24008,O10342,2023-09-11,2023-09-11,Ray-Moreno,Delayed
SH24009,O12813,2024-10-14,2024-10-14,"Patterson, Gallegos and Fisher",Delayed
SH24010,O11463,2025-05-25,2025-05-25,Greene Ltd,Delayed
SH24011,O14703,2023-09-12,2023-09-12,White-Brown,Delayed
SH24012,O16219,2023-10-06,2023-10-06,"Walker, Jimenez and Maldonado",Delayed
SH24013,O17426,2024-10-22,,Reed and Sons,In Transit
SH24014,O15011,2024-02-07,,Myers LLC,Delivered
SH24015,O17299,2024-03-09,,Bautista-Brown,Delayed
SH24016,O15791,2024-10-15,2024-10-15,Taylor PLC,Delivered
SH24017,O14657,2024-02-29,,Weber-Hudson,Delivered
SH24018,O16179,2024-07-25,2024-07-25,Knight and Sons,In Transit
SH24019,O12444,2024-01-26,,Graham-Rhodes,Lost
SH24020,O11840,2023-11-13,,Thomas-Scott,Delayed
SH24021,O13695,2023-07-03,2023-07-03,Sellers and Sons,Delayed
SH24022,O17831,2023-08-30,2023-08-30,Lambert LLC,Lost
SH24023,O13350,2024-10-31,2024-10-31,Smith-Jones,Lost
SH24024,O16874,2024-01-05,2024-01-05,"Lee, Mccarthy and Rollins",Delivered
SH24025,O11037,2024-03-20,2024-03-20,Brown Ltd,Delayed
SH24026,O17359,2024-04-10,2024-04-10,Diaz Ltd,Lost
SH24027,O10106,2024-07-08,2024-07-08,"Snyder, Ortiz and Simmons",Lost
SH24028,O16852,2024-10-10,2024-10-10,Johnson-Miller,Delayed
SH24029,O10464,2023-09-24,,"Martinez, Holt and Campbell",Lost
SH24030,O10382,2023-12-23,,Davis-Smith,Delayed
SH24031,O17852,2023-07-21,,Holt-Davidson,Delivered
SH24032,O11747,2025-02-26,2025-02-26,Combs-Collier,In Transit
SH24033,O10098,2024-06-15,2024-06-15,Gonzalez PLC,Delivered
SH24034,O15300,2024-03-22,2024-03-22,Nguyen Group,Delivered
SH24035,O10963,2024-10-20,,"Marshall, Nelson and Morgan",Delayed
SH24036,O10193,2025-05-18,2025-05-18,Crosby Inc,Delayed
SH24037,O10491,2025-04-20,2025-04-20,Miller Inc,Delayed
SH24038,O16972,2024-06-20,,Walter-Henderson,In Transit
SH24039,O16338,2024-05-21,2024-05-21,"Leon, Barker and Mcdonald",Delivered
SH24040,O11443,2025-02-08,2025-02-08,"Robles, Smith and Summers",Delayed
SH24041,O12156,2025-05-01,2025-05-01,"Weaver, Davis and Campbell",In Transit
SH24042,O17524,2024-07-02,2024-07-02,Curtis Inc,Lost
SH24043,O16282,2024-10-29,2024-10-29,Wade-Hayes,Delivered
SH24044,O17428,2023-07-08,,Taylor-Ortega,Delayed
SH24045,O13624,2023-10-09,,Alexander-Andersen,Delivered
SH24046,O16530,2024-09-27,2024-09-27,Gentry-Pittman,In Transit
SH24047,O14939,2023-11-12,,Ramirez Inc,Lost
SH24048,O15430,2024-01-13,2024-01-13,Stevens Ltd,In Transit
SH24049,O11345,2023-07-04,2023-07-04,Green-Green,Delayed
SH24050,O17128,2024-04-17,2024-04-17,"Ramirez, Jones and Morales",Delayed
SH24051,O14618,2025-03-11,2025-03-11,Buchanan-Phillips,Lost
SH24052,O16898,2025-01-19,2025-01-19,"Morris, Manning and Phillips",Delayed
SH24053,O14095,2024-11-24,2024-11-24,"Perry, Marshall and Johnson",Lost
SH24054,O17534,2023-09-29,2023-09-29,"Porter, Atkinson and Alvarez",Lost
SH24055,O14281,2025-05-11,2025-05-11,Sullivan LLC,In Transit
SH24056,O13514,2025-01-24,2025-01-24,Ross PLC,Delayed
SH24057,O14882,2023-08-19,2023-08-19,"Robinson, Johnson and Watts",Delivered
SH24058,O16928,2023-09-09,2023-09-09,Garza-Campbell,In Transit
SH24059,O16954,2025-02-27,2025-02-27,Jefferson LLC,Lost
SH24060,O13931,2023-08-08,2023-08-08,"Sanchez, Caldwell and Ashley",Delivered
SH24061,O12280,2023-12-03,2023-12-03,Hernandez PLC,Delayed
SH24062,O12627,2023-08-17,2023-08-17,"Alvarez, Brady and Byrd",Delayed
SH24063,O13162,2023-06-20,2023-06-20,Sullivan-Meyer,Delayed
SH24064,O12649,2025-01-23,2025-01-23,"Fisher, Graham and Garcia",In Transit
SH24065,O14879,2023-09-06,,Werner-Underwood,Delayed
SH24066,O14696,2024-10-05,2024-10-05,"Stewart, Hunt and Flynn",Delayed
SH24067,O11944,2023-08-18,2023-08-18,"Sims, Hensley and Ellis",Lost
SH24068,O14560,2024-04-25,,Galloway-Harris,In Transit
SH24069,O10956,2024-05-07,2024-05-07,Deleon PLC,Delivered
SH24070,O17072,2024-12-02,2024-12-02,Moore-Young,Delivered
SH24071,O16778,2025-05-11,2025-05-11,"Valentine, Fox and Johnston",In Transit
SH24072,O13593,2025-04-03,2025-04-03,"Moore, Lane and Goodman",In Transit
SH24073,O12128,2024-06-05,2024-06-05,"Galvan, Perez and Baldwin",Delayed
SH24074,O16199,2023-07-01,2023-07-01,"Frederick, Short and White",In Transit
SH24075,O16482,2023-08-02,2023-08-02,Gonzalez and Sons,In Transit
SH24076,O13432,2024-10-11,,Cole-Robinson,In Transit
SH24077,O11714,2023-08-06,,"Serrano, Figueroa and Wells",Delivered
SH24078,O16281,2024-12-01,2024-12-01,Manning PLC,Lost
SH24079,O14946,2025-03-23,2025-03-23,Smith Inc,In Transit
SH24080,O15396,2024-09-10,2024-09-10,"Cline, Davis and Chavez",Delayed
SH24081,O15316,2024-02-11,,Collier Ltd,In Transit
SH24082,O16963,2024-08-29,2024-08-29,Williams-Smith,Delayed
SH24083,O12976,2024-04-30,2024-04-30,Gibson-Wright,Delivered
SH24084,O16184,2024-05-16,2024-05-16,James-Fernandez,In Transit
SH24085,O16296,2024-07-15,,"Gates, Williams and Mckinney",Lost
SH24086,O14385,2023-11-27,,Johnson and Sons,In Transit
SH24087,O17074,2025-03-07,2025-03-07,"Santana, Smith and Wall",Delayed
SH24088,O10461,2025-05-08,2025-05-08,Rodriguez Ltd,Delayed
SH24089,O12708,2025-03-03,,Mitchell-Cabrera,Delivered
SH24090,O16099,2025-02-28,2025-02-28,Davidson and Sons,Delivered
