usageID,meterID,date,kWh
U16315,M02440,2023-09-29,35.12
U16316,M00908,2025-04-28,55.03
U16317,M02213,2024-04-24,22.43
U16318,M01708,2024-09-08,52.01
U16319,M01192,2024-04-04,28.28
U16320,M01443,2023-07-18,56.34
U16321,M01496,2025-05-01,36.62
U16322,M01355,2025-05-10,50.2
U16323,M02004,2023-11-26,81.88
U16324,M00157,2024-07-27,97.75
U16325,M00099,2025-01-06,49.39
U16326,M01742,2024-12-24,99.18
U16327,M01038,2023-07-25,40.05
U16328,M02189,2024-11-08,9.71
U16329,M01709,2024-02-27,12.98
U16330,M02484,2024-09-03,13.85
U16331,M01518,2025-02-07,11.17
U16332,M00315,2023-07-30,58.63
U16333,M00803,2023-06-25,34.64
U16334,M00571,2023-08-03,46.78
U16335,M00998,2023-06-27,55.69
U16336,M01287,2025-03-12,91.77
U16337,M00021,2025-03-02,12.49
U16338,M01346,2023-09-13,93.24
U16339,M00611,2024-05-09,42.26
U16340,M01598,2024-04-19,61.87
U16341,M02364,2023-10-24,34.3
U16342,M02224,2024-10-04,84.75
U16343,M01291,2023-10-19,11.0
U16344,M01641,2024-03-13,23.24
U16345,M00063,2025-05-25,19.67
U16346,M01555,2025-04-03,74.68
U16347,M00148,2023-12-07,87.02
U16348,M02024,2024-08-19,2.33
U16349,M01109,2024-03-21,88.19
U16350,M01038,2024-06-06,91.33
U16351,M02472,2024-02-05,13.19
U16352,M00727,2024-11-05,86.61
U16353,M02472,2025-03-06,6.59
U16354,M02202,2023-10-05,60.04
U16355,M00314,2023-11-25,99.67
U16356,M02131,2023-08-23,62.41
U16357,M00152,2025-02-27,46.34
U16358,M01279,2023-11-19,57.38
U16359,M01322,2024-10-04,89.95
U16360,M02296,2024-10-23,5.76
U16361,M01579,2024-11-08,43.79
U16362,M02027,2024-03-29,22.67
U16363,M00055,2023-10-18,20.73
U16364,M01350,2024-09-22,71.14
U16365,M00825,2024-02-12,60.57
U16366,M01269,2023-07-11,27.17
U16367,M01290,2024-09-30,53.26
U16368,M00326,2023-07-03,54.58
U16369,M00487,2024-03-08,83.02
U16370,M00943,2024-10-29,27.49
U16371,M01721,2023-12-31,56.27
U16372,M01117,2024-03-29,19.93
U16373,M00189,2025-02-28,76.93
U16374,M01762,2023-08-09,50.13
U16375,M02254,2023-10-13,70.28
U16376,M01328,2024-05-11,33.97
U16377,M00506,2023-07-06,75.59
U16378,M01922,2024-10-30,44.85
U16379,M00411,2023-07-20,38.38
U16380,M00648,2024-08-03,73.0
U16381,M00098,2024-10-18,2.57
U16382,M01651,2023-07-10,61.35
U16383,M02500,2025-01-26,28.96
U16384,M01601,2025-05-10,68.84
U16385,M02158,2024-06-25,6.04
U16386,M00271,2024-08-27,27.86
U16387,M02410,2023-08-11,41.45
U16388,M01899,2024-06-15,15.93
U16389,M01070,2023-10-30,65.88
U16390,M02009,2024-12-03,90.41
U16391,M01471,2024-02-29,54.5
U16392,M01166,2025-05-01,77.64
U16393,M01172,2023-09-07,54.24
U16394,M00975,2024-11-08,39.91
U16395,M01282,2024-11-22,46.11
U16396,M00510,2023-07-20,6.85
U16397,M01595,2024-03-26,58.41
U16398,M00778,2024-02-28,39.04
U16399,M02209,2023-12-27,15.27
U16400,M00751,2023-11-22,22.29
U16401,M02103,2023-07-13,65.57
U16402,M00129,2025-04-17,93.3
U16403,M01524,2024-11-27,62.37
U16404,M01926,2024-06-11,19.19
U16405,M02430,2023-11-05,84.2
U16406,M00314,2023-08-09,42.6
U16407,M00645,2025-02-26,90.16
U16408,M02138,2024-11-21,36.8
U16409,M01292,2024-03-20,96.91
U16410,M00085,2024-04-15,3.46
U16411,M00857,2025-01-15,54.14
U16412,M01232,2024-01-16,61.96
U16413,M01526,2023-10-04,52.92
U16414,M00120,2024-10-02,79.01
U16415,M01435,2024-07-10,73.37
U16416,M00302,2024-07-24,53.43
U16417,M02248,2024-08-04,23.98
U16418,M01386,2024-04-25,37.87
U16419,M00628,2024-07-08,12.99
U16420,M02040,2023-08-06,94.14
U16421,M01475,2024-05-12,56.15
U16422,M01627,2024-03-28,89.65
U16423,M01402,2023-12-18,84.53
U16424,M00153,2023-10-31,2.5
U16425,M01756,2024-10-22,56.49
U16426,M01885,2024-10-09,95.62
U16427,M02146,2025-04-17,55.77
U16428,M02005,2024-02-20,19.33
U16429,M00652,2024-06-24,50.51
U16430,M02377,2024-05-15,36.61
U16431,M01384,2025-04-10,56.79
U16432,M00737,2024-04-08,40.27
U16433,M00250,2024-11-24,6.87
U16434,M01887,2024-08-07,9.36
U16435,M01687,2024-06-27,17.92
U16436,M02151,2024-05-17,64.52
U16437,M02005,2023-11-17,33.81
U16438,M01383,2024-07-03,99.57
U16439,M01330,2023-09-01,55.56
U16440,M01951,2025-01-12,50.81
U16441,M00085,2023-10-25,84.9
U16442,M00036,2023-12-15,77.12
U16443,M02435,2023-11-25,45.61
U16444,M00929,2024-12-18,59.63
U16445,M00781,2023-09-20,74.62
U16446,M00980,2023-07-11,93.05
U16447,M01130,2023-11-16,68.65
U16448,M02205,2024-04-27,98.51
U16449,M01382,2023-09-19,56.37
U16450,M00812,2024-08-10,24.99
U16451,M02378,2025-05-19,65.13
U16452,M01057,2023-06-30,50.58
U16453,M01083,2023-07-05,35.86
U16454,M00931,2025-06-12,28.0
U16455,M00991,2025-06-09,41.84
U16456,M01089,2024-08-03,76.17
U16457,M02490,2023-09-23,47.79
U16458,M00518,2024-05-02,32.3
U16459,M00001,2024-09-03,3.99
U16460,M01190,2024-08-19,1.8
U16461,M01157,2025-04-05,46.93
U16462,M02094,2023-09-24,46.7
U16463,M00073,2023-09-07,75.4
U16464,M00556,2023-10-07,66.77
U16465,M00668,2024-04-03,43.35
U16466,M01896,2023-12-04,72.93
U16467,M00866,2025-05-23,58.7
U16468,M02488,2025-06-12,93.47
U16469,M01957,2024-06-07,79.94
U16470,M01369,2025-01-02,84.1
U16471,M00282,2024-07-15,86.18
U16472,M01874,2024-04-02,42.59
U16473,M02028,2023-10-13,18.48
U16474,M02014,2023-11-29,85.52
U16475,M01951,2024-01-02,9.74
U16476,M01784,2024-05-28,6.69
U16477,M01356,2024-01-30,36.79
U16478,M01631,2024-05-07,6.34
U16479,M00456,2024-11-19,66.18
U16480,M00630,2023-10-12,75.46
U16481,M00190,2025-02-15,84.52
U16482,M00703,2025-01-02,14.86
U16483,M00645,2024-05-16,7.18
U16484,M01343,2025-01-24,46.48
U16485,M01152,2023-07-15,13.86
U16486,M00057,2025-03-29,10.44
U16487,M00233,2025-01-14,78.41
U16488,M00646,2024-09-03,53.92
U16489,M01706,2024-06-26,20.43
U16490,M00095,2025-01-13,17.93
U16491,M00099,2025-05-02,15.44
U16492,M01079,2024-10-26,6.74
U16493,M01262,2024-06-17,72.19
U16494,M00801,2025-04-13,96.14
U16495,M02018,2024-12-22,51.06
U16496,M01041,2025-04-23,64.0
U16497,M02009,2024-09-28,93.33
U16498,M00201,2025-01-11,90.05
U16499,M02131,2024-05-27,46.72
U16500,M02222,2024-12-15,93.98
U16501,M02292,2024-05-24,37.87
U16502,M02080,2024-05-24,66.0
U16503,M00200,2024-01-31,40.15
U16504,M00684,2024-08-03,44.3
U16505,M01754,2025-04-24,90.12
U16506,M00282,2025-01-23,14.31
U16507,M00414,2025-01-08,63.27
U16508,M01363,2024-11-02,18.55
U16509,M02210,2023-08-15,2.91
U16510,M00940,2024-01-17,70.54
U16511,M01471,2023-09-10,61.55
U16512,M01099,2023-10-19,28.34
U16513,M01823,2024-07-06,22.85
U16514,M01228,2024-01-12,7.63
U16515,M00248,2025-06-10,25.6
U16516,M00840,2024-06-05,28.31
U16517,M01314,2023-10-05,81.26
U16518,M00858,2023-11-05,77.28
U16519,M00146,2024-08-05,57.59
U16520,M01748,2023-09-05,54.27
U16521,M00192,2024-08-28,35.08
U16522,M01565,2024-11-11,67.58
U16523,M01698,2024-10-24,60.87
U16524,M02032,2024-01-29,44.14
U16525,M02368,2024-02-18,73.85
U16526,M00326,2023-07-05,65.17
U16527,M01181,2023-08-14,36.61
U16528,M01468,2024-10-20,19.99
U16529,M01686,2024-09-30,47.61
U16530,M00682,2024-03-05,42.06
U16531,M01914,2024-08-13,71.62
U16532,M00253,2023-10-15,49.2
U16533,M02486,2023-09-12,57.81
U16534,M01044,2023-12-22,63.11
U16535,M02015,2024-09-06,51.69
U16536,M02120,2023-09-13,30.61
U16537,M00323,2024-11-28,65.76
U16538,M02379,2024-02-01,51.33
U16539,M02152,2024-04-28,92.25
U16540,M01922,2023-09-27,7.66
U16541,M01030,2023-07-10,29.73
U16542,M00270,2024-07-19,30.79
U16543,M01846,2023-09-28,4.37
U16544,M02485,2024-04-03,9.06
U16545,M00071,2024-09-25,10.13
U16546,M00702,2023-07-27,52.78
U16547,M01212,2023-10-23,92.04
U16548,M02183,2023-10-27,56.81
U16549,M00261,2024-03-12,98.44
U16550,M00178,2025-03-25,32.36
U16551,M02419,2024-05-24,88.34
U16552,M02245,2025-02-20,3.01
U16553,M00951,2023-09-17,97.48
U16554,M01080,2024-07-20,9.56
U16555,M01321,2024-03-29,36.94
U16556,M00964,2024-12-23,33.19
U16557,M01500,2024-08-04,26.25
U16558,M01136,2025-05-13,61.77
U16559,M02140,2024-11-13,14.36
U16560,M01933,2024-10-09,98.58
U16561,M00835,2023-12-03,52.95
U16562,M00454,2024-10-24,3.96
U16563,M01036,2024-08-13,19.68
U16564,M02130,2023-08-10,61.61
U16565,M01602,2024-12-20,9.75
U16566,M00800,2024-10-21,91.18
U16567,M01361,2023-11-24,33.41
U16568,M00094,2025-06-07,40.8
U16569,M01857,2025-05-19,85.84
U16570,M02072,2025-03-03,9.59
U16571,M00708,2023-11-27,37.2
U16572,M01128,2023-10-15,66.1
U16573,M01605,2023-08-08,27.72
U16574,M02055,2023-08-26,55.99
U16575,M00898,2024-04-13,82.78
U16576,M01708,2024-07-08,81.87
U16577,M00141,2024-05-31,71.6
U16578,M02480,2024-08-30,64.69
U16579,M01929,2024-09-29,79.7
U16580,M00404,2024-07-14,85.53
U16581,M00648,2023-09-21,47.72
U16582,M00379,2024-05-25,85.05
U16583,M00340,2024-02-07,59.22
U16584,M00417,2023-10-07,79.09
U16585,M00276,2025-03-07,20.75
U16586,M00098,2024-06-21,45.16
U16587,M02170,2024-12-06,12.52
U16588,M00508,2024-10-15,47.55
U16589,M00660,2024-11-11,12.66
U16590,M01225,2024-09-26,48.57
U16591,M00029,2025-04-08,89.33
U16592,M00745,2024-11-24,76.78
U16593,M00455,2023-09-30,5.69
U16594,M01151,2024-10-28,29.26
U16595,M01020,2024-03-26,11.0
U16596,M00467,2023-07-19,53.65
U16597,M01662,2023-10-24,90.72
U16598,M02334,2024-08-02,69.1
U16599,M00880,2024-09-19,17.44
U16600,M02233,2024-04-30,90.93
U16601,M01376,2024-07-31,14.84
U16602,M01624,2025-04-09,9.68
U16603,M01374,2024-07-01,76.86
U16604,M00261,2024-08-09,10.42
U16605,M02293,2024-03-29,68.4
U16606,M00686,2025-02-03,41.5
U16607,M01150,2024-02-27,38.61
U16608,M00530,2024-10-19,74.29
U16609,M01567,2025-02-13,58.02
U16610,M02121,2024-01-25,49.55
U16611,M00001,2024-03-20,66.15
U16612,M01516,2024-08-16,56.17
U16613,M02094,2023-11-06,34.19
U16614,M02154,2025-04-24,71.38
U16615,M02111,2025-05-05,84.9
U16616,M01893,2024-04-09,2.11
U16617,M01624,2024-05-17,94.97
U16618,M01932,2023-12-05,33.98
U16619,M00045,2024-12-10,22.14
U16620,M00484,2025-01-08,68.96
U16621,M01034,2024-02-26,67.21
U16622,M00524,2023-08-13,97.12
U16623,M01282,2023-11-14,44.16
U16624,M01601,2023-09-06,1.72
U16625,M00241,2024-08-15,57.0
U16626,M00680,2023-12-06,6.53
U16627,M00508,2025-01-26,89.69
U16628,M01422,2025-05-13,94.58
U16629,M00493,2023-08-11,16.03
U16630,M00307,2025-03-24,47.31
U16631,M01097,2024-12-28,66.83
U16632,M01004,2023-12-07,78.65
U16633,M01767,2023-07-27,6.89
U16634,M02084,2024-01-22,41.6
U16635,M00677,2024-05-14,81.18
U16636,M00983,2023-07-22,76.89
U16637,M00217,2025-01-07,33.13
U16638,M01172,2025-01-11,81.19
U16639,M00288,2023-09-17,28.95
U16640,M01809,2024-12-08,32.96
U16641,M01543,2024-06-07,11.34
U16642,M00175,2024-08-27,78.38
U16643,M02491,2024-05-20,32.08
U16644,M01465,2024-07-16,96.68
U16645,M01369,2024-05-02,12.68
U16646,M02065,2024-10-22,25.71
U16647,M00454,2025-02-14,57.83
U16648,M02200,2025-05-27,47.84
U16649,M00010,2024-02-05,5.27
U16650,M01739,2024-05-24,11.9
U16651,M00449,2025-03-04,39.31
U16652,M02188,2024-04-16,22.31
U16653,M00088,2023-11-27,50.15
U16654,M00297,2024-05-21,38.58
U16655,M01610,2024-01-30,4.82
U16656,M00720,2023-11-10,51.27
U16657,M01958,2023-09-13,6.99
U16658,M01363,2023-08-15,85.34
U16659,M00560,2023-08-02,95.1
U16660,M00194,2023-08-14,32.68
U16661,M00187,2025-03-29,54.77
U16662,M01552,2025-01-27,95.86
U16663,M01736,2024-11-02,31.92
U16664,M00274,2024-03-04,9.71
U16665,M00820,2025-02-26,27.18
U16666,M01621,2023-12-06,27.21
U16667,M01156,2024-03-20,29.53
U16668,M00560,2025-02-02,6.91
U16669,M01665,2024-10-16,8.37
U16670,M00025,2024-10-04,58.18
U16671,M00401,2023-09-28,82.28
U16672,M02056,2025-01-20,1.42
U16673,M01195,2025-03-24,31.79
U16674,M02280,2025-02-14,29.78
U16675,M01534,2024-08-06,91.28
U16676,M00899,2024-02-17,11.33
U16677,M01289,2024-10-10,86.22
U16678,M01615,2025-05-06,71.7
U16679,M02078,2023-08-17,69.38
U16680,M01730,2024-10-20,48.98
U16681,M00027,2025-04-23,64.08
U16682,M00056,2025-02-09,15.21
U16683,M01015,2024-05-13,94.47
U16684,M00175,2024-12-23,46.28
U16685,M01529,2025-02-03,4.15
U16686,M02329,2024-08-01,93.37
U16687,M00855,2023-08-05,42.96
U16688,M01547,2024-10-21,10.05
U16689,M02101,2025-01-02,36.7
U16690,M01010,2024-01-24,10.83
U16691,M00914,2024-07-10,41.46
U16692,M00897,2023-10-29,11.4
U16693,M01846,2023-09-03,90.29
U16694,M02267,2023-11-11,58.35
U16695,M02086,2023-07-16,91.06
U16696,M02251,2024-04-22,5.9
U16697,M00531,2025-02-27,31.93
U16698,M01190,2025-01-24,49.9
U16699,M00407,2024-03-10,56.15
U16700,M00124,2023-12-12,22.15
U16701,M00800,2025-01-13,66.56
U16702,M02066,2023-12-01,54.55
U16703,M01616,2023-09-19,34.24
U16704,M01578,2025-04-16,54.56
U16705,M00738,2024-04-29,12.27
U16706,M02451,2024-07-17,43.78
U16707,M01929,2024-06-08,90.9
U16708,M00283,2024-07-01,60.3
U16709,M02413,2025-04-17,54.99
U16710,M00017,2023-10-13,74.07
U16711,M00948,2024-10-18,8.14
U16712,M00558,2024-09-30,27.45
U16713,M00195,2024-02-29,97.03
U16714,M01353,2024-08-25,85.85
U16715,M00453,2023-12-20,34.74
U16716,M02485,2023-12-13,86.76
U16717,M01277,2025-05-21,10.83
U16718,M00442,2025-02-28,27.82
U16719,M00184,2025-01-10,24.98
U16720,M02030,2023-08-07,82.91
U16721,M02317,2023-11-21,57.28
U16722,M01837,2023-07-04,56.32
U16723,M00234,2025-03-15,83.23
U16724,M02282,2024-04-25,65.63
U16725,M02435,2024-10-18,95.24
U16726,M01680,2024-03-17,76.7
U16727,M02359,2023-12-10,85.93
U16728,M02414,2025-06-09,14.92
U16729,M00323,2024-07-06,57.97
U16730,M00641,2024-05-06,91.47
U16731,M01366,2025-03-17,8.37
U16732,M02437,2025-01-12,81.19
U16733,M01750,2024-12-16,26.78
U16734,M02433,2023-09-22,31.19
U16735,M01179,2024-02-05,50.02
U16736,M01354,2023-10-20,8.44
U16737,M01484,2024-06-18,22.89
U16738,M02353,2025-01-08,73.11
U16739,M01238,2025-05-19,90.58
U16740,M00888,2024-09-22,31.37
U16741,M02080,2024-11-04,36.01
U16742,M00940,2024-05-25,81.06
U16743,M01378,2023-11-19,70.84
U16744,M02014,2023-06-22,34.73
U16745,M00172,2024-05-14,4.83
U16746,M00057,2023-10-11,15.62
U16747,M00912,2024-01-30,28.05
U16748,M00930,2024-03-27,69.33
U16749,M02426,2024-04-10,72.41
U16750,M01936,2025-02-06,86.84
U16751,M00241,2025-05-24,49.99
U16752,M01569,2025-01-15,48.92
U16753,M01635,2024-01-24,52.8
U16754,M01965,2025-03-22,38.44
U16755,M00215,2024-01-10,29.31
U16756,M01590,2024-10-22,9.99
U16757,M01932,2024-03-24,60.74
U16758,M01349,2024-08-08,33.33
U16759,M02338,2024-04-14,49.49
U16760,M01894,2024-07-16,90.2
U16761,M00484,2024-12-22,12.83
U16762,M00728,2024-04-19,97.93
U16763,M02013,2023-08-11,21.79
U16764,M01888,2023-12-04,49.82
U16765,M01710,2024-03-05,2.62
U16766,M01207,2024-07-26,58.36
U16767,M00994,2025-02-23,29.02
U16768,M00185,2025-03-02,27.13
U16769,M01378,2024-11-04,6.57
U16770,M02264,2024-03-16,88.28
U16771,M02168,2025-04-07,80.96
U16772,M01114,2025-02-11,8.72
U16773,M00297,2024-07-25,47.15
U16774,M00949,2024-03-21,95.91
U16775,M01565,2023-10-09,34.13
U16776,M02400,2025-03-26,24.46
U16777,M00156,2024-01-16,15.15
U16778,M01542,2025-03-18,15.95
U16779,M02299,2024-03-28,17.83
U16780,M01517,2025-05-03,90.22
U16781,M00195,2023-12-30,44.41
U16782,M01307,2025-05-15,3.22
U16783,M00337,2024-07-28,49.48
U16784,M01859,2024-01-22,63.24
U16785,M02057,2024-11-18,13.15
U16786,M00840,2023-12-23,70.15
U16787,M00711,2024-04-07,87.62
U16788,M02355,2023-08-13,45.74
U16789,M00596,2024-09-04,63.79
U16790,M00701,2023-09-21,15.16
U16791,M02474,2024-01-12,33.39
U16792,M01133,2023-07-18,98.43
U16793,M00112,2023-06-30,6.03
U16794,M01464,2025-04-17,43.01
U16795,M02196,2025-05-14,90.21
U16796,M01919,2025-01-09,88.95
U16797,M00008,2024-05-17,44.93
U16798,M01728,2025-05-16,2.54
U16799,M00886,2025-04-19,41.94
U16800,M00665,2025-03-07,64.38
U16801,M01554,2024-04-16,76.97
U16802,M00444,2025-02-24,67.84
U16803,M00320,2025-03-18,49.71
U16804,M02126,2025-06-18,21.37
U16805,M00864,2024-03-10,11.92
U16806,M00653,2024-05-13,92.08
U16807,M01188,2024-09-05,17.14
U16808,M00034,2025-06-05,71.77
U16809,M00975,2025-01-18,42.59
U16810,M01341,2023-08-27,74.52
U16811,M01851,2024-12-19,3.39
U16812,M02294,2023-08-17,6.2
U16813,M01530,2024-10-24,14.27
U16814,M00381,2024-09-08,88.65
U16815,M01608,2024-03-06,18.31
U16816,M00762,2024-05-20,32.49
U16817,M00344,2023-11-30,80.93
U16818,M02322,2024-09-26,20.75
U16819,M00283,2025-02-26,3.9
U16820,M01232,2024-03-28,80.52
U16821,M01770,2025-04-19,40.5
U16822,M00385,2024-11-09,39.25
U16823,M00783,2023-06-26,9.77
U16824,M01296,2024-08-17,31.92
U16825,M01794,2024-03-24,93.73
U16826,M00966,2023-10-18,58.95
U16827,M02415,2024-11-26,68.6
U16828,M00753,2024-12-03,25.08
U16829,M01319,2024-07-16,34.4
U16830,M00813,2024-06-24,52.53
U16831,M00928,2024-12-24,9.76
U16832,M02251,2025-02-18,42.14
U16833,M02311,2024-12-12,38.61
U16834,M00747,2025-06-04,5.9
U16835,M01299,2023-09-24,17.65
U16836,M01040,2024-12-24,55.33
U16837,M00267,2025-05-12,57.17
U16838,M02067,2024-03-28,43.06
U16839,M00584,2023-11-19,38.78
U16840,M02280,2023-07-29,54.43
U16841,M00510,2025-01-07,71.73
U16842,M00110,2025-04-20,28.01
U16843,M00936,2024-04-28,9.02
U16844,M00698,2024-06-05,57.81
U16845,M02271,2023-12-06,18.21
U16846,M01446,2024-06-09,37.92
U16847,M00640,2023-07-15,98.94
U16848,M00803,2024-08-24,47.09
U16849,M01729,2024-04-10,82.99
U16850,M02120,2024-12-16,43.3
U16851,M01271,2023-07-24,91.26
U16852,M01563,2023-08-02,41.92
U16853,M00575,2024-05-09,99.07
U16854,M01158,2024-10-30,80.63
U16855,M00445,2023-11-22,86.62
U16856,M00168,2025-02-03,90.89
U16857,M01968,2025-02-17,22.04
U16858,M01384,2023-12-26,14.61
U16859,M01572,2025-03-21,55.97
U16860,M01613,2023-12-10,58.83
U16861,M00490,2024-11-24,20.61
U16862,M00687,2024-11-07,36.66
U16863,M00865,2023-10-27,95.62
U16864,M00095,2024-08-04,35.09
U16865,M01832,2023-08-04,63.07
U16866,M00356,2025-03-30,37.07
U16867,M02285,2023-12-02,80.55
U16868,M00506,2024-04-26,93.66
U16869,M01488,2023-11-12,52.5
U16870,M00985,2025-06-17,86.82
U16871,M00126,2024-04-07,7.86
U16872,M00466,2023-07-30,58.34
U16873,M01239,2025-01-29,63.96
U16874,M01346,2024-09-16,49.21
U16875,M02044,2023-08-22,4.58
U16876,M00617,2024-07-26,54.97
U16877,M01854,2025-06-16,32.65
U16878,M01422,2023-07-21,35.5
U16879,M00995,2024-05-10,4.47
U16880,M01512,2025-05-17,51.59
U16881,M01269,2024-07-28,7.36
U16882,M00017,2025-01-03,70.57
U16883,M01106,2025-04-17,7.12
U16884,M00662,2024-08-09,76.26
U16885,M01123,2024-03-23,57.07
U16886,M00949,2024-04-11,4.48
U16887,M00827,2023-10-28,62.76
U16888,M02000,2023-09-22,40.77
U16889,M00146,2025-03-21,77.97
U16890,M00289,2024-07-28,15.91
U16891,M01051,2023-12-12,45.61
U16892,M01645,2024-05-16,95.24
U16893,M02042,2024-10-14,6.6
U16894,M02326,2024-09-04,15.72
U16895,M02115,2024-09-20,67.72
U16896,M01124,2025-01-28,62.99
U16897,M02271,2023-07-05,78.14
U16898,M02067,2025-06-05,48.41
U16899,M00623,2024-01-18,39.97
U16900,M01327,2024-01-23,63.22
U16901,M02486,2025-04-15,95.76
U16902,M01839,2024-10-14,33.31
U16903,M01225,2024-04-09,61.31
U16904,M01401,2025-03-20,34.51
U16905,M01416,2023-09-28,44.52
U16906,M01090,2023-11-09,36.62
U16907,M00927,2025-01-29,29.24
U16908,M01703,2025-02-01,49.85
U16909,M01709,2024-10-28,79.14
U16910,M00748,2024-11-06,43.47
U16911,M00956,2023-10-16,79.87
U16912,M02214,2024-01-28,41.5
U16913,M01277,2024-06-18,50.22
U16914,M00665,2023-09-03,62.91
U16915,M02026,2023-10-22,15.33
U16916,M02248,2023-09-24,40.78
U16917,M00461,2024-11-28,14.28
U16918,M00806,2025-04-06,16.36
U16919,M00894,2025-02-01,96.01
U16920,M02165,2024-08-22,97.39
U16921,M02013,2023-09-14,98.86
U16922,M02387,2024-01-07,66.41
U16923,M00174,2025-01-29,60.59
U16924,M01087,2023-07-09,84.41
U16925,M01165,2024-10-03,35.04
U16926,M02354,2024-03-19,16.55
U16927,M00689,2025-04-13,52.57
U16928,M00681,2025-04-28,90.33
U16929,M02442,2024-06-03,48.25
U16930,M00875,2024-09-21,87.88
U16931,M01597,2025-01-15,18.09
U16932,M01854,2023-09-18,25.26
U16933,M01174,2024-06-11,17.19
U16934,M00970,2024-12-05,28.57
U16935,M01529,2024-10-17,12.84
U16936,M01860,2024-10-22,87.68
U16937,M01022,2024-12-04,7.85
U16938,M02391,2024-11-18,93.14
U16939,M00392,2023-11-12,66.31
U16940,M00965,2024-05-06,28.26
U16941,M00086,2024-01-19,69.86
U16942,M00437,2024-07-29,87.12
U16943,M02215,2024-12-10,22.72
U16944,M02157,2023-11-09,48.07
U16945,M00615,2023-11-09,64.37
U16946,M00966,2025-04-08,17.0
U16947,M01852,2024-01-09,45.4
U16948,M02137,2024-04-14,95.86
U16949,M01579,2024-01-17,49.1
U16950,M01775,2025-05-11,80.17
U16951,M01804,2023-07-12,97.73
U16952,M01059,2025-06-07,84.25
U16953,M01648,2025-06-05,82.65
U16954,M01477,2024-02-01,11.49
U16955,M00213,2025-04-11,93.93
U16956,M01046,2023-08-24,15.1
U16957,M00791,2025-05-17,55.2
U16958,M01044,2024-07-18,74.4
U16959,M02446,2024-09-15,56.04
U16960,M00485,2024-04-15,3.34
U16961,M00451,2024-06-30,44.65
U16962,M00614,2024-09-25,11.37
U16963,M02443,2023-10-27,77.66
U16964,M01025,2024-02-29,96.95
U16965,M01721,2023-08-26,64.29
U16966,M00867,2025-03-12,86.85
U16967,M00035,2024-08-05,69.0
U16968,M01496,2025-04-19,49.85
U16969,M01821,2024-12-02,56.52
U16970,M00125,2024-06-15,97.96
U16971,M02115,2024-12-09,21.21
U16972,M02079,2025-02-20,84.62
U16973,M01790,2024-02-11,51.6
U16974,M01231,2024-01-11,90.11
U16975,M02146,2023-07-21,33.78
U16976,M01650,2023-08-29,23.17
U16977,M01586,2025-05-24,29.75
U16978,M01077,2024-03-08,92.23
U16979,M00031,2024-03-01,25.07
U16980,M00783,2024-04-11,30.12
U16981,M01104,2023-12-03,44.16
U16982,M01820,2024-01-26,84.6
U16983,M00642,2025-03-27,44.68
U16984,M00198,2023-07-12,87.86
U16985,M01495,2024-11-04,6.47
U16986,M01844,2023-08-31,34.62
U16987,M00938,2023-09-08,42.12
U16988,M02029,2024-04-22,2.93
U16989,M01179,2024-07-06,52.52
U16990,M01462,2024-01-27,50.09
U16991,M01257,2023-09-19,21.92
U16992,M02165,2024-05-31,3.28
U16993,M01387,2024-08-11,61.89
U16994,M01060,2023-07-16,74.76
U16995,M00851,2024-08-04,86.08
U16996,M02368,2024-10-29,76.72
U16997,M02135,2023-08-20,14.56
U16998,M00166,2023-09-06,41.77
U16999,M00805,2023-12-19,75.17
U17000,M02352,2024-08-02,18.13
U17001,M02041,2023-12-20,79.63
U17002,M00621,2025-05-04,56.74
U17003,M00630,2024-02-24,62.85
U17004,M02473,2024-12-13,68.72
U17005,M01007,2024-05-21,68.07
U17006,M01305,2024-05-13,75.63
U17007,M01209,2023-07-16,39.65
U17008,M00692,2024-11-07,71.84
U17009,M01816,2024-05-17,65.05
U17010,M01162,2023-09-26,41.25
U17011,M01535,2024-10-06,91.71
U17012,M01474,2024-12-29,19.82
U17013,M00181,2024-02-18,19.4
U17014,M01140,2025-05-30,45.85
U17015,M01963,2024-08-14,51.8
U17016,M01558,2023-08-18,32.49
U17017,M01033,2023-10-03,93.09
U17018,M00224,2024-06-22,58.29
U17019,M00454,2025-02-24,80.71
U17020,M01301,2025-04-29,14.26
U17021,M01672,2024-10-29,18.27
U17022,M00301,2023-08-11,46.49
U17023,M01269,2025-04-01,56.31
U17024,M01636,2023-11-28,11.81
U17025,M01097,2023-07-12,88.56
U17026,M01661,2024-03-24,72.21
U17027,M01506,2023-08-18,89.42
U17028,M00237,2025-04-02,36.85
U17029,M00417,2024-06-10,60.31
U17030,M00128,2025-06-05,34.91
U17031,M01692,2024-09-19,39.09
U17032,M01598,2024-09-16,31.98
U17033,M00448,2025-04-15,97.7
U17034,M01237,2023-08-13,58.21
U17035,M01693,2025-02-22,6.28
U17036,M02145,2024-03-08,53.05
U17037,M00427,2023-11-22,32.86
U17038,M00346,2023-10-12,28.13
U17039,M02304,2024-09-30,43.58
