transactionID,accountID,amount,transactionDate,type,description
TX24810,A10114,19110.62,2021-08-16,Payment,Yourself follow court.
TX24811,A12271,2071.47,2021-09-24,Deposit,At difficult international.
TX24812,A16075,7997.81,2020-07-20,Deposit,Break create two class.
TX24813,A14841,15855.68,2023-04-17,Withdrawal,Out argue sign become plan.
TX24814,A10847,14940.44,2023-11-27,Payment,Where increase.
TX24815,A13721,14480.48,2024-03-10,Deposit,Husband home.
TX24816,A12434,12159.54,2025-03-24,Payment,Argue quite bill piece.
TX24817,A13385,17525.6,2024-04-12,Withdrawal,Else seek policy.
TX24818,A11600,-2286.4,2022-07-10,Payment,For want prevent doctor little.
TX24819,A13786,-4430.48,2022-08-24,Withdrawal,Its money explain.
TX24820,A16424,8112.77,2020-09-20,Withdrawal,They democratic.
TX24821,A17324,2210.95,2021-10-22,Deposit,Consider herself technology room enter.
TX24822,A17121,-4538.97,2021-08-23,Withdrawal,Seven process show already.
TX24823,A12717,14231.73,2024-06-30,Deposit,Could relate.
TX24824,A15484,933.55,2022-04-01,Deposit,Skin civil radio.
TX24825,A11654,7713.76,2023-08-30,Transfer,Wife half hit.
TX24826,A15339,12982.88,2023-06-21,Withdrawal,Guess small.
TX24827,A17599,10978.19,2024-07-24,Transfer,Meet drug others.
TX24828,A12353,3658.3,2021-07-10,Withdrawal,Arrive wind wide great road.
TX24829,A13759,19792.91,2023-01-28,Withdrawal,Today feel answer.
TX24830,A16244,4920.76,2025-05-30,Payment,Himself building option.
TX24831,A17672,18564.09,2023-04-04,Payment,Activity many story walk.
TX24832,A17434,19203.63,2025-04-23,Withdrawal,That voice American.
TX24833,A14801,6435.63,2022-07-11,Transfer,Note population.
TX24834,A16813,10897.92,2023-05-01,Payment,Politics view himself.
TX24835,A10808,9643.56,2025-03-03,Deposit,Fill big method.
TX24836,A12655,1163.06,2021-11-19,Deposit,Million visit administration.
TX24837,A16544,5491.51,2022-03-24,Transfer,Risk well wrong spring page.
TX24838,A11734,-2249.57,2020-10-19,Withdrawal,Product management leave growth.
TX24839,A11222,-1134.39,2024-05-28,Transfer,Call week and every.
TX24840,A11463,5590.99,2023-10-06,Withdrawal,Consumer piece friend person.
TX24841,A11854,15707.9,2021-04-13,Payment,Democratic traditional apply.
TX24842,A10929,16160.11,2020-08-12,Withdrawal,Tell level.
TX24843,A10436,7530.78,2023-09-22,Withdrawal,Short car.
TX24844,A15300,6992.92,2023-11-29,Withdrawal,From do leg.
TX24845,A11114,15105.53,2025-02-18,Transfer,Right deal word.
TX24846,A16213,10024.95,2021-09-02,Deposit,Lawyer the.
TX24847,A16374,351.68,2024-05-10,Withdrawal,Range myself movie wrong.
TX24848,A14496,3936.68,2022-08-27,Withdrawal,Politics house real yes.
TX24849,A13849,7197.15,2021-08-30,Withdrawal,Discuss win day street.
TX24850,A17198,11117.24,2025-02-03,Withdrawal,Find college.
TX24851,A10432,13353.7,2022-08-28,Withdrawal,Billion you.
TX24852,A11217,2985.68,2022-03-05,Deposit,Type thus few.
TX24853,A13691,15089.6,2023-11-03,Deposit,Perform way yourself meet.
TX24854,A14244,17446.05,2025-01-07,Payment,Face cause issue.
TX24855,A12825,7917.86,2023-06-23,Withdrawal,East clearly.
TX24856,A16918,19357.17,2020-10-31,Withdrawal,Try type.
TX24857,A11367,9277.43,2021-05-23,Deposit,Cause worry.
TX24858,A17649,-4599.7,2023-09-10,Payment,Gas agreement even.
TX24859,A17282,386.85,2022-09-15,Transfer,Generation present history.
TX24860,A17339,7441.11,2023-10-15,Transfer,Today international activity us.
TX24861,A13535,2117.8,2024-07-01,Transfer,Trade PM office boy leave.
TX24862,A10757,-3252.83,2021-02-13,Deposit,Seek including beautiful.
TX24863,A17441,12587.88,2023-12-23,Transfer,Happy walk item animal.
TX24864,A10783,18780.82,2023-07-08,Transfer,Financial information similar focus.
TX24865,A14165,19766.23,2023-06-25,Deposit,Let mission group degree.
TX24866,A15253,1646.88,2020-08-13,Transfer,Into never develop official exist.
TX24867,A11886,3548.79,2024-08-13,Deposit,Push indeed whole carry dark.
TX24868,A16502,-1484.38,2023-11-03,Withdrawal,Guy page possible past role.
TX24869,A17199,-4351.74,2023-03-14,Deposit,Tv hear consumer form.
TX24870,A13591,-2316.1,2021-07-05,Deposit,Simple its plant cause.
TX24871,A15156,7339.6,2022-02-23,Deposit,Ten vote start.
TX24872,A13563,13245.8,2025-02-26,Payment,Teacher stuff investment between.
TX24873,A13044,4036.86,2023-05-28,Payment,Whom positive boy.
TX24874,A16622,6321.47,2021-03-05,Payment,Pull on somebody simply.
TX24875,A12822,10868.89,2024-07-09,Transfer,Consider focus.
TX24876,A17850,10522.19,2021-03-16,Withdrawal,Model everybody.
TX24877,A11906,11893.25,2025-02-20,Withdrawal,Understand long similar.
TX24878,A14955,14575.03,2021-09-18,Payment,Student positive technology able.
TX24879,A10667,7381.75,2022-06-21,Payment,Chance less many drop.
TX24880,A14729,-2897.86,2021-06-15,Withdrawal,Pretty effect will father.
TX24881,A17575,8836.01,2022-06-30,Transfer,Point bit television.
TX24882,A16205,11089.28,2022-11-03,Transfer,Technology if tonight similar.
TX24883,A15937,10719.49,2024-06-01,Deposit,Friend to history kitchen.
TX24884,A10841,18318.03,2021-12-18,Payment,These next measure.
TX24885,A13322,15007.36,2021-12-16,Transfer,Structure third ability alone usually.
TX24886,A16100,2976.7,2021-02-03,Withdrawal,Themselves the list and.
TX24887,A17324,12779.93,2022-12-30,Deposit,Risk professional also remain.
TX24888,A11534,2511.64,2023-08-23,Payment,Likely piece.
TX24889,A15279,3610.99,2022-05-03,Payment,Off right issue teach.
TX24890,A16772,18880.23,2021-02-21,Withdrawal,Official seek contain new.
TX24891,A16094,16099.68,2024-02-21,Withdrawal,Worker white evening.
TX24892,A15076,10050.49,2023-05-14,Transfer,Argue manager treat light minute.
TX24893,A17410,8225.97,2025-02-21,Deposit,Before country.
TX24894,A10918,-4642.6,2020-09-10,Transfer,Party toward strong meeting.
TX24895,A11466,1009.98,2025-03-19,Transfer,Generation although.
TX24896,A11212,9027.4,2020-12-12,Transfer,Land director security explain.
TX24897,A12057,12034.52,2025-04-03,Deposit,Economy onto board drug American.
TX24898,A17660,6992.72,2023-10-02,Transfer,Woman pattern position.
TX24899,A12043,9853.83,2022-04-28,Payment,Expect too result.
TX24900,A14568,2206.16,2023-08-25,Withdrawal,Start continue every myself sign.
TX24901,A15088,4333.72,2021-06-16,Withdrawal,Spring although he positive year.
TX24902,A16976,10172.75,2020-10-05,Transfer,Same subject of process.
TX24903,A16168,18390.61,2023-06-18,Deposit,Politics until choice maintain call.
TX24904,A15047,17491.56,2020-07-15,Payment,Sit three who training culture.
TX24905,A15402,19278.37,2023-01-21,Deposit,National create.
TX24906,A14017,4048.49,2021-02-15,Deposit,Visit beautiful toward skill.
TX24907,A16723,2391.01,2021-11-11,Withdrawal,Spend team past most improve.
TX24908,A17189,5359.51,2022-02-04,Deposit,Them your recent effort behind.
TX24909,A12423,-1275.41,2024-04-17,Transfer,Read right probably.
TX24910,A11530,10486.41,2023-05-17,Transfer,Quite necessary learn avoid four.
TX24911,A14733,-2917.65,2020-08-04,Payment,Amount ten seat.
TX24912,A15692,11312.17,2022-12-05,Transfer,Into either.
TX24913,A13247,11295.14,2024-12-01,Payment,Change forward in capital.
TX24914,A16979,5374.1,2021-06-20,Deposit,Paper recent east product anything.
TX24915,A11746,12357.38,2021-05-27,Payment,Director seat.
TX24916,A16807,14923.04,2023-09-23,Payment,Wide soldier ten trial.
TX24917,A11211,11845.02,2021-07-02,Withdrawal,Part treatment start.
TX24918,A13412,8754.06,2023-09-22,Withdrawal,Just example.
TX24919,A14238,-73.64,2021-06-05,Deposit,Born find be.
TX24920,A13445,14449.64,2023-04-09,Deposit,Customer seat note provide.
TX24921,A16459,6070.46,2021-09-16,Deposit,American production.
TX24922,A16105,-3748.3,2023-05-03,Deposit,Weight authority yeah picture.
TX24923,A15397,14589.79,2020-11-22,Deposit,Attention trip walk great.
TX24924,A11519,12300.51,2022-07-27,Deposit,Professor amount.
TX24925,A11851,11135.84,2020-10-16,Withdrawal,Hundred story cup job.
TX24926,A13117,3022.03,2022-03-24,Deposit,Drop rate sort appear single.
TX24927,A14390,13633.16,2021-03-13,Withdrawal,Best writer actually.
TX24928,A14246,-2855.41,2022-10-31,Transfer,Community try natural show possible.
TX24929,A14106,19477.19,2021-04-11,Payment,Officer represent quality business.
TX24930,A12795,15731.38,2023-07-02,Withdrawal,Hot group cost speak.
TX24931,A17596,19145.29,2022-02-10,Transfer,Mother on story by nice.
TX24932,A11267,-3046.45,2023-02-06,Payment,Interview its these even teacher.
TX24933,A11185,7008.73,2022-08-07,Withdrawal,Senior paper stage.
TX24934,A14723,10316.35,2021-09-18,Payment,Yourself offer space.
TX24935,A10672,155.82,2020-10-21,Withdrawal,List that friend cup.
TX24936,A12169,18482.17,2025-04-13,Withdrawal,Draw lose soldier.
TX24937,A11542,-3504.43,2023-05-16,Deposit,Assume face.
TX24938,A15011,4782.5,2020-09-06,Deposit,Serve affect.
TX24939,A11260,3094.96,2020-09-05,Payment,Only new traditional major better.
TX24940,A15925,17537.77,2022-04-02,Transfer,Data product factor better check.
TX24941,A11127,10925.24,2022-07-02,Deposit,Industry speak painting air consider.
TX24942,A15587,19791.28,2021-05-08,Payment,Congress forget maybe final.
TX24943,A13084,3074.11,2020-08-17,Transfer,Purpose admit effort unit.
TX24944,A11744,19344.61,2023-03-05,Deposit,Region record color.
TX24945,A13617,5094.03,2020-12-12,Transfer,Light either throughout TV.
TX24946,A16268,8713.9,2022-02-18,Payment,Former make service.
TX24947,A10467,8174.39,2021-07-22,Transfer,Board drop cover relate.
TX24948,A16733,267.21,2022-06-16,Payment,Crime sometimes idea.
TX24949,A17307,13481.23,2024-08-07,Transfer,Wish owner but.
TX24950,A14869,-530.11,2021-08-03,Payment,Finally more.
TX24951,A15254,5525.91,2021-06-16,Transfer,Condition attorney offer.
TX24952,A10971,7041.14,2023-10-21,Payment,Network each arrive.
TX24953,A12772,19397.27,2025-03-12,Payment,Old from message.
TX24954,A15173,15321.37,2022-08-30,Withdrawal,Vote power game pick represent.
TX24955,A11967,9649.92,2022-11-05,Withdrawal,Military challenge oil feel indeed.
TX24956,A15634,-1955.91,2022-04-22,Deposit,Gun fill.
TX24957,A17785,10236.18,2020-07-22,Payment,Science investment foot son.
TX24958,A15959,6678.65,2021-11-12,Deposit,Security social together doctor nation.
TX24959,A16088,10259.8,2021-02-22,Transfer,Network service science who machine.
TX24960,A15783,12468.18,2021-06-23,Deposit,Short long past assume.
TX24961,A14930,9094.19,2021-09-10,Transfer,About green.
TX24962,A10668,13346.46,2024-01-07,Transfer,Because science.
TX24963,A12650,19886.14,2022-02-01,Deposit,Yet enough.
TX24964,A13378,-710.13,2021-08-17,Deposit,Act same bit sense.
TX24965,A15506,12050.45,2023-05-16,Withdrawal,Daughter however go.
TX24966,A10133,13893.08,2022-03-06,Deposit,Community shoulder property.
TX24967,A16534,18346.61,2022-11-20,Payment,Radio song economy trip.
TX24968,A10164,8263.83,2024-02-25,Transfer,Catch major force stock project.
TX24969,A14093,-1598.28,2025-05-31,Payment,Community difference however else.
TX24970,A11707,14341.97,2023-08-01,Withdrawal,Position college picture medical.
TX24971,A14215,-2926.3,2024-05-01,Transfer,Organization police easy.
TX24972,A13335,6098.98,2021-04-28,Withdrawal,True leg often.
TX24973,A16429,12080.94,2021-01-08,Payment,Cost whom into factor something.
TX24974,A11889,4789.47,2025-03-14,Transfer,Specific south simple.
TX24975,A11730,1445.98,2021-01-10,Transfer,Certain purpose.
TX24976,A10021,7636.01,2022-02-14,Withdrawal,Finish should number.
TX24977,A17936,5474.62,2023-12-01,Withdrawal,Pay happen race tend.
TX24978,A13559,9467.53,2023-01-25,Deposit,Both apply in community notice.
TX24979,A16698,-1372.78,2023-02-03,Withdrawal,To executive.
TX24980,A16726,17431.06,2020-11-24,Withdrawal,All notice development star.
TX24981,A17130,3067.56,2023-10-09,Withdrawal,Put visit although year generation.
TX24982,A15030,13073.85,2020-11-11,Payment,Often should lose figure between.
TX24983,A14863,7069.92,2021-12-27,Deposit,Million small growth race.
TX24984,A11701,18775.78,2023-01-31,Payment,Follow likely on behavior large.
TX24985,A11710,9675.7,2024-04-16,Payment,Central where fight.
TX24986,A14795,15776.67,2025-02-04,Payment,Treat so number into.
TX24987,A16617,12796.42,2025-04-18,Deposit,Course play develop.
TX24988,A13222,18632.43,2023-02-28,Payment,Customer picture.
TX24989,A12136,18221.97,2023-02-11,Withdrawal,Drive understand parent.
TX24990,A15286,8349.24,2025-03-05,Transfer,Impact attorney economy garden deep.
TX24991,A11807,7690.76,2021-04-05,Deposit,Other would.
TX24992,A10927,15316.96,2024-01-05,Transfer,Class six history make.
TX24993,A17876,10367.09,2022-04-08,Deposit,Arrive explain position likely.
TX24994,A16796,19758.15,2024-01-04,Payment,Happen box.
TX24995,A17300,-843.13,2021-02-20,Deposit,Lose expect outside wrong.
TX24996,A13804,15788.64,2020-10-12,Withdrawal,Join growth system.
TX24997,A11427,-3251.12,2020-12-16,Transfer,Religious toward and.
TX24998,A17086,8091.94,2024-02-06,Transfer,Ball charge.
TX24999,A14347,-3239.09,2021-04-25,Transfer,Show among we his.
TX25000,A12221,6350.27,2022-03-24,Deposit,Still easy return health democratic.
TX25001,A16199,14055.48,2022-03-29,Payment,Final possible particular talk.
TX25002,A14900,-133.95,2022-03-25,Payment,Doctor worker southern.
TX25003,A17632,-2950.43,2020-09-13,Withdrawal,Reflect third.
TX25004,A11566,19164.39,2021-11-06,Withdrawal,Policy court.
TX25005,A14900,-3789.88,2020-08-19,Withdrawal,Forward child coach account event.
TX25006,A13008,4682.19,2024-12-05,Transfer,Reason long reason poor.
TX25007,A11083,4647.88,2022-09-28,Withdrawal,Cell ask research military performance.
TX25008,A11861,14982.78,2023-07-19,Payment,Body federal.
TX25009,A14035,12356.63,2020-11-25,Transfer,Sing easy require fund least.
TX25010,A10866,14124.83,2025-04-07,Payment,Student claim attention middle evening.
TX25011,A12084,7959.39,2021-06-08,Payment,Ball consider network offer.
TX25012,A16479,19219.04,2021-08-01,Payment,Compare you morning.
TX25013,A15253,698.69,2021-09-29,Withdrawal,All avoid.
TX25014,A15884,15567.32,2021-06-10,Payment,Movie certainly about.
TX25015,A11099,17057.16,2020-07-25,Payment,Sport nice.
TX25016,A10201,13119.0,2024-09-11,Deposit,Share radio.
TX25017,A17586,19975.72,2023-04-29,Deposit,Democrat nor trip.
TX25018,A11581,-322.73,2020-11-05,Deposit,Try strong laugh somebody.
TX25019,A15729,-1443.67,2022-03-12,Withdrawal,Section require.
TX25020,A17393,19760.3,2024-12-29,Deposit,Easy right.
TX25021,A14861,14495.51,2022-09-28,Transfer,Commercial no field.
TX25022,A15923,6966.11,2021-12-14,Payment,Month measure eight film.
TX25023,A13543,10418.86,2022-05-12,Payment,Actually really claim.
TX25024,A17705,12354.4,2025-02-24,Deposit,Professor reach stuff.
TX25025,A15769,10588.15,2024-10-05,Deposit,Set as.
TX25026,A16387,-941.27,2025-06-03,Deposit,However factor.
TX25027,A16120,8256.1,2025-04-21,Transfer,Thank raise great.
TX25028,A17169,19970.91,2025-01-25,Withdrawal,Study him management lose.
TX25029,A13826,18223.67,2023-07-08,Transfer,Author hand cost break.
TX25030,A16951,14203.7,2022-06-24,Transfer,Strategy herself.
TX25031,A14806,10455.06,2024-06-29,Deposit,From heart field from grow.
TX25032,A13227,-1360.96,2023-03-31,Withdrawal,Evening where store type practice.
TX25033,A16730,-2877.26,2025-03-08,Payment,Major eight and.
TX25034,A11623,-428.32,2022-11-14,Transfer,Development behavior foreign boy.
TX25035,A12847,8106.02,2022-05-18,Payment,Power week.
TX25036,A16669,1731.36,2023-12-29,Payment,System per moment message.
TX25037,A10106,-3086.38,2021-06-16,Payment,Month person point.
TX25038,A10272,13932.04,2025-04-02,Withdrawal,Think tonight seem right.
TX25039,A13582,16390.16,2024-07-04,Transfer,Call foreign apply structure left.
TX25040,A17630,9002.78,2023-05-07,Transfer,Drug continue animal.
TX25041,A10569,3454.88,2023-06-19,Transfer,Likely garden.
TX25042,A15031,4182.74,2025-01-26,Payment,Often first important no.
TX25043,A16956,19013.44,2023-06-20,Payment,Hand study suffer true change.
TX25044,A11460,11462.1,2025-03-21,Withdrawal,Rule person be crime.
TX25045,A13419,18932.37,2025-06-16,Withdrawal,Go stand save after.
TX25046,A14181,8783.5,2021-02-27,Transfer,There grow indicate ago receive.
TX25047,A13232,18722.54,2024-07-03,Transfer,Help build administration.
TX25048,A13566,17392.65,2020-07-20,Payment,Agreement great no newspaper.
TX25049,A17267,9198.12,2023-06-22,Transfer,Or tough anything.
TX25050,A16461,7059.88,2021-01-31,Transfer,Keep feel catch process sister.
TX25051,A10077,11741.87,2020-06-22,Deposit,Action yes number.
TX25052,A14247,5795.83,2020-11-29,Payment,Reveal into.
TX25053,A13012,13092.68,2024-01-09,Deposit,Last time guy word.
TX25054,A12876,1888.18,2022-07-18,Transfer,Bag little financial after cultural.
TX25055,A12641,6704.07,2023-03-18,Withdrawal,Discover develop live.
TX25056,A16686,89.26,2024-05-24,Withdrawal,Explain per do student.
TX25057,A12209,3223.35,2024-06-04,Deposit,Life machine claim arm kitchen.
TX25058,A12570,11016.36,2024-08-07,Deposit,Brother drop sort.
TX25059,A17469,-4775.93,2020-08-29,Deposit,Avoid technology.
TX25060,A16504,15403.51,2021-10-15,Payment,Buy sort.
TX25061,A14785,19547.17,2024-10-26,Deposit,Adult get another city deep.
TX25062,A10756,6125.19,2020-06-22,Payment,Early listen southern well.
TX25063,A13530,15691.9,2022-09-09,Withdrawal,Experience Republican according.
TX25064,A13865,17360.73,2020-07-08,Payment,Life dog fall follow.
TX25065,A11534,14927.27,2023-06-18,Transfer,Have beat avoid.
TX25066,A10203,10831.62,2024-08-05,Payment,Fund me.
TX25067,A15747,-928.89,2024-06-22,Payment,Top lay.
TX25068,A10660,11576.55,2022-05-09,Transfer,Process treatment support our.
TX25069,A17221,-454.73,2022-05-22,Payment,Water brother whom work.
TX25070,A12632,-4238.52,2021-09-19,Deposit,Speak form image decide.
TX25071,A13805,-3739.25,2022-02-09,Withdrawal,Build at strong.
TX25072,A10097,12904.93,2021-10-12,Withdrawal,Age else trouble generation.
TX25073,A16586,9134.34,2024-05-17,Payment,Away reason eight trial for.
TX25074,A14189,9852.45,2023-04-01,Transfer,None interest ago we.
TX25075,A13509,4265.5,2021-04-19,Deposit,Continue fish leave city wife.
TX25076,A12375,2480.55,2022-01-09,Deposit,Pay impact type.
TX25077,A14925,15058.24,2023-06-01,Withdrawal,Experience run.
TX25078,A12501,-2986.76,2025-01-13,Withdrawal,Close concern.
TX25079,A14986,10101.91,2020-11-03,Withdrawal,Anyone road life.
