policyID,customerID,policyType,premium,issueDate,status,coverageAmount,agentID
P14600,C0928,Auto,3301,2021-06-07,Active,164396,A412
P14601,C4509,Travel,4463,2021-02-07,Active,378090,A336
P14602,C4753,Health,2561,2022-01-09,Expired,230676,A432
P14603,C3548,Home,3140,2024-07-05,Active,190159,A156
P14604,C1804,Life,988,2024-02-12,Active,424060,A131
P14605,C1357,Home,4775,2022-01-23,Active,329180,A383
P14606,C3660,Auto,2482,2022-05-25,Lapsed,445713,A084
P14607,C4964,Travel,2461,2021-12-31,Lapsed,487088,A039
P14608,C0201,Home,1043,2023-05-13,Expired,417604,A221
P14609,C2563,Travel,565,2022-01-31,Lapsed,211179,A222
P14610,C3057,Auto,3661,2025-05-31,Lapsed,315646,A117
P14611,C1989,Auto,870,2022-08-14,Expired,279416,A015
P14612,C2088,Travel,3441,2025-01-18,Active,268714,A423
P14613,C4004,Travel,2364,2024-03-04,Active,306844,A285
P14614,C4922,Life,4320,2021-09-24,Lapsed,256559,A001
P14615,C1570,Auto,4070,2023-03-28,Lapsed,101331,A209
P14616,C1303,Life,3921,2022-07-31,Lapsed,10216,A046
P14617,C3705,Health,454,2020-09-19,Lapsed,477781,A316
P14618,C4587,Travel,3652,2022-12-29,Expired,355130,A118
P14619,C4326,Home,463,2020-11-21,Active,416943,A381
P14620,C0496,Life,3836,2024-03-13,Lapsed,264890,A147
P14621,C2396,Life,400,2023-11-29,Active,56456,A498
P14622,C0698,Travel,2496,2025-05-27,Active,258630,A052
P14623,C2943,Travel,1046,2021-04-21,Active,121181,A039
P14624,C2732,Home,2876,2020-12-20,Active,275294,A072
P14625,C4009,Life,1616,2022-10-20,Lapsed,47777,A190
P14626,C3679,Auto,4360,2024-01-27,Expired,191198,A025
P14627,C1182,Auto,3909,2020-12-10,Expired,183732,A100
P14628,C3837,Auto,2445,2023-11-24,Active,198947,A092
P14629,C0710,Health,3782,2022-04-05,Lapsed,235259,A179
P14630,C0434,Home,2180,2022-03-23,Lapsed,431346,A127
P14631,C2856,Home,2313,2025-01-27,Lapsed,26794,A373
P14632,C0686,Health,4983,2021-12-06,Active,299585,A173
P14633,C3781,Home,3803,2025-06-17,Active,43729,A116
P14634,C1532,Home,572,2024-09-06,Active,65492,A140
P14635,C4998,Health,4570,2022-02-09,Expired,402816,A301
P14636,C3646,Travel,4703,2020-11-10,Active,37311,A275
P14637,C4385,Auto,1975,2021-10-23,Expired,127815,A177
P14638,C1041,Health,4661,2021-08-18,Lapsed,307634,A478
P14639,C0390,Health,3085,2024-05-01,Expired,402289,A175
P14640,C1948,Auto,2888,2024-04-07,Expired,252278,A386
P14641,C3886,Health,2950,2023-10-23,Lapsed,414927,A231
P14642,C0663,Home,646,2023-10-24,Active,347204,A416
P14643,C4302,Travel,1694,2023-01-27,Active,171499,A410
P14644,C3622,Home,2369,2024-07-15,Lapsed,394180,A490
P14645,C4469,Life,1948,2023-11-11,Expired,283187,A264
P14646,C2446,Auto,1406,2022-04-17,Active,164730,A362
P14647,C1642,Home,2216,2024-09-25,Expired,70747,A476
P14648,C0661,Travel,4327,2024-01-12,Expired,427235,A118
P14649,C3768,Travel,3071,2021-11-01,Lapsed,407000,A274
P14650,C1097,Home,3389,2024-01-10,Expired,266623,A414
P14651,C4736,Home,3703,2023-04-30,Expired,464297,A357
P14652,C4409,Home,1026,2020-07-27,Expired,456689,A255
P14653,C3083,Auto,2773,2023-01-06,Expired,346275,A136
P14654,C2257,Life,2150,2021-07-22,Lapsed,211535,A112
P14655,C0935,Life,1493,2024-01-02,Active,322744,A245
P14656,C3649,Home,4380,2023-07-29,Lapsed,321551,A048
P14657,C4326,Health,1155,2022-08-24,Lapsed,466052,A283
P14658,C2585,Home,919,2022-12-06,Active,301613,A184
P14659,C0266,Life,1699,2023-07-27,Lapsed,472145,A019
P14660,C1935,Health,2823,2024-01-09,Expired,243174,A319
P14661,C4175,Health,3196,2024-02-24,Active,40578,A043
P14662,C3084,Travel,2280,2020-11-23,Active,149751,A405
P14663,C4563,Auto,963,2020-06-27,Expired,110413,A146
P14664,C1995,Life,3560,2025-05-20,Active,116536,A229
P14665,C3044,Auto,1843,2025-06-10,Expired,12075,A185
P14666,C1445,Life,2911,2023-12-18,Active,232822,A044
P14667,C4825,Auto,979,2022-04-05,Lapsed,407188,A233
P14668,C3028,Life,3645,2025-01-22,Expired,365708,A392
P14669,C3828,Auto,833,2021-12-12,Lapsed,99154,A463
P14670,C0935,Auto,1848,2021-12-01,Lapsed,276521,A437
P14671,C4838,Health,1609,2021-03-22,Expired,160348,A155
P14672,C4001,Health,4354,2020-11-29,Lapsed,391817,A041
P14673,C0748,Home,668,2023-09-14,Active,375128,A371
P14674,C3329,Travel,2140,2021-12-22,Expired,194907,A105
P14675,C3667,Travel,2574,2020-08-17,Lapsed,121336,A292
P14676,C3550,Life,1481,2023-09-08,Lapsed,168266,A327
P14677,C2602,Home,2430,2022-06-04,Expired,273219,A410
P14678,C3221,Auto,3842,2024-02-21,Expired,481987,A301
P14679,C1690,Health,595,2024-11-06,Lapsed,35084,A372
P14680,C2279,Travel,879,2024-12-16,Lapsed,310628,A205
P14681,C2992,Travel,2428,2024-02-23,Active,93073,A340
P14682,C0942,Home,2464,2020-12-15,Expired,55941,A478
P14683,C0559,Health,4236,2024-08-14,Expired,318055,A456
P14684,C1395,Life,1217,2023-06-17,Active,407237,A086
P14685,C4339,Life,1402,2022-04-29,Lapsed,269206,A453
P14686,C1796,Health,2806,2021-11-12,Expired,250609,A471
P14687,C0349,Health,1098,2022-04-14,Lapsed,236660,A308
P14688,C4295,Life,1931,2023-11-13,Lapsed,90266,A193
P14689,C1606,Home,4120,2022-11-03,Expired,233719,A143
P14690,C4754,Travel,2012,2020-07-31,Lapsed,298849,A079
P14691,C0331,Health,2591,2020-07-30,Expired,332898,A498
P14692,C2274,Life,4055,2025-06-10,Active,29127,A288
P14693,C3638,Life,1658,2022-05-28,Lapsed,356392,A243
P14694,C4048,Home,1862,2020-12-24,Lapsed,116397,A139
P14695,C3664,Travel,4843,2023-02-15,Lapsed,415766,A169
P14696,C1969,Home,2906,2024-07-30,Expired,168881,A411
P14697,C4003,Home,3308,2021-05-17,Active,129188,A469
P14698,C4009,Home,887,2023-11-09,Active,215911,A007
P14699,C0923,Auto,1575,2020-08-08,Expired,93020,A442
P14700,C1684,Health,2879,2020-09-29,Lapsed,58140,A318
P14701,C4698,Auto,426,2020-10-31,Lapsed,376020,A206
P14702,C0763,Life,1847,2025-04-10,Expired,167307,A389
P14703,C0983,Auto,1811,2023-04-01,Lapsed,377647,A402
P14704,C4894,Home,1335,2024-02-24,Expired,492229,A479
P14705,C0344,Auto,1781,2020-12-29,Active,45678,A457
P14706,C1852,Home,1452,2023-11-17,Lapsed,491427,A315
P14707,C1299,Life,4727,2020-09-06,Active,237928,A333
P14708,C1530,Life,1023,2023-03-13,Active,171204,A474
P14709,C0160,Life,1439,2023-10-01,Expired,386879,A090
P14710,C0876,Travel,4172,2024-09-05,Lapsed,455029,A155
P14711,C4604,Home,920,2025-05-06,Lapsed,311168,A074
P14712,C4613,Health,605,2022-06-24,Active,487276,A340
P14713,C3997,Life,723,2023-04-22,Expired,366082,A262
P14714,C4512,Home,2962,2024-03-20,Lapsed,162131,A420
P14715,C2687,Auto,2679,2023-10-21,Lapsed,458021,A393
P14716,C0799,Travel,2525,2021-07-29,Lapsed,454559,A092
P14717,C2284,Travel,1145,2023-08-02,Lapsed,132397,A020
P14718,C4181,Auto,2560,2020-07-31,Lapsed,125364,A472
P14719,C0963,Auto,3240,2021-12-27,Active,26010,A383
P14720,C1801,Health,4431,2021-03-31,Lapsed,313217,A289
P14721,C1563,Home,1627,2025-05-21,Expired,234492,A471
P14722,C1365,Health,1389,2021-01-23,Active,320026,A275
P14723,C0929,Health,1603,2021-08-23,Active,130746,A462
P14724,C0852,Life,2470,2020-11-12,Expired,97215,A379
P14725,C0081,Travel,1533,2025-05-28,Expired,493355,A183
P14726,C0642,Travel,1700,2021-02-25,Active,187001,A195
P14727,C1830,Home,4042,2025-05-03,Lapsed,441568,A171
P14728,C2028,Health,4222,2025-04-03,Active,219326,A178
P14729,C2817,Home,662,2021-10-25,Lapsed,446238,A445
P14730,C0581,Home,543,2023-07-14,Active,166790,A475
P14731,C0897,Life,2100,2021-05-08,Active,399595,A105
P14732,C0541,Auto,3703,2021-03-07,Lapsed,143544,A376
P14733,C1787,Auto,2013,2022-08-26,Expired,255576,A019
P14734,C4864,Auto,669,2024-06-08,Expired,299934,A313
P14735,C0516,Home,1309,2022-05-16,Lapsed,351813,A055
P14736,C4544,Auto,3095,2020-10-21,Active,192715,A374
P14737,C1349,Travel,3301,2021-03-06,Active,267408,A280
P14738,C1233,Home,2867,2024-05-16,Expired,22864,A095
P14739,C0217,Home,1635,2021-05-25,Expired,13108,A188
P14740,C0667,Life,3861,2021-11-02,Lapsed,345399,A051
P14741,C4246,Auto,850,2025-01-11,Active,108194,A493
P14742,C4390,Travel,4385,2024-05-21,Active,474708,A279
P14743,C2624,Travel,2789,2023-08-16,Expired,43199,A304
P14744,C0114,Life,2430,2021-04-03,Expired,71750,A316
P14745,C1375,Travel,1900,2023-08-17,Active,239589,A322
P14746,C4496,Home,3703,2023-12-21,Active,318330,A414
P14747,C1706,Travel,3506,2024-03-13,Expired,110688,A128
P14748,C2036,Life,3120,2021-05-26,Expired,189514,A311
P14749,C1505,Health,3951,2023-09-20,Lapsed,131341,A208
P14750,C4562,Travel,3895,2024-09-04,Expired,74114,A312
P14751,C1867,Life,4810,2024-03-04,Lapsed,484752,A277
P14752,C3918,Life,1258,2023-11-14,Lapsed,389458,A197
P14753,C4321,Travel,1363,2023-03-24,Active,413385,A387
P14754,C2477,Health,1831,2022-01-12,Active,55274,A322
P14755,C3578,Auto,4419,2020-11-02,Lapsed,358727,A215
P14756,C4227,Health,2698,2024-05-21,Lapsed,100535,A190
P14757,C3377,Health,2123,2023-01-13,Active,339514,A212
P14758,C3219,Life,3598,2023-08-22,Active,252564,A472
P14759,C4409,Life,2530,2024-12-24,Active,289683,A177
P14760,C3014,Auto,1997,2023-03-30,Active,234686,A367
P14761,C3205,Auto,839,2020-07-21,Active,269106,A011
P14762,C3005,Life,2031,2021-04-02,Expired,66000,A137
P14763,C4011,Travel,2825,2022-07-29,Lapsed,224799,A145
P14764,C0284,Auto,1551,2024-04-09,Active,349579,A205
P14765,C4947,Life,3618,2022-03-22,Expired,133324,A277
P14766,C3300,Home,1452,2021-08-18,Expired,188795,A149
P14767,C2087,Home,1711,2023-04-30,Lapsed,262535,A430
P14768,C1646,Home,4878,2022-01-02,Active,213152,A361
P14769,C2047,Auto,3888,2021-06-13,Active,93132,A005
P14770,C3541,Health,4782,2022-04-07,Lapsed,431394,A083
P14771,C4755,Health,2615,2023-09-11,Lapsed,174490,A018
P14772,C4403,Home,3552,2020-07-04,Active,16862,A183
P14773,C4477,Life,4406,2020-08-27,Lapsed,192218,A310
P14774,C3469,Life,4494,2025-01-01,Lapsed,451904,A494
P14775,C4808,Travel,4086,2024-05-26,Expired,190185,A316
P14776,C2684,Auto,2906,2022-10-04,Expired,137723,A238
P14777,C3856,Travel,2737,2024-07-31,Lapsed,199306,A050
P14778,C0594,Home,1668,2022-08-09,Lapsed,153448,A460
P14779,C0766,Health,3289,2024-07-07,Expired,420682,A159
P14780,C1451,Health,1903,2024-09-30,Active,101686,A041
P14781,C0640,Auto,708,2021-03-08,Active,455347,A447
P14782,C1586,Life,2527,2021-11-24,Expired,161379,A421
P14783,C0702,Health,1094,2024-03-14,Active,26221,A203
P14784,C4535,Health,594,2023-05-03,Expired,438410,A027
P14785,C4216,Auto,4699,2025-04-22,Lapsed,390485,A464
P14786,C1242,Travel,4071,2021-03-14,Expired,87986,A479
P14787,C2055,Auto,1406,2021-08-26,Active,321005,A254
P14788,C1798,Life,1558,2021-06-22,Active,237863,A323
P14789,C3422,Health,748,2023-02-16,Active,249685,A447
P14790,C1394,Home,4867,2022-03-06,Expired,133602,A442
P14791,C3614,Health,2323,2020-08-12,Expired,132739,A079
P14792,C1220,Health,4491,2023-01-14,Active,429804,A071
P14793,C1091,Travel,635,2022-08-04,Active,446043,A218
P14794,C1231,Life,1434,2022-12-28,Expired,487889,A437
P14795,C3815,Health,2537,2020-10-21,Lapsed,339973,A242
P14796,C2292,Travel,3687,2024-09-09,Active,451368,A082
P14797,C0978,Health,2867,2024-02-15,Active,465878,A295
P14798,C4235,Travel,3307,2020-07-01,Active,165084,A344
P14799,C2891,Home,3262,2024-08-26,Expired,451727,A288
P14800,C1131,Home,1659,2021-11-23,Expired,285800,A445
P14801,C1449,Health,3234,2023-11-15,Lapsed,56326,A433
P14802,C3298,Life,427,2021-05-26,Expired,304960,A331
P14803,C3593,Travel,2990,2024-01-10,Active,444655,A470
P14804,C4797,Travel,2064,2022-12-12,Active,391525,A457
P14805,C2353,Life,3206,2021-04-09,Expired,469161,A089
P14806,C1297,Home,4925,2024-12-19,Lapsed,68037,A283
P14807,C0281,Auto,1280,2021-04-29,Expired,441410,A201
P14808,C4586,Auto,411,2024-06-01,Lapsed,227179,A005
P14809,C3401,Home,792,2024-07-08,Active,177406,A033
P14810,C4852,Home,4126,2023-11-19,Expired,55254,A031
P14811,C0281,Health,4149,2024-09-12,Expired,91197,A305
P14812,C2937,Travel,4457,2022-12-21,Active,477599,A283
P14813,C2026,Health,4886,2021-10-20,Active,145079,A408
P14814,C4859,Home,1666,2021-12-02,Active,88847,A498
P14815,C1201,Auto,3930,2024-04-22,Active,310573,A306
P14816,C4718,Auto,3069,2024-04-13,Lapsed,189790,A386
P14817,C1227,Auto,2626,2023-03-01,Expired,469270,A494
P14818,C4949,Home,1656,2021-06-06,Lapsed,374184,A486
P14819,C0428,Home,511,2022-09-10,Active,26085,A384
P14820,C1705,Travel,1301,2023-03-15,Expired,369625,A392
P14821,C4142,Home,1665,2024-12-21,Active,397069,A415
P14822,C0467,Auto,2494,2020-06-29,Active,46766,A155
P14823,C4307,Life,4055,2022-12-15,Active,90359,A406
P14824,C2648,Home,4579,2024-06-05,Expired,426508,A168
P14825,C2129,Travel,4348,2022-06-01,Lapsed,261286,A491
P14826,C4718,Life,4927,2021-06-19,Lapsed,171739,A388
P14827,C3928,Auto,828,2023-09-19,Active,382364,A455
P14828,C2952,Home,4116,2022-02-18,Active,259801,A277
P14829,C0583,Life,2352,2021-03-14,Lapsed,271122,A464
P14830,C2699,Home,4841,2022-10-18,Expired,238131,A094
P14831,C3155,Travel,2148,2021-03-01,Lapsed,129297,A152
P14832,C3281,Auto,609,2020-10-26,Lapsed,430475,A302
P14833,C3269,Auto,491,2024-05-07,Lapsed,165288,A165
P14834,C3920,Life,2486,2021-01-26,Active,447557,A147
P14835,C3573,Travel,3125,2021-09-16,Active,306539,A012
P14836,C4330,Health,3396,2024-05-07,Lapsed,435851,A392
P14837,C1937,Auto,2489,2022-01-22,Expired,15138,A281
P14838,C1407,Life,2083,2020-06-25,Active,40506,A028
P14839,C1083,Travel,1136,2024-01-26,Active,285654,A363
P14840,C3767,Home,3447,2023-09-17,Lapsed,50829,A483
P14841,C0895,Life,1409,2022-11-16,Lapsed,263925,A390
P14842,C4404,Health,3973,2024-02-27,Active,292371,A257
P14843,C2788,Home,1133,2024-03-03,Lapsed,25737,A370
P14844,C4230,Home,1697,2023-07-02,Lapsed,262555,A406
P14845,C1812,Health,957,2025-05-24,Lapsed,436935,A479
P14846,C4861,Home,4415,2020-11-02,Expired,187301,A425
P14847,C3348,Home,2051,2023-08-22,Expired,27283,A178
P14848,C4817,Travel,382,2023-10-08,Expired,191376,A387
P14849,C3440,Travel,1955,2022-08-18,Lapsed,93155,A307
P14850,C3060,Travel,3213,2023-11-28,Active,416791,A470
P14851,C2120,Home,4664,2024-05-14,Active,194144,A286
P14852,C0087,Life,4229,2020-10-01,Lapsed,47700,A283
P14853,C4160,Home,1119,2024-12-24,Expired,134943,A438
P14854,C2297,Travel,2252,2023-07-03,Active,299769,A475
P14855,C4902,Home,2820,2024-01-20,Expired,323797,A330
P14856,C3628,Life,1883,2024-08-12,Expired,179668,A342
P14857,C4512,Auto,3474,2021-11-03,Expired,239843,A004
P14858,C4912,Life,4271,2024-03-11,Lapsed,402949,A016
P14859,C2933,Auto,2648,2022-12-28,Lapsed,432112,A219
P14860,C1700,Health,3978,2021-03-22,Expired,81229,A277
P14861,C3502,Health,3638,2023-03-13,Active,472912,A113
P14862,C1464,Travel,4138,2024-02-27,Lapsed,467165,A450
P14863,C2453,Auto,3926,2024-09-05,Expired,204412,A398
P14864,C4176,Auto,960,2020-07-01,Active,454829,A245
P14865,C4070,Travel,4248,2021-06-28,Lapsed,114501,A227
P14866,C1341,Life,2005,2023-11-06,Lapsed,446404,A004
P14867,C2453,Home,1469,2023-02-06,Active,164802,A148
P14868,C1822,Home,1428,2024-04-14,Active,155405,A368
P14869,C4163,Travel,1097,2023-03-03,Lapsed,466703,A193
P14870,C4891,Auto,2165,2023-10-03,Lapsed,246384,A134
P14871,C1606,Auto,4884,2023-07-11,Lapsed,91868,A350
P14872,C3408,Home,772,2021-06-08,Lapsed,319723,A489
P14873,C2750,Auto,2768,2023-03-09,Active,77211,A425
P14874,C4097,Home,4095,2025-01-18,Lapsed,139094,A212
P14875,C2607,Home,4601,2023-05-18,Active,81801,A128
P14876,C2170,Travel,3600,2021-09-11,Lapsed,483974,A151
P14877,C2105,Life,2054,2024-03-06,Expired,146161,A120
P14878,C1685,Life,1426,2024-03-24,Lapsed,210503,A362
P14879,C2983,Home,1093,2023-01-19,Active,195941,A388
P14880,C3458,Auto,2680,2023-09-10,Lapsed,407433,A353
P14881,C3734,Home,403,2025-03-03,Expired,372838,A128
P14882,C1922,Travel,1289,2021-10-20,Active,165153,A499
P14883,C2679,Travel,1707,2020-11-12,Active,326271,A495
P14884,C4559,Auto,4771,2022-01-05,Active,213058,A052
P14885,C0209,Auto,891,2025-01-07,Expired,322516,A234
P14886,C3893,Health,4743,2022-05-15,Active,201610,A363
P14887,C1719,Life,4467,2021-08-26,Active,377672,A410
P14888,C3179,Home,4726,2024-09-03,Active,474819,A364
P14889,C2181,Auto,2084,2024-10-10,Active,287886,A072
P14890,C2772,Life,344,2024-11-10,Expired,385714,A071
P14891,C2950,Home,4866,2024-09-01,Active,384830,A476
P14892,C1422,Home,567,2023-08-03,Active,143592,A186
P14893,C4887,Home,4945,2021-09-30,Lapsed,412215,A122
P14894,C0193,Life,2652,2024-10-06,Expired,261446,A289
P14895,C4526,Auto,2852,2021-07-01,Active,151988,A119
P14896,C1580,Home,4341,2021-06-07,Expired,125973,A395
P14897,C4442,Auto,2200,2020-07-06,Active,259421,A385
P14898,C3458,Life,3434,2022-04-09,Lapsed,109059,A493
P14899,C3243,Auto,2451,2024-06-29,Active,236151,A498
P14900,C1410,Home,4718,2021-08-08,Active,355313,A395
P14901,C4519,Auto,4226,2022-12-25,Expired,125417,A358
P14902,C0051,Home,3421,2024-02-19,Lapsed,61706,A483
P14903,C1195,Life,2097,2022-07-16,Lapsed,31674,A287
P14904,C3046,Health,3161,2022-03-23,Expired,163945,A035
P14905,C2613,Health,1909,2024-03-05,Lapsed,121072,A311
P14906,C0582,Life,4227,2024-07-05,Lapsed,471471,A247
P14907,C4076,Life,945,2025-01-26,Active,294017,A322
P14908,C1340,Life,2440,2024-09-05,Active,418635,A324
P14909,C1929,Life,3411,2023-02-23,Lapsed,364395,A126
P14910,C1174,Travel,3214,2024-09-27,Lapsed,129057,A219
P14911,C3923,Travel,1027,2022-04-02,Lapsed,189824,A093
P14912,C2001,Health,708,2022-01-25,Lapsed,137913,A235
P14913,C1415,Auto,862,2024-02-15,Expired,236720,A027
P14914,C3738,Health,1892,2025-06-16,Lapsed,457591,A021
P14915,C0315,Home,365,2020-10-09,Lapsed,353195,A257
P14916,C2282,Auto,4194,2024-10-27,Lapsed,183533,A429
P14917,C2960,Travel,4117,2021-03-12,Expired,177468,A143
P14918,C0852,Life,1895,2025-05-28,Expired,405988,A459
P14919,C1975,Health,3076,2022-09-21,Expired,349429,A062
P14920,C0598,Life,1452,2024-11-04,Lapsed,260855,A240
P14921,C2105,Health,2951,2024-01-10,Active,172298,A325
P14922,C2692,Life,2037,2023-03-23,Lapsed,287882,A046
P14923,C1774,Life,1794,2023-07-08,Active,264313,A298
P14924,C1254,Auto,4360,2021-01-24,Active,228042,A246
P14925,C3403,Health,4006,2020-07-10,Expired,243227,A159
P14926,C0106,Home,1411,2024-08-29,Expired,141516,A455
P14927,C0244,Auto,3378,2022-01-18,Expired,449600,A332
P14928,C1768,Home,421,2023-02-07,Active,46844,A399
P14929,C1160,Life,4166,2023-03-21,Lapsed,138032,A024
P14930,C3637,Home,623,2020-11-06,Lapsed,304142,A341
P14931,C4646,Travel,2899,2022-04-25,Active,323724,A246
P14932,C3120,Auto,786,2022-06-10,Expired,411008,A031
P14933,C4798,Life,3708,2024-10-03,Active,24386,A383
P14934,C4173,Health,4970,2020-08-03,Lapsed,255255,A429
P14935,C1985,Auto,547,2024-08-19,Expired,476774,A138
P14936,C1547,Home,4100,2021-11-27,Active,333530,A398
P14937,C0736,Home,1020,2022-08-05,Active,491544,A275
P14938,C2705,Home,3838,2023-02-01,Lapsed,412759,A425
P14939,C0538,Travel,3576,2023-07-31,Expired,322044,A141
P14940,C2389,Home,2023,2022-05-23,Expired,376278,A335
P14941,C0360,Life,2411,2023-06-18,Active,147271,A256
P14942,C1652,Health,1062,2020-09-20,Active,102429,A223
P14943,C1126,Life,2096,2023-02-04,Active,391248,A290
P14944,C2704,Life,4889,2024-06-29,Expired,440140,A225
P14945,C3700,Life,3972,2021-12-15,Lapsed,36542,A244
P14946,C3637,Home,4759,2021-08-24,Lapsed,225937,A400
P14947,C2606,Home,1894,2020-07-04,Lapsed,132298,A320
P14948,C4675,Health,4413,2024-05-20,Lapsed,422083,A492
P14949,C1228,Auto,477,2021-08-01,Lapsed,435820,A479
P14950,C4307,Life,815,2020-10-25,Lapsed,318133,A491
P14951,C3542,Auto,1988,2022-01-24,Lapsed,402233,A264
P14952,C2617,Home,3436,2024-12-23,Active,57054,A153
P14953,C1801,Home,4727,2020-09-08,Active,492313,A232
P14954,C4971,Travel,4784,2025-02-23,Expired,480975,A198
P14955,C3022,Home,3673,2021-06-20,Expired,307719,A095
P14956,C0022,Home,3536,2022-10-21,Lapsed,244058,A296
P14957,C2107,Home,3447,2025-04-18,Expired,120347,A151
P14958,C2607,Health,1986,2023-11-26,Lapsed,20194,A170
P14959,C4531,Home,766,2022-09-07,Expired,468840,A070
P14960,C0925,Travel,4811,2022-06-25,Lapsed,186843,A103
P14961,C4615,Auto,775,2025-04-16,Expired,116340,A437
P14962,C0229,Travel,4591,2022-10-24,Lapsed,147765,A042
P14963,C2311,Home,1329,2021-05-13,Lapsed,432125,A270
P14964,C3168,Life,2578,2023-01-11,Active,155735,A415
P14965,C3353,Auto,2334,2023-09-08,Expired,311359,A041
P14966,C1015,Auto,1889,2024-05-01,Expired,348297,A394
P14967,C4771,Life,1975,2024-05-01,Active,185236,A165
P14968,C4468,Travel,1788,2021-10-09,Expired,368936,A240
P14969,C2234,Life,4297,2024-07-31,Lapsed,15152,A025
P14970,C2880,Travel,3370,2025-01-23,Expired,217025,A402
P14971,C0032,Home,4464,2023-12-13,Active,281420,A204
P14972,C4352,Auto,4886,2021-11-06,Active,14544,A425
P14973,C2604,Travel,865,2024-10-20,Lapsed,105050,A372
P14974,C0170,Health,1757,2023-04-04,Expired,280933,A113
P14975,C3741,Travel,3683,2023-01-14,Expired,83702,A277
P14976,C2770,Health,4374,2021-02-14,Expired,402388,A155
P14977,C0535,Travel,2095,2021-11-25,Lapsed,468918,A139
P14978,C3706,Auto,4407,2020-07-14,Active,46696,A201
P14979,C2385,Auto,2855,2023-03-02,Lapsed,415752,A412
P14980,C4231,Travel,4641,2021-12-16,Lapsed,436970,A317
P14981,C4781,Travel,1330,2023-08-11,Active,424531,A223
P14982,C4212,Auto,1434,2020-10-28,Active,386536,A074
P14983,C4768,Auto,3112,2023-04-24,Lapsed,365719,A249
P14984,C0695,Travel,3611,2022-07-25,Active,360834,A383
P14985,C1815,Auto,3479,2023-01-29,Expired,366539,A306
P14986,C0392,Health,4589,2023-04-10,Active,349213,A489
P14987,C4117,Travel,464,2021-03-26,Lapsed,365787,A166
P14988,C2400,Travel,3952,2022-06-01,Expired,237882,A103
P14989,C1750,Health,4108,2024-01-27,Lapsed,103917,A147
P14990,C2874,Travel,3868,2023-02-14,Expired,454470,A025
P14991,C0113,Travel,3200,2022-03-07,Active,287386,A104
P14992,C1273,Auto,2324,2021-02-19,Expired,167080,A213
P14993,C0394,Travel,1251,2020-06-25,Lapsed,469608,A262
P14994,C1451,Travel,4250,2024-10-07,Lapsed,348711,A154
P14995,C1416,Home,2257,2023-08-29,Active,424588,A049
P14996,C3773,Home,4096,2024-06-16,Lapsed,379600,A089
P14997,C4582,Travel,1032,2021-09-20,Lapsed,232764,A424
