gradeID,enrollmentID,grade,gradeDate
G24932,E14331,C,2022-02-09
G24933,E15286,D,2024-03-08
G24934,E15959,A,2020-06-26
G24935,E15258,A,2024-04-13
G24936,E12139,B,2020-08-24
G24937,E15927,F,2023-06-17
G24938,E13035,C,2021-03-09
G24939,E14619,A,2021-07-07
G24940,E12255,D,2020-11-22
G24941,E11288,C,2023-02-19
G24942,E11430,F,2023-08-02
G24943,E15464,C,2024-08-03
G24944,E14579,A,2021-09-25
G24945,E11766,F,2022-07-11
G24946,E14806,A,2022-12-15
G24947,E12765,A,2022-01-16
G24948,E11316,C,2024-01-13
G24949,E13614,D,2024-05-08
G24950,E13578,A,2021-12-16
G24951,E15000,A,2024-04-10
G24952,E10267,D,2023-03-24
G24953,E12375,F,2023-01-09
G24954,E14234,B,2020-12-01
G24955,E14955,A,2021-10-15
G24956,E11607,D,2020-08-02
G24957,E12449,B,2022-09-14
G24958,E10628,D,2020-10-11
G24959,E14013,D,2023-09-09
G24960,E10945,C,2022-10-28
G24961,E10025,D,2022-07-21
G24962,E10987,A,2023-02-17
G24963,E13963,B,2022-09-16
G24964,E10052,F,2023-06-17
G24965,E15439,B,2022-05-08
G24966,E14497,B,2022-04-23
G24967,E11901,C,2021-11-08
G24968,E13939,C,2023-04-06
G24969,E14179,D,2023-07-15
G24970,E14216,B,2023-06-21
G24971,E11045,B,2023-11-08
G24972,E14491,C,2021-12-22
G24973,E10015,F,2020-07-30
G24974,E14025,F,2025-06-09
G24975,E12279,F,2022-09-22
G24976,E12189,A,2023-07-12
G24977,E12061,B,2021-06-03
G24978,E15914,B,2023-04-19
G24979,E11907,F,2023-01-31
G24980,E12644,A,2021-03-23
G24981,E14182,B,2025-04-29
G24982,E14303,F,2024-07-15
G24983,E15029,B,2024-01-05
G24984,E12151,B,2024-03-24
G24985,E13953,D,2024-11-25
G24986,E10901,B,2022-11-27
G24987,E13200,A,2023-05-10
G24988,E13372,C,2024-10-09
G24989,E10020,F,2022-04-29
G24990,E12937,C,2021-10-27
G24991,E15936,C,2023-04-26
G24992,E11352,B,2020-07-25
G24993,E14795,C,2021-02-24
G24994,E13029,A,2024-11-25
G24995,E11407,D,2022-12-30
G24996,E14634,F,2024-03-05
G24997,E14390,F,2020-10-21
G24998,E13860,F,2020-07-29
G24999,E13455,A,2022-10-02
G25000,E15509,D,2020-08-19
G25001,E15073,B,2025-04-14
G25002,E14006,B,2021-04-21
G25003,E11052,A,2023-06-30
G25004,E13018,A,2022-05-27
G25005,E10037,B,2024-12-28
G25006,E15924,A,2020-11-04
G25007,E11292,C,2020-10-21
G25008,E15631,D,2021-06-09
G25009,E13414,C,2022-09-22
G25010,E10120,A,2023-04-08
G25011,E10422,A,2021-11-10
G25012,E11326,A,2022-01-31
G25013,E10223,C,2024-07-29
G25014,E13350,D,2025-05-03
G25015,E13578,C,2020-12-21
G25016,E12960,C,2025-04-23
G25017,E14837,F,2021-08-21
G25018,E13947,D,2023-07-24
G25019,E10051,A,2021-10-19
G25020,E15597,F,2022-09-15
G25021,E10021,C,2021-09-27
G25022,E12717,C,2024-08-12
G25023,E15159,B,2021-05-23
G25024,E15166,A,2023-03-29
G25025,E12093,C,2022-06-04
G25026,E11756,B,2021-09-10
G25027,E12955,C,2024-03-12
G25028,E14888,F,2022-10-30
G25029,E15409,A,2022-05-21
G25030,E14394,F,2022-12-01
G25031,E13877,C,2020-12-25
G25032,E15298,F,2024-04-06
G25033,E11833,F,2024-11-05
G25034,E12200,F,2025-05-30
G25035,E13734,B,2024-05-26
G25036,E13547,A,2021-04-15
G25037,E15374,A,2022-11-29
G25038,E15228,B,2023-05-23
G25039,E14972,A,2023-06-26
G25040,E12036,A,2022-04-28
G25041,E12829,D,2024-09-19
G25042,E11581,D,2023-05-16
G25043,E12222,D,2023-01-20
G25044,E11299,B,2023-10-25
G25045,E12496,F,2024-08-29
G25046,E11464,C,2021-08-20
G25047,E10058,B,2021-10-07
G25048,E12621,B,2024-06-18
G25049,E14248,A,2024-10-21
G25050,E13631,B,2023-05-23
G25051,E14603,A,2023-05-21
G25052,E11434,D,2022-07-09
G25053,E11669,C,2022-06-23
G25054,E15045,A,2024-10-21
G25055,E12551,F,2022-01-23
G25056,E14488,C,2021-03-03
G25057,E15560,C,2020-11-25
G25058,E13913,C,2025-06-14
G25059,E10044,D,2024-12-23
G25060,E13403,A,2022-09-03
G25061,E15923,D,2023-08-11
G25062,E10348,C,2023-12-08
G25063,E14900,B,2023-03-26
G25064,E14742,B,2022-11-05
G25065,E13802,B,2024-09-24
G25066,E10430,C,2021-11-01
G25067,E13814,F,2025-04-19
G25068,E15803,D,2021-03-09
G25069,E10816,C,2020-07-13
G25070,E10690,F,2020-07-22
G25071,E12164,C,2020-07-03
G25072,E14726,F,2024-05-25
G25073,E10325,F,2021-02-05
G25074,E10051,C,2022-01-17
G25075,E12979,D,2024-11-16
G25076,E13739,F,2024-06-15
G25077,E13611,C,2022-08-03
G25078,E10642,B,2022-10-06
G25079,E10654,C,2025-03-28
G25080,E12831,C,2024-03-20
G25081,E10388,D,2020-11-23
G25082,E14937,C,2021-04-23
G25083,E14754,C,2024-11-16
G25084,E12734,B,2024-08-24
G25085,E15356,D,2023-01-22
G25086,E11530,F,2024-08-02
G25087,E14543,B,2020-07-08
G25088,E15209,D,2021-01-28
G25089,E10999,C,2020-07-14
G25090,E13749,D,2021-02-10
G25091,E12197,F,2021-10-10
G25092,E13950,A,2021-04-28
G25093,E14142,B,2023-03-14
G25094,E15018,C,2021-11-26
G25095,E11789,B,2025-03-28
G25096,E10736,C,2025-03-11
G25097,E14450,D,2023-10-06
G25098,E11234,C,2025-04-06
G25099,E10324,F,2021-09-03
G25100,E12156,D,2025-06-15
G25101,E15563,B,2025-04-07
G25102,E11100,A,2023-08-08
G25103,E13974,B,2021-08-30
G25104,E10336,A,2023-05-14
G25105,E10320,D,2022-06-07
G25106,E10564,B,2022-10-18
G25107,E11374,C,2022-09-28
G25108,E15749,F,2024-10-20
G25109,E14703,C,2020-08-08
G25110,E14698,D,2024-01-27
G25111,E14279,B,2022-01-20
G25112,E10647,B,2025-03-04
G25113,E15438,B,2025-05-03
G25114,E11402,F,2023-05-07
G25115,E10735,F,2023-05-22
G25116,E15705,C,2020-11-20
G25117,E10535,A,2023-01-31
G25118,E12022,F,2023-11-26
G25119,E11089,A,2020-11-07
G25120,E13829,A,2023-05-26
G25121,E11710,F,2022-11-14
G25122,E13633,C,2024-11-16
G25123,E11913,A,2023-07-19
G25124,E15879,F,2021-03-22
G25125,E11330,C,2023-01-24
G25126,E14108,B,2023-09-23
G25127,E10225,D,2021-10-02
G25128,E12713,D,2020-10-15
G25129,E10469,D,2021-11-25
G25130,E15908,F,2022-05-01
G25131,E13442,F,2024-11-07
G25132,E14461,B,2023-05-03
G25133,E12572,D,2023-07-31
G25134,E12391,B,2022-06-23
G25135,E14393,B,2023-09-28
G25136,E12163,A,2022-03-28
G25137,E12676,A,2023-05-17
G25138,E15144,F,2022-04-11
G25139,E12243,F,2021-12-08
G25140,E11174,D,2025-05-14
G25141,E11368,D,2020-11-17
G25142,E13103,D,2022-08-04
G25143,E13931,B,2021-01-14
G25144,E14470,D,2022-12-26
G25145,E11199,D,2025-03-17
G25146,E10103,C,2022-10-02
G25147,E11984,B,2022-08-08
G25148,E10191,C,2024-12-28
G25149,E11959,B,2024-08-16
G25150,E13394,F,2025-03-31
G25151,E11890,A,2024-05-07
G25152,E12789,D,2021-05-31
G25153,E15441,D,2022-12-05
G25154,E12132,B,2024-09-07
G25155,E10949,C,2025-02-25
G25156,E14502,A,2024-11-13
G25157,E10636,C,2024-04-24
G25158,E15895,C,2023-06-27
G25159,E13161,D,2023-04-28
G25160,E14429,D,2022-02-25
G25161,E11935,F,2024-12-06
G25162,E12362,C,2023-08-14
G25163,E10833,B,2022-09-17
G25164,E12915,A,2020-09-19
G25165,E11939,D,2021-10-01
G25166,E14296,C,2025-05-10
G25167,E13459,B,2021-01-22
G25168,E12526,F,2023-01-21
G25169,E11292,C,2022-02-21
G25170,E12573,F,2022-11-16
G25171,E13258,B,2020-09-10
G25172,E13931,A,2021-12-22
G25173,E15708,D,2023-03-06
G25174,E12642,F,2020-08-30
G25175,E11733,D,2021-12-19
G25176,E10198,F,2021-05-06
G25177,E12472,F,2024-10-20
G25178,E14976,A,2024-06-18
G25179,E10256,D,2021-07-23
G25180,E14242,B,2021-01-06
G25181,E13484,A,2023-08-30
G25182,E15391,D,2024-10-21
G25183,E12461,D,2021-04-06
G25184,E13556,D,2024-03-02
G25185,E11049,D,2025-04-29
G25186,E15188,F,2024-05-18
G25187,E14550,F,2023-01-14
G25188,E14480,A,2022-02-11
G25189,E12541,C,2023-01-07
G25190,E13322,D,2024-07-09
G25191,E12194,F,2022-04-03
G25192,E10903,C,2022-08-05
G25193,E15744,D,2020-08-05
G25194,E12779,C,2021-01-06
G25195,E12993,A,2024-06-15
G25196,E14247,F,2021-02-28
G25197,E11143,B,2024-09-15
G25198,E10088,C,2022-07-01
G25199,E12906,A,2020-12-23
G25200,E15219,D,2020-10-05
G25201,E11529,A,2025-04-10
G25202,E10435,C,2024-01-22
G25203,E12261,F,2024-11-09
G25204,E10663,D,2021-03-31
G25205,E15073,C,2021-05-16
G25206,E12006,D,2022-02-23
G25207,E10589,D,2021-03-19
G25208,E15034,D,2024-10-04
G25209,E14088,D,2023-12-19
G25210,E13383,B,2022-06-16
G25211,E12752,A,2020-08-05
G25212,E15758,F,2021-01-27
G25213,E13158,D,2024-05-03
G25214,E14922,A,2024-11-06
G25215,E12666,F,2021-06-21
G25216,E15033,B,2024-11-09
G25217,E15343,F,2020-12-08
G25218,E12488,C,2024-05-23
G25219,E10237,A,2024-06-05
G25220,E13646,C,2024-04-21
G25221,E15667,F,2024-02-01
G25222,E12902,F,2024-12-08
G25223,E13766,C,2025-04-05
G25224,E11929,B,2021-04-26
G25225,E12329,B,2023-07-21
G25226,E10233,D,2024-12-09
G25227,E11142,A,2021-09-05
G25228,E11517,D,2024-11-10
G25229,E13487,C,2021-01-09
G25230,E11680,C,2024-10-31
G25231,E12197,C,2022-06-26
G25232,E12425,A,2024-04-01
G25233,E10099,B,2022-07-31
G25234,E13696,F,2020-12-17
G25235,E13951,B,2022-03-31
G25236,E15259,F,2020-07-05
G25237,E13649,C,2021-03-25
G25238,E15123,F,2022-10-23
G25239,E12657,B,2023-06-19
G25240,E12679,D,2021-12-08
G25241,E14565,A,2025-03-03
G25242,E13262,F,2024-09-01
G25243,E13513,F,2020-10-09
G25244,E15504,F,2020-09-08
G25245,E14170,D,2022-03-09
G25246,E15431,F,2020-08-02
G25247,E13150,B,2020-08-19
G25248,E11371,D,2021-08-17
G25249,E11899,F,2021-12-05
G25250,E10641,A,2022-12-02
G25251,E15214,A,2021-04-22
G25252,E15034,D,2022-11-14
G25253,E10466,B,2023-02-05
G25254,E12449,A,2021-02-07
G25255,E12642,A,2023-10-22
G25256,E10138,C,2023-03-03
G25257,E10472,B,2023-09-06
G25258,E14913,F,2021-03-22
G25259,E12642,B,2024-10-30
G25260,E14236,D,2021-03-24
G25261,E11675,F,2021-03-09
G25262,E14380,A,2025-06-14
G25263,E13896,F,2022-10-06
G25264,E11795,D,2024-11-20
G25265,E14827,F,2021-01-06
G25266,E15061,F,2025-06-09
G25267,E10362,A,2022-05-25
G25268,E11213,D,2021-11-07
G25269,E12904,C,2024-02-13
G25270,E13743,D,2024-06-30
G25271,E13617,F,2021-01-22
G25272,E10942,B,2021-04-14
G25273,E14975,A,2025-05-10
G25274,E13296,C,2025-02-09
G25275,E10714,D,2024-09-04
G25276,E12243,F,2022-01-01
G25277,E12332,B,2025-04-16
G25278,E10156,B,2023-02-28
G25279,E15224,A,2023-10-17
G25280,E12820,C,2021-08-10
G25281,E11190,B,2024-04-14
G25282,E14058,B,2024-04-14
G25283,E14000,B,2024-10-21
G25284,E13668,F,2024-02-18
G25285,E14789,D,2022-09-20
G25286,E12907,F,2024-12-15
G25287,E10906,B,2021-11-26
G25288,E11163,D,2025-02-08
G25289,E13508,C,2020-06-30
G25290,E13358,D,2024-07-04
G25291,E14803,D,2024-08-01
G25292,E12482,B,2022-12-19
G25293,E15240,C,2022-01-14
G25294,E15684,F,2020-10-08
G25295,E10299,A,2023-10-05
G25296,E13322,D,2021-10-29
G25297,E15348,C,2022-06-04
G25298,E14323,F,2021-11-26
G25299,E11432,F,2023-10-05
G25300,E10011,F,2025-03-15
G25301,E11837,F,2021-08-24
G25302,E14182,D,2023-03-13
G25303,E11469,A,2024-09-03
G25304,E11453,B,2023-01-28
G25305,E10130,A,2021-01-09
G25306,E14273,A,2021-12-16
G25307,E15804,F,2024-11-18
G25308,E15454,B,2022-10-25
G25309,E14762,C,2025-05-06
G25310,E12044,B,2023-09-07
G25311,E13147,C,2020-11-21
G25312,E11418,B,2024-12-03
G25313,E15162,B,2024-09-29
G25314,E12968,D,2023-10-13
G25315,E14248,B,2023-03-07
G25316,E15493,D,2021-09-07
G25317,E14976,F,2022-05-05
G25318,E11985,A,2020-09-05
G25319,E14869,A,2024-08-06
G25320,E12491,B,2022-06-25
G25321,E14750,B,2022-12-12
G25322,E12273,B,2021-07-02
G25323,E15751,A,2022-04-25
G25324,E12392,C,2021-06-29
G25325,E13777,B,2024-01-13
G25326,E14857,C,2020-12-23
G25327,E15653,F,2020-08-09
G25328,E13536,F,2024-05-11
G25329,E14875,B,2021-07-12
G25330,E10964,A,2022-07-01
G25331,E11793,F,2023-11-30
G25332,E11395,B,2021-03-07
G25333,E12867,B,2024-10-23
G25334,E12368,A,2021-03-06
G25335,E12155,B,2023-02-24
G25336,E15476,F,2024-08-21
G25337,E10455,F,2021-11-25
G25338,E14468,C,2021-08-29
G25339,E10522,C,2023-04-24
G25340,E13339,D,2021-04-17
G25341,E14531,D,2021-12-03
G25342,E14271,B,2021-05-08
G25343,E12356,B,2022-10-16
G25344,E12023,F,2024-10-02
G25345,E11672,D,2021-02-02
G25346,E14085,F,2022-06-15
G25347,E14568,A,2021-11-19
G25348,E15984,A,2023-11-03
G25349,E15475,A,2020-11-07
G25350,E15881,D,2021-06-19
G25351,E12334,C,2024-11-01
G25352,E10926,A,2022-03-02
G25353,E14568,B,2022-01-26
G25354,E15482,A,2021-08-31
G25355,E13149,A,2021-10-21
G25356,E10244,D,2022-10-02
G25357,E14117,F,2022-08-16
G25358,E14864,A,2024-09-24
G25359,E14875,C,2021-10-17
G25360,E11489,D,2020-11-29
G25361,E10033,B,2024-11-25
G25362,E15923,F,2023-09-10
G25363,E13324,C,2024-10-11
G25364,E13529,D,2023-02-25
G25365,E13574,C,2022-11-09
G25366,E14967,A,2025-04-24
G25367,E11065,B,2024-09-27
G25368,E12357,F,2023-12-27
G25369,E14166,A,2021-02-05
G25370,E15251,B,2025-03-10
G25371,E10746,A,2020-08-29
G25372,E10714,D,2024-06-30
G25373,E12652,C,2024-05-16
G25374,E10793,C,2025-02-22
G25375,E14440,A,2021-09-30
G25376,E13344,D,2022-08-01
G25377,E10186,B,2024-05-12
G25378,E13361,B,2022-12-21
G25379,E12092,C,2024-03-11
G25380,E11415,B,2025-06-17
G25381,E13857,D,2024-10-16
G25382,E15957,B,2022-04-10
G25383,E15427,F,2023-10-18
G25384,E10396,D,2021-01-26
G25385,E12781,A,2025-01-03
G25386,E13164,C,2025-02-13
G25387,E11885,A,2021-02-13
G25388,E14830,D,2023-12-19
G25389,E14837,C,2021-08-25
G25390,E13252,A,2024-10-12
G25391,E12006,B,2025-03-30
G25392,E14562,F,2021-02-24
G25393,E12788,F,2022-09-01
G25394,E15180,B,2021-01-21
G25395,E14801,F,2023-06-30
G25396,E12745,A,2021-04-20
G25397,E12951,A,2020-07-24
G25398,E12845,B,2023-04-24
G25399,E15680,A,2024-05-21
G25400,E11258,C,2022-01-21
G25401,E12395,A,2024-12-10
G25402,E11594,B,2022-06-23
G25403,E14603,A,2023-12-22
G25404,E12001,D,2022-06-10
G25405,E10360,B,2023-11-11
G25406,E11189,D,2021-08-11
G25407,E13903,A,2022-10-28
G25408,E10981,C,2024-12-16
G25409,E14914,F,2020-09-28
G25410,E12474,C,2023-09-17
G25411,E15625,C,2023-02-26
G25412,E11662,A,2023-11-27
G25413,E14197,C,2021-04-21
G25414,E14831,A,2024-10-25
G25415,E14997,B,2024-05-17
G25416,E10237,B,2022-08-28
G25417,E11904,C,2020-10-10
G25418,E11317,C,2022-01-02
G25419,E12477,F,2021-05-19
G25420,E10429,A,2025-06-18
G25421,E14122,C,2020-10-13
G25422,E10254,F,2022-06-22
G25423,E13261,C,2021-04-23
G25424,E10827,D,2023-07-14
G25425,E11793,A,2025-01-09
G25426,E11954,C,2022-08-27
G25427,E10661,B,2021-07-01
G25428,E10599,D,2025-01-21
G25429,E15133,D,2022-11-01
G25430,E13456,B,2024-10-22
G25431,E14500,B,2021-07-30
G25432,E14775,B,2022-06-24
G25433,E13927,F,2024-03-22
G25434,E15195,C,2023-05-06
G25435,E13554,A,2021-11-09
G25436,E12283,F,2020-09-17
G25437,E15185,D,2023-06-17
G25438,E11841,B,2025-01-22
G25439,E13529,A,2021-02-14
G25440,E11972,B,2022-07-01
G25441,E15959,B,2022-01-13
G25442,E13774,B,2021-02-25
G25443,E10383,A,2022-01-21
G25444,E12740,C,2021-07-26
G25445,E15145,D,2023-07-09
G25446,E13081,A,2024-11-14
G25447,E14481,F,2023-02-20
G25448,E15414,C,2023-06-25
G25449,E14889,F,2021-07-20
G25450,E14633,B,2020-12-08
G25451,E12205,B,2025-06-07
G25452,E15672,D,2021-05-07
G25453,E12925,D,2021-11-10
G25454,E15201,C,2024-04-04
G25455,E10190,C,2024-01-02
G25456,E15158,B,2022-10-24
G25457,E10573,C,2024-08-30
G25458,E15572,B,2020-10-19
G25459,E12894,F,2023-06-05
G25460,E11925,D,2022-03-24
G25461,E14255,B,2021-01-20
G25462,E12791,A,2024-07-29
G25463,E13668,B,2022-02-11
G25464,E13526,B,2025-04-28
G25465,E10486,F,2024-04-23
G25466,E14474,C,2020-08-29
G25467,E14998,B,2022-04-23
G25468,E14399,C,2023-05-13
G25469,E12936,C,2023-10-30
G25470,E11313,C,2023-01-29
G25471,E15839,C,2025-05-01
G25472,E12314,F,2023-03-03
G25473,E11337,D,2022-09-26
G25474,E14018,D,2021-08-16
G25475,E12684,D,2024-03-08
G25476,E13146,C,2022-02-21
G25477,E13088,A,2024-04-13
G25478,E11229,D,2024-10-06
G25479,E13483,B,2020-10-02
G25480,E12930,A,2022-10-07
G25481,E14255,C,2022-05-14
G25482,E12115,A,2021-08-08
G25483,E15389,C,2021-08-20
G25484,E11104,B,2024-04-21
G25485,E15177,F,2021-05-21
G25486,E14245,C,2023-05-15
G25487,E11581,F,2022-12-24
G25488,E14201,F,2024-11-25
G25489,E15292,D,2022-06-26
G25490,E15380,D,2023-04-13
G25491,E12867,F,2021-09-25
G25492,E11063,A,2020-09-22
G25493,E13289,A,2021-08-09
G25494,E14526,B,2025-03-16
G25495,E13248,F,2022-03-29
G25496,E14683,D,2024-03-01
G25497,E14322,C,2024-05-14
G25498,E15282,D,2022-05-11
G25499,E11560,D,2023-01-21
G25500,E11181,F,2021-02-16
G25501,E15476,D,2021-02-15
G25502,E10686,C,2024-02-25
G25503,E12617,C,2023-06-20
G25504,E14138,F,2021-07-16
G25505,E15717,F,2024-11-05
G25506,E10868,C,2024-07-05
G25507,E12760,D,2023-07-11
G25508,E10786,A,2023-10-23
G25509,E15278,B,2023-02-13
G25510,E15532,D,2023-09-09
G25511,E11094,B,2022-06-19
G25512,E13985,B,2023-10-19
G25513,E12153,C,2023-01-05
G25514,E12405,D,2021-11-11
G25515,E15755,F,2022-10-03
G25516,E14330,C,2024-02-23
G25517,E12862,D,2024-03-23
G25518,E15782,C,2025-01-09
G25519,E10084,D,2024-04-01
G25520,E12694,F,2023-01-15
G25521,E12940,F,2021-08-07
G25522,E10062,B,2023-06-03
G25523,E15070,A,2022-04-30
G25524,E15422,A,2023-05-19
G25525,E10807,B,2020-11-09
G25526,E10802,D,2022-03-10
G25527,E11244,D,2021-06-16
G25528,E11027,F,2025-04-16
G25529,E12142,C,2025-01-30
G25530,E11372,D,2021-12-05
G25531,E11145,A,2022-05-04
G25532,E14095,F,2023-09-13
G25533,E13079,B,2023-01-28
G25534,E11809,F,2024-10-26
G25535,E14586,D,2024-08-10
G25536,E13817,D,2021-11-25
G25537,E10765,B,2020-07-27
G25538,E14145,C,2021-08-14
G25539,E11441,B,2025-05-15
G25540,E12034,C,2025-06-07
G25541,E10524,A,2025-06-02
G25542,E15580,F,2021-02-17
G25543,E12676,B,2022-06-30
G25544,E11259,A,2022-08-17
G25545,E14467,C,2023-09-14
G25546,E10182,F,2023-04-24
G25547,E13943,F,2022-11-27
G25548,E15744,B,2022-04-10
G25549,E15168,F,2024-01-10
G25550,E15306,A,2022-10-08
G25551,E13487,C,2025-05-13
G25552,E10703,D,2025-06-11
G25553,E15864,F,2020-09-06
G25554,E13488,B,2023-07-20
G25555,E13108,B,2021-02-27
G25556,E14338,C,2024-07-05
G25557,E12442,A,2023-05-13
G25558,E13209,B,2023-09-06
G25559,E11086,B,2022-08-09
G25560,E14618,B,2023-02-21
G25561,E10737,B,2022-06-16
G25562,E12210,D,2024-08-31
G25563,E10426,B,2021-08-03
G25564,E11964,D,2023-01-14
G25565,E10226,A,2022-01-12
G25566,E11101,C,2021-02-26
G25567,E15775,F,2024-11-07
G25568,E14383,B,2021-01-25
G25569,E11540,F,2023-11-12
G25570,E13209,F,2022-05-14
G25571,E15962,D,2022-05-23
G25572,E14708,A,2024-07-15
G25573,E10817,F,2023-03-29
G25574,E12747,B,2024-09-09
G25575,E15378,A,2023-11-06
G25576,E14040,F,2024-03-04
G25577,E15790,C,2024-05-31
G25578,E15899,D,2020-10-15
G25579,E13394,F,2025-05-17
G25580,E12970,F,2023-03-24
G25581,E11714,C,2021-12-10
G25582,E11050,F,2021-08-10
G25583,E13614,D,2021-04-02
G25584,E15035,F,2022-11-16
G25585,E12090,C,2021-10-13
G25586,E10556,A,2021-09-06
G25587,E11907,A,2021-07-13
G25588,E14123,A,2024-06-14
G25589,E14236,A,2022-10-31
G25590,E15076,F,2021-12-18
G25591,E13055,F,2021-03-10
G25592,E12905,C,2023-03-17
G25593,E11083,D,2024-04-11
G25594,E13252,B,2022-11-25
G25595,E11626,C,2022-10-02
G25596,E13759,C,2022-03-20
G25597,E11294,D,2023-11-07
G25598,E13704,A,2024-11-17
G25599,E11737,D,2020-06-21
G25600,E10466,F,2021-05-27
G25601,E10949,D,2024-03-06
G25602,E15397,C,2022-10-13
G25603,E11630,B,2025-04-27
G25604,E10786,A,2021-08-03
G25605,E14375,A,2022-09-12
G25606,E15191,F,2022-05-15
G25607,E12733,F,2024-08-30
G25608,E14140,D,2022-08-29
G25609,E15141,F,2024-01-16
G25610,E12086,C,2022-01-01
G25611,E13893,A,2022-03-25
G25612,E11985,F,2021-01-10
G25613,E12983,C,2025-04-15
G25614,E13374,A,2021-05-13
G25615,E13999,B,2022-09-21
G25616,E10893,C,2024-06-25
G25617,E10489,C,2022-05-10
G25618,E10320,C,2021-05-10
G25619,E11520,A,2025-01-16
G25620,E12239,A,2021-12-28
G25621,E10489,D,2020-10-19
G25622,E12902,B,2024-08-05
G25623,E14963,F,2023-06-17
G25624,E12637,D,2025-03-14
G25625,E12127,F,2023-06-05
G25626,E10074,A,2020-12-23
G25627,E13559,B,2021-01-25
G25628,E15526,B,2023-09-20
G25629,E14247,A,2024-02-15
G25630,E15427,B,2021-06-21
G25631,E11190,C,2021-01-17
G25632,E10436,B,2021-08-10
G25633,E12130,B,2021-07-29
G25634,E13296,C,2023-06-07
G25635,E13428,A,2023-12-04
G25636,E10024,F,2023-11-02
G25637,E13453,A,2024-09-22
G25638,E14163,B,2024-11-13
G25639,E13057,B,2024-07-17
G25640,E12955,C,2022-06-27
G25641,E14711,C,2021-11-13
G25642,E11798,C,2024-06-27
G25643,E15215,D,2024-01-08
G25644,E12663,B,2023-07-31
G25645,E11954,F,2023-01-18
G25646,E13125,A,2025-01-04
G25647,E12678,F,2022-01-24
G25648,E10151,C,2022-04-23
G25649,E14047,F,2020-12-17
G25650,E14078,F,2025-04-05
G25651,E10410,B,2025-02-21
G25652,E14950,A,2024-08-10
G25653,E12537,C,2024-02-27
G25654,E12774,B,2021-05-28
G25655,E15711,B,2023-01-17
G25656,E14098,C,2021-09-24
G25657,E12030,D,2021-06-17
G25658,E14761,C,2023-06-27
G25659,E12901,D,2020-08-14
G25660,E15815,B,2022-11-28
G25661,E12373,C,2021-11-17
G25662,E14734,D,2022-12-22
G25663,E12382,B,2024-11-13
G25664,E14012,C,2023-12-09
G25665,E10824,F,2024-08-11
G25666,E11416,D,2025-04-09
G25667,E11146,F,2024-02-24
G25668,E13272,B,2022-02-13
G25669,E10870,A,2022-11-15
G25670,E10347,D,2024-11-28
G25671,E15867,B,2022-08-17
G25672,E12387,C,2021-05-06
G25673,E14099,A,2023-06-05
G25674,E12977,D,2022-05-17
G25675,E10552,B,2022-04-24
G25676,E15210,D,2022-04-19
G25677,E12831,A,2022-09-07
G25678,E11094,D,2022-02-04
G25679,E14394,D,2023-06-11
G25680,E12269,F,2023-03-29
G25681,E15120,F,2021-10-09
G25682,E10781,C,2022-04-06
G25683,E11571,B,2020-08-21
G25684,E12478,F,2024-12-10
G25685,E12087,C,2021-04-17
G25686,E13621,D,2025-04-04
G25687,E11144,C,2025-02-09
G25688,E14913,D,2021-11-23
G25689,E11160,D,2023-05-03
G25690,E12011,A,2024-08-28
G25691,E11438,F,2021-01-22
G25692,E10346,D,2025-05-24
G25693,E15171,C,2023-11-05
G25694,E10267,D,2022-03-23
G25695,E15437,F,2022-07-25
G25696,E11232,B,2024-04-16
G25697,E13300,F,2024-03-10
G25698,E15965,C,2022-09-21
G25699,E13289,C,2023-03-28
G25700,E12053,A,2021-08-09
G25701,E14282,D,2021-01-19
G25702,E13346,F,2025-05-01
G25703,E12791,C,2020-07-19
G25704,E14179,D,2024-03-11
G25705,E15507,A,2021-03-13
G25706,E12080,D,2020-09-08
G25707,E11551,D,2022-01-13
G25708,E12332,F,2023-10-04
G25709,E12025,F,2023-09-16
G25710,E11559,F,2021-07-03
G25711,E12813,F,2024-08-02
G25712,E11225,A,2022-04-24
G25713,E15393,A,2020-08-24
G25714,E14195,A,2022-04-29
G25715,E14460,B,2021-11-05
G25716,E15946,B,2024-03-21
G25717,E11762,F,2025-05-14
G25718,E13717,D,2023-02-26
G25719,E11416,C,2020-10-05
G25720,E14054,B,2021-05-09
G25721,E11230,D,2024-02-14
G25722,E14389,C,2025-01-26
G25723,E12833,A,2024-05-22
G25724,E15904,B,2022-03-22
G25725,E10982,C,2022-08-05
G25726,E15297,A,2021-07-26
G25727,E10319,A,2024-07-29
G25728,E11116,A,2023-05-12
G25729,E15856,B,2023-04-07
G25730,E11416,C,2024-03-26
G25731,E15012,F,2020-12-08
G25732,E13815,D,2021-11-17
G25733,E10135,F,2024-07-25
G25734,E13786,D,2021-02-23
G25735,E11038,F,2025-05-08
G25736,E12695,A,2025-02-14
G25737,E15658,A,2022-01-07
G25738,E15759,C,2024-03-17
G25739,E15065,C,2023-09-25
G25740,E15297,D,2023-08-03
G25741,E15189,B,2024-10-25
G25742,E10834,D,2023-06-02
G25743,E11278,A,2023-05-30
G25744,E10747,F,2021-02-11
G25745,E12589,A,2024-11-10
G25746,E12584,B,2024-01-24
G25747,E13800,A,2023-09-06
G25748,E11032,D,2022-06-15
G25749,E14631,A,2021-04-25
G25750,E12278,C,2024-03-20
G25751,E13026,C,2020-10-21
G25752,E15378,B,2022-12-16
G25753,E10197,B,2021-02-23
