enrollmentID,studentID,courseID,enrollDate
E13777,S01996,C038,2022-10-16
E13778,S02630,C023,2022-10-20
E13779,S02727,C084,2025-01-09
E13780,S01991,C067,2020-09-05
E13781,S00921,C039,2023-08-31
E13782,S00660,C027,2024-04-16
E13783,S00267,C088,2022-05-26
E13784,S00188,C053,2020-12-15
E13785,S01647,C086,2022-09-22
E13786,S02129,C082,2023-08-21
E13787,S01943,C021,2021-04-26
E13788,S01110,C010,2022-06-21
E13789,S00261,C013,2024-11-25
E13790,S02144,C086,2023-02-20
E13791,S02832,C090,2021-08-15
E13792,S01436,C042,2021-11-09
E13793,S01690,C057,2021-06-30
E13794,S00489,C087,2023-10-22
E13795,S02453,C064,2024-06-01
E13796,S02857,C087,2020-07-29
E13797,S00451,C035,2023-03-26
E13798,S00918,C012,2021-06-17
E13799,S01049,C049,2024-12-19
E13800,S01477,C085,2023-11-05
E13801,S01008,C044,2022-01-10
E13802,S00406,C051,2020-12-11
E13803,S02826,C046,2025-03-05
E13804,S01268,C030,2020-10-11
E13805,S02874,C025,2020-07-03
E13806,S00636,C073,2020-07-15
E13807,S00311,C049,2021-10-22
E13808,S00927,C004,2023-05-06
E13809,S01026,C050,2023-09-18
E13810,S00585,C059,2024-01-09
E13811,S02713,C051,2020-07-01
E13812,S00150,C027,2024-10-16
E13813,S01461,C003,2023-12-19
E13814,S02360,C052,2022-11-27
E13815,S00778,C056,2022-12-20
E13816,S01973,C056,2023-04-28
E13817,S01884,C037,2020-11-13
E13818,S01912,C055,2020-06-28
E13819,S02693,C085,2022-07-22
E13820,S00657,C024,2025-01-26
E13821,S02488,C030,2020-11-15
E13822,S02895,C069,2022-08-20
E13823,S00240,C054,2024-01-09
E13824,S00764,C069,2022-12-27
E13825,S00993,C046,2025-04-05
E13826,S02097,C074,2021-02-22
E13827,S02272,C095,2024-12-03
E13828,S02036,C033,2025-05-04
E13829,S01965,C099,2021-08-11
E13830,S02674,C083,2020-07-03
E13831,S00202,C067,2021-02-11
E13832,S00479,C002,2021-09-28
E13833,S01375,C033,2023-10-07
E13834,S01217,C068,2022-11-21
E13835,S01895,C094,2021-08-30
E13836,S01611,C096,2024-09-17
E13837,S02167,C003,2022-04-17
E13838,S00990,C021,2021-02-22
E13839,S01830,C059,2023-07-12
E13840,S00394,C018,2020-11-15
E13841,S01624,C033,2024-05-08
E13842,S01488,C036,2022-08-03
E13843,S01646,C053,2023-07-12
E13844,S01766,C087,2021-04-08
E13845,S00399,C076,2023-08-26
E13846,S01586,C066,2021-06-24
E13847,S00030,C081,2022-08-21
E13848,S00909,C048,2021-03-20
E13849,S02531,C021,2024-04-20
E13850,S00331,C066,2023-03-10
E13851,S02284,C041,2023-12-02
E13852,S01517,C065,2020-08-25
E13853,S01171,C074,2025-04-02
E13854,S01056,C095,2023-12-31
E13855,S02527,C084,2021-04-30
E13856,S01593,C023,2020-08-11
E13857,S00862,C040,2025-04-26
E13858,S01481,C047,2023-07-29
E13859,S01915,C020,2022-09-16
E13860,S01993,C100,2022-03-22
E13861,S02703,C021,2025-06-17
E13862,S00987,C018,2022-01-15
E13863,S02955,C093,2025-02-23
E13864,S02989,C044,2024-01-03
E13865,S02771,C066,2022-02-17
E13866,S00664,C023,2022-06-02
E13867,S02592,C092,2025-06-18
E13868,S01728,C075,2024-04-16
E13869,S00376,C016,2021-07-15
E13870,S02223,C025,2020-12-29
E13871,S00392,C043,2020-12-04
E13872,S00677,C064,2022-10-07
E13873,S01391,C074,2020-08-12
E13874,S01294,C097,2023-02-01
E13875,S00622,C023,2021-08-13
E13876,S01143,C092,2023-10-25
E13877,S01645,C015,2022-12-03
E13878,S00837,C052,2021-06-07
E13879,S01431,C030,2022-12-26
E13880,S02729,C091,2023-02-28
E13881,S00654,C088,2025-03-31
E13882,S00951,C045,2024-02-06
E13883,S02995,C014,2022-01-14
E13884,S02180,C017,2023-01-14
E13885,S00014,C007,2024-04-02
E13886,S00675,C037,2024-04-23
E13887,S02560,C087,2021-05-11
E13888,S01878,C057,2022-10-30
E13889,S00451,C086,2023-07-06
E13890,S00141,C047,2021-04-06
E13891,S01782,C065,2020-09-17
E13892,S01506,C032,2023-04-22
E13893,S00897,C079,2025-02-11
E13894,S02771,C059,2022-05-08
E13895,S01725,C069,2023-05-13
E13896,S01214,C098,2022-11-30
E13897,S00206,C070,2024-10-24
E13898,S01988,C043,2023-07-11
E13899,S00175,C045,2021-11-28
E13900,S00017,C059,2022-01-04
E13901,S00807,C069,2022-04-24
E13902,S02603,C034,2022-05-10
E13903,S00235,C081,2021-05-16
E13904,S00674,C071,2022-10-29
E13905,S02756,C082,2021-12-12
E13906,S02271,C070,2024-04-25
E13907,S00477,C059,2021-07-25
E13908,S02543,C026,2020-08-10
E13909,S03000,C096,2020-12-29
E13910,S02888,C058,2024-04-12
E13911,S00476,C072,2022-09-25
E13912,S01556,C063,2021-04-19
E13913,S01139,C004,2022-01-26
E13914,S02195,C012,2020-11-30
E13915,S00957,C037,2023-03-05
E13916,S02104,C008,2025-05-16
E13917,S02005,C001,2020-12-29
E13918,S00979,C074,2024-11-08
E13919,S01326,C089,2020-12-17
E13920,S00446,C008,2023-01-21
E13921,S01047,C032,2020-08-03
E13922,S00231,C064,2023-07-05
E13923,S01654,C018,2024-06-08
E13924,S02738,C003,2022-08-04
E13925,S00531,C007,2024-07-06
E13926,S00872,C016,2025-03-26
E13927,S01961,C005,2022-02-27
E13928,S00837,C080,2024-06-06
E13929,S02863,C077,2022-01-24
E13930,S02155,C039,2020-07-22
E13931,S02484,C026,2021-10-01
E13932,S00659,C011,2022-09-21
E13933,S01640,C004,2020-08-18
E13934,S01678,C053,2022-09-22
E13935,S02259,C074,2021-11-26
E13936,S01359,C011,2020-07-16
E13937,S02997,C099,2023-07-24
E13938,S02421,C033,2021-11-29
E13939,S01868,C003,2021-01-01
E13940,S02754,C077,2023-09-04
E13941,S02889,C079,2025-05-23
E13942,S02191,C097,2025-04-10
E13943,S02442,C001,2021-03-14
E13944,S01437,C094,2021-03-13
E13945,S02474,C054,2024-02-16
E13946,S00387,C070,2024-04-23
E13947,S01829,C098,2024-08-09
E13948,S01081,C089,2022-03-10
E13949,S02628,C088,2025-05-22
E13950,S01841,C040,2024-06-20
E13951,S02447,C001,2021-04-24
E13952,S02051,C056,2021-08-08
E13953,S02709,C027,2024-01-07
E13954,S00836,C081,2023-06-01
E13955,S00972,C003,2024-02-21
E13956,S02334,C013,2021-07-12
E13957,S01164,C060,2024-12-08
E13958,S01283,C021,2022-09-04
E13959,S02764,C085,2024-04-22
E13960,S00254,C067,2023-03-29
E13961,S02381,C078,2025-04-23
E13962,S01247,C012,2020-06-22
E13963,S01878,C021,2023-12-13
E13964,S02849,C091,2024-10-23
E13965,S00514,C005,2021-10-18
E13966,S01527,C015,2020-09-04
E13967,S02862,C074,2024-06-30
E13968,S01584,C004,2024-10-09
E13969,S00595,C011,2024-02-22
E13970,S01064,C009,2023-01-18
E13971,S00081,C011,2022-03-17
E13972,S02908,C014,2021-07-13
E13973,S00446,C049,2021-06-19
E13974,S00449,C046,2024-12-16
E13975,S01732,C060,2025-03-15
E13976,S01724,C094,2023-11-25
E13977,S02252,C078,2020-11-19
E13978,S00012,C061,2024-05-08
E13979,S01721,C035,2023-08-29
E13980,S02976,C009,2023-10-11
E13981,S00111,C064,2024-05-23
E13982,S01992,C055,2024-05-11
E13983,S01458,C051,2024-04-18
E13984,S00184,C002,2022-10-22
E13985,S01773,C043,2023-01-12
E13986,S01277,C020,2024-04-19
E13987,S02882,C043,2024-04-09
E13988,S02559,C018,2021-04-26
E13989,S02464,C047,2020-12-08
E13990,S00628,C004,2020-07-13
E13991,S01995,C069,2023-07-27
E13992,S02359,C058,2025-05-04
E13993,S02881,C071,2024-04-06
E13994,S00410,C041,2024-10-21
E13995,S02126,C054,2022-02-05
E13996,S00976,C020,2022-08-06
E13997,S00406,C054,2025-06-06
E13998,S02712,C089,2022-05-10
E13999,S02864,C037,2023-12-31
E14000,S02918,C063,2021-09-19
E14001,S02451,C044,2024-03-24
E14002,S02457,C006,2023-08-14
E14003,S00536,C075,2024-07-15
E14004,S02466,C049,2021-02-03
E14005,S01102,C061,2022-04-22
E14006,S01706,C057,2025-01-19
E14007,S00637,C054,2024-10-25
E14008,S01283,C028,2021-02-11
E14009,S02821,C021,2021-01-04
E14010,S00452,C098,2023-10-04
E14011,S01710,C003,2023-05-05
E14012,S01640,C058,2024-03-19
E14013,S02422,C096,2022-06-30
E14014,S00981,C019,2023-12-30
E14015,S00594,C081,2024-01-19
E14016,S02294,C084,2024-02-12
E14017,S00150,C088,2024-12-14
E14018,S02721,C074,2023-07-16
E14019,S00756,C055,2023-09-04
E14020,S00467,C098,2023-04-09
E14021,S01053,C027,2021-08-13
E14022,S00716,C069,2023-01-26
E14023,S01759,C040,2022-08-04
E14024,S02922,C025,2020-06-28
E14025,S01046,C099,2021-12-04
E14026,S01786,C081,2023-04-07
E14027,S00723,C092,2022-07-26
E14028,S00804,C072,2025-01-30
E14029,S00832,C097,2021-01-18
E14030,S00924,C082,2025-02-22
E14031,S01918,C047,2020-10-10
E14032,S01775,C099,2024-04-08
E14033,S02697,C060,2022-04-07
E14034,S01859,C076,2021-06-01
E14035,S00458,C079,2025-03-02
E14036,S01875,C072,2024-11-04
E14037,S02937,C096,2021-10-19
E14038,S01580,C073,2022-05-08
E14039,S01822,C060,2023-10-26
E14040,S02261,C036,2024-07-30
E14041,S01950,C092,2023-06-05
E14042,S00521,C035,2023-03-19
E14043,S00928,C007,2021-04-10
E14044,S02249,C100,2024-09-04
E14045,S02467,C050,2022-04-16
E14046,S01982,C039,2021-08-29
E14047,S01073,C005,2024-06-16
E14048,S02613,C031,2021-11-10
E14049,S01348,C011,2023-12-09
E14050,S01638,C059,2022-08-11
E14051,S00215,C001,2020-11-09
E14052,S02591,C044,2024-07-13
E14053,S01028,C013,2023-11-14
E14054,S01732,C001,2021-01-29
E14055,S00087,C029,2020-10-06
E14056,S01326,C081,2024-10-01
E14057,S02550,C086,2023-06-24
E14058,S01106,C046,2022-03-24
E14059,S00191,C014,2024-09-04
E14060,S00633,C009,2023-07-31
E14061,S00417,C012,2024-11-17
E14062,S02963,C039,2022-04-05
E14063,S02949,C072,2024-05-18
E14064,S01864,C044,2021-09-14
E14065,S02904,C074,2023-03-25
E14066,S02420,C028,2025-02-21
E14067,S00311,C084,2023-11-28
E14068,S00349,C072,2022-01-20
E14069,S01131,C045,2021-12-19
E14070,S00283,C084,2025-03-18
E14071,S01299,C064,2022-10-29
E14072,S02741,C010,2023-10-13
E14073,S02017,C044,2025-02-21
E14074,S00158,C096,2020-08-31
E14075,S00392,C001,2024-02-08
E14076,S01111,C082,2021-06-15
E14077,S02168,C083,2020-07-28
E14078,S00383,C071,2024-08-16
E14079,S00783,C044,2022-07-30
E14080,S00377,C021,2022-08-27
E14081,S00877,C022,2025-05-24
E14082,S02649,C033,2022-05-31
E14083,S02687,C067,2021-07-11
E14084,S01208,C072,2023-07-21
E14085,S01128,C085,2020-12-04
E14086,S02019,C055,2023-02-19
E14087,S00827,C096,2022-07-14
E14088,S02358,C004,2021-05-27
E14089,S02037,C080,2024-07-13
E14090,S00579,C033,2024-09-18
E14091,S01807,C087,2024-12-25
E14092,S00510,C048,2024-01-12
E14093,S01670,C061,2021-11-13
E14094,S00128,C013,2022-10-13
E14095,S01685,C004,2022-01-19
E14096,S00965,C009,2023-11-17
E14097,S02109,C005,2024-06-29
E14098,S02745,C052,2020-07-29
E14099,S01418,C038,2023-12-20
E14100,S01091,C078,2022-04-22
E14101,S01520,C073,2022-12-15
E14102,S02378,C045,2021-10-02
E14103,S00892,C009,2023-01-24
E14104,S00252,C066,2022-12-07
E14105,S02875,C053,2023-02-10
E14106,S01467,C043,2021-04-22
E14107,S02692,C018,2022-03-27
E14108,S02462,C037,2023-04-07
E14109,S00735,C092,2022-10-11
E14110,S00578,C024,2020-07-06
E14111,S01031,C010,2024-10-03
E14112,S00456,C021,2023-03-12
E14113,S01830,C054,2020-12-24
E14114,S00335,C013,2021-07-02
E14115,S02604,C070,2020-11-15
E14116,S01625,C073,2024-04-10
E14117,S00557,C013,2023-04-23
E14118,S01998,C069,2020-11-29
E14119,S00928,C042,2023-08-15
E14120,S01695,C077,2022-09-23
E14121,S01064,C083,2024-05-05
E14122,S02290,C073,2022-10-07
E14123,S01427,C047,2022-04-20
E14124,S02219,C026,2025-04-17
E14125,S00150,C040,2021-12-04
E14126,S01136,C061,2021-05-28
E14127,S00760,C002,2023-01-26
E14128,S00057,C091,2022-04-23
E14129,S02210,C016,2021-06-07
E14130,S00582,C012,2024-07-19
E14131,S00983,C090,2022-02-09
E14132,S02016,C094,2023-07-07
E14133,S02678,C087,2023-09-14
E14134,S01537,C010,2020-12-20
E14135,S01143,C084,2023-03-22
E14136,S02260,C066,2022-07-05
E14137,S02430,C018,2022-05-27
E14138,S02940,C098,2020-06-19
E14139,S02511,C036,2021-02-06
E14140,S00985,C068,2020-06-20
E14141,S02341,C083,2025-02-09
E14142,S01470,C026,2021-08-18
E14143,S01008,C015,2021-04-25
E14144,S00626,C057,2021-07-21
E14145,S02164,C039,2023-12-15
E14146,S01444,C021,2021-08-20
E14147,S01843,C050,2022-12-16
E14148,S00259,C039,2024-04-06
E14149,S02872,C024,2022-02-10
E14150,S01127,C094,2021-11-18
E14151,S02514,C061,2022-05-05
E14152,S01433,C079,2021-08-14
E14153,S00108,C044,2022-10-20
E14154,S02219,C090,2020-11-12
E14155,S02742,C020,2021-05-02
E14156,S02573,C036,2022-04-19
E14157,S02773,C042,2022-06-01
E14158,S00603,C067,2023-09-16
E14159,S02364,C033,2022-05-28
E14160,S01736,C086,2023-08-29
E14161,S02748,C042,2023-02-21
E14162,S02130,C072,2020-07-27
E14163,S01011,C048,2021-05-04
E14164,S01954,C010,2025-02-27
E14165,S01020,C056,2021-06-24
E14166,S01411,C063,2022-02-11
E14167,S01619,C068,2023-05-12
E14168,S01532,C026,2024-11-08
E14169,S00208,C005,2022-02-26
E14170,S02847,C051,2020-10-26
E14171,S01043,C014,2021-05-03
E14172,S02924,C044,2024-10-10
E14173,S00596,C084,2024-12-01
E14174,S02275,C048,2024-12-28
E14175,S01033,C011,2022-07-25
E14176,S02019,C025,2023-05-31
E14177,S01201,C064,2021-10-22
E14178,S01805,C066,2021-06-06
E14179,S00095,C045,2022-08-11
E14180,S00042,C007,2021-03-06
E14181,S01504,C053,2024-04-01
E14182,S02083,C004,2023-02-21
E14183,S00684,C063,2021-10-21
E14184,S02128,C018,2022-05-26
E14185,S01319,C100,2021-08-22
E14186,S01479,C022,2025-02-16
E14187,S00021,C049,2021-08-22
E14188,S00547,C006,2023-06-29
E14189,S02570,C016,2021-11-12
E14190,S02413,C001,2021-09-05
E14191,S00560,C049,2024-05-10
E14192,S02769,C098,2022-07-08
E14193,S01199,C043,2023-08-07
E14194,S01087,C028,2023-02-18
E14195,S01249,C010,2024-09-10
E14196,S00819,C020,2024-03-24
E14197,S00089,C024,2024-06-08
E14198,S00448,C045,2024-04-28
E14199,S00597,C029,2023-07-11
E14200,S00591,C016,2025-04-25
E14201,S02438,C037,2020-09-12
E14202,S02554,C005,2024-01-23
E14203,S00627,C092,2024-02-20
E14204,S02488,C039,2024-02-17
E14205,S02363,C054,2024-12-16
E14206,S02194,C023,2023-12-09
E14207,S01019,C046,2024-07-09
E14208,S02052,C081,2021-08-13
E14209,S02082,C013,2022-11-11
E14210,S01670,C061,2022-11-01
E14211,S02492,C075,2020-08-16
E14212,S00995,C008,2023-11-02
E14213,S02353,C087,2025-03-17
E14214,S01659,C050,2025-06-02
E14215,S02268,C047,2022-12-16
E14216,S00558,C034,2021-11-10
E14217,S01343,C092,2023-12-20
E14218,S01328,C053,2024-02-26
E14219,S01739,C005,2022-01-19
E14220,S02313,C003,2022-05-09
E14221,S02168,C094,2022-03-25
E14222,S02208,C036,2022-06-06
E14223,S01291,C025,2021-11-18
E14224,S00210,C038,2024-02-13
E14225,S02489,C039,2021-08-07
E14226,S00982,C045,2025-04-20
E14227,S01343,C037,2021-09-10
E14228,S00635,C030,2024-06-30
E14229,S00034,C038,2024-12-04
E14230,S02982,C067,2023-01-10
E14231,S02104,C035,2021-06-14
E14232,S00870,C069,2023-02-23
E14233,S02272,C003,2021-08-22
E14234,S02719,C022,2021-08-07
E14235,S00422,C003,2021-08-21
E14236,S02220,C096,2024-08-20
E14237,S02996,C057,2024-10-21
E14238,S01948,C100,2023-05-29
E14239,S02503,C017,2022-08-30
E14240,S00127,C017,2022-06-12
E14241,S02666,C042,2021-10-06
E14242,S01779,C067,2023-10-07
E14243,S02351,C067,2022-07-03
E14244,S02390,C069,2023-08-10
E14245,S01730,C055,2022-02-24
E14246,S01193,C098,2024-09-12
E14247,S01508,C022,2021-12-08
E14248,S02566,C071,2024-12-21
E14249,S02532,C091,2023-12-05
E14250,S01509,C054,2021-05-26
E14251,S02650,C073,2021-08-21
E14252,S02449,C043,2025-04-08
E14253,S02171,C062,2020-06-30
E14254,S00521,C092,2021-12-21
E14255,S00818,C076,2025-03-19
E14256,S00103,C014,2024-06-09
E14257,S00740,C018,2024-04-03
E14258,S01221,C003,2022-04-15
E14259,S02563,C066,2021-04-14
E14260,S01352,C012,2024-05-27
E14261,S00586,C008,2024-01-13
E14262,S00388,C017,2024-05-20
E14263,S00476,C084,2020-12-26
E14264,S00899,C021,2024-10-05
E14265,S01227,C071,2022-01-30
E14266,S01567,C057,2024-08-28
E14267,S01840,C010,2023-05-12
E14268,S00352,C084,2023-11-17
E14269,S01717,C045,2023-04-10
E14270,S01378,C042,2022-07-12
E14271,S00764,C069,2025-01-26
E14272,S01573,C087,2023-11-22
E14273,S01836,C059,2025-05-26
E14274,S01525,C099,2021-11-16
E14275,S00393,C035,2025-04-16
E14276,S01160,C022,2023-06-17
E14277,S02100,C028,2022-10-15
E14278,S00432,C018,2024-10-20
E14279,S02140,C063,2022-07-27
E14280,S02207,C038,2024-10-01
E14281,S01383,C078,2023-10-08
E14282,S02244,C032,2022-09-15
E14283,S00672,C034,2021-03-18
E14284,S00325,C027,2020-11-24
E14285,S01313,C009,2020-06-25
E14286,S02062,C053,2020-07-07
E14287,S00179,C059,2021-04-17
E14288,S02707,C044,2022-05-12
E14289,S02832,C080,2021-04-16
E14290,S00024,C086,2022-07-21
E14291,S01216,C023,2021-09-02
E14292,S01141,C044,2022-04-30
E14293,S02974,C024,2021-11-02
E14294,S02479,C094,2022-12-23
E14295,S02852,C020,2023-07-11
E14296,S01090,C079,2022-04-19
E14297,S02702,C006,2022-07-14
E14298,S01438,C079,2024-06-05
E14299,S00180,C089,2020-12-02
E14300,S01217,C014,2023-01-02
E14301,S02913,C008,2023-11-26
E14302,S02053,C059,2025-05-12
E14303,S01558,C076,2025-06-02
E14304,S00343,C049,2021-12-08
E14305,S01984,C078,2023-03-30
E14306,S02395,C090,2022-11-24
E14307,S00004,C025,2023-10-22
E14308,S02599,C009,2024-09-25
E14309,S00544,C044,2024-06-07
E14310,S01058,C055,2020-12-22
E14311,S00222,C025,2020-06-28
E14312,S02939,C009,2024-10-22
E14313,S02847,C069,2025-03-22
E14314,S00048,C044,2022-03-14
E14315,S00684,C028,2024-01-31
E14316,S01410,C068,2024-08-28
E14317,S01424,C068,2023-03-07
E14318,S01644,C052,2022-09-08
E14319,S02719,C002,2025-01-15
E14320,S01690,C039,2022-01-13
E14321,S01496,C051,2025-02-19
E14322,S01301,C090,2021-07-22
E14323,S02785,C087,2024-10-28
E14324,S01814,C038,2023-07-17
E14325,S01401,C090,2021-07-01
E14326,S02143,C051,2021-09-14
E14327,S02413,C030,2024-04-01
E14328,S02148,C095,2021-07-21
E14329,S01506,C027,2024-06-14
E14330,S02261,C005,2025-05-21
E14331,S02577,C036,2023-10-28
E14332,S01465,C049,2025-01-02
E14333,S00578,C056,2023-01-20
E14334,S00631,C087,2023-12-25
E14335,S00215,C023,2022-12-11
E14336,S02299,C092,2023-06-26
E14337,S02501,C023,2021-05-12
E14338,S00018,C077,2022-06-15
E14339,S00535,C029,2021-04-18
E14340,S02615,C075,2020-07-26
E14341,S02034,C036,2020-12-14
E14342,S01508,C025,2023-07-16
E14343,S02099,C040,2025-02-02
E14344,S00454,C081,2024-09-01
E14345,S02678,C046,2022-06-15
E14346,S02779,C010,2024-03-24
E14347,S00312,C087,2024-11-12
E14348,S00228,C037,2024-10-30
E14349,S00312,C084,2023-09-28
E14350,S01845,C088,2021-02-06
E14351,S00443,C051,2023-01-07
E14352,S00751,C064,2022-06-21
E14353,S02401,C086,2025-06-15
E14354,S00673,C015,2021-02-25
E14355,S02702,C064,2021-01-14
E14356,S00244,C078,2025-05-08
E14357,S00862,C076,2024-05-21
E14358,S02071,C087,2022-08-11
E14359,S00113,C070,2022-09-22
E14360,S01277,C051,2021-05-31
E14361,S02076,C095,2022-01-10
E14362,S01052,C022,2024-06-01
E14363,S01941,C051,2024-09-23
E14364,S01159,C086,2023-02-05
E14365,S01641,C090,2022-02-13
E14366,S02964,C016,2025-01-11
E14367,S01930,C030,2024-05-11
E14368,S00598,C026,2021-07-12
E14369,S02193,C025,2022-12-01
E14370,S00399,C047,2024-01-02
E14371,S01754,C014,2022-11-22
E14372,S00111,C088,2022-01-11
E14373,S00235,C009,2024-06-20
E14374,S02048,C062,2022-01-01
E14375,S02425,C038,2020-08-06
E14376,S00233,C058,2021-10-09
E14377,S02908,C002,2020-09-25
E14378,S02123,C084,2024-12-21
E14379,S02910,C070,2025-03-13
E14380,S02458,C041,2024-04-08
E14381,S02223,C009,2022-03-20
E14382,S00413,C057,2022-02-13
E14383,S00961,C095,2022-10-31
E14384,S01681,C027,2022-07-29
E14385,S02389,C071,2024-11-10
E14386,S02533,C095,2022-07-09
E14387,S02164,C068,2020-08-24
E14388,S00304,C071,2023-03-14
E14389,S00316,C036,2021-09-24
E14390,S02378,C081,2021-01-04
E14391,S01729,C016,2024-12-19
E14392,S01024,C021,2023-01-27
E14393,S02003,C019,2022-01-15
E14394,S00450,C061,2024-12-10
E14395,S02488,C093,2021-08-31
E14396,S01733,C006,2021-02-03
E14397,S01416,C097,2024-02-12
E14398,S01152,C073,2020-12-09
E14399,S01373,C021,2022-10-05
E14400,S00568,C094,2021-04-15
E14401,S01530,C065,2020-11-17
E14402,S02800,C020,2020-09-15
E14403,S00509,C035,2022-09-09
E14404,S01622,C065,2021-07-14
E14405,S02404,C076,2020-12-26
E14406,S02805,C054,2022-05-20
E14407,S01915,C095,2024-07-28
E14408,S00802,C007,2024-02-22
E14409,S02607,C005,2024-12-07
E14410,S00657,C068,2023-11-11
E14411,S02482,C070,2023-05-26
E14412,S00374,C062,2024-08-29
E14413,S00554,C033,2021-12-09
E14414,S00769,C066,2024-02-12
E14415,S00598,C051,2024-02-10
E14416,S00561,C099,2025-06-14
E14417,S01455,C045,2023-06-03
E14418,S00160,C096,2025-06-11
E14419,S00090,C054,2023-09-06
E14420,S02177,C023,2022-12-01
E14421,S01745,C004,2024-01-12
E14422,S00887,C006,2021-02-28
E14423,S01127,C020,2022-12-04
E14424,S02187,C026,2020-12-26
E14425,S00635,C097,2021-10-13
E14426,S01799,C016,2024-07-18
E14427,S00138,C014,2022-05-04
E14428,S01856,C068,2020-08-16
E14429,S01561,C075,2021-12-17
E14430,S00886,C076,2021-08-03
E14431,S00218,C048,2020-10-12
E14432,S02967,C022,2025-05-23
E14433,S01265,C054,2023-01-26
E14434,S00695,C017,2024-01-13
E14435,S01588,C068,2024-02-09
E14436,S00230,C035,2024-09-23
E14437,S02935,C060,2022-07-30
E14438,S00622,C031,2020-09-06
E14439,S01439,C009,2020-07-17
E14440,S00682,C062,2023-03-29
E14441,S02181,C036,2024-05-29
E14442,S02959,C022,2022-06-24
E14443,S00083,C055,2022-09-01
E14444,S02547,C084,2020-07-22
E14445,S01919,C031,2021-12-30
E14446,S01044,C008,2023-05-30
E14447,S00628,C073,2025-01-17
E14448,S02170,C093,2023-03-14
E14449,S02316,C006,2022-11-15
E14450,S01210,C072,2025-05-02
E14451,S00942,C084,2025-01-03
E14452,S01426,C009,2022-02-26
E14453,S02270,C052,2022-02-23
E14454,S00134,C063,2022-07-03
E14455,S00276,C066,2025-01-04
E14456,S01685,C067,2021-07-09
E14457,S01040,C066,2021-01-13
E14458,S00983,C062,2024-07-24
E14459,S00265,C009,2025-04-13
E14460,S01769,C091,2025-05-24
E14461,S01336,C022,2024-02-24
E14462,S02451,C069,2020-09-02
E14463,S02316,C099,2022-06-09
E14464,S02417,C015,2020-07-23
E14465,S01823,C012,2022-10-24
E14466,S01922,C100,2021-02-06
E14467,S00188,C073,2020-12-13
E14468,S01279,C017,2023-05-31
E14469,S00091,C012,2024-11-03
E14470,S00959,C021,2022-05-31
E14471,S01242,C016,2021-08-31
E14472,S02319,C082,2023-03-19
E14473,S00154,C066,2021-10-24
E14474,S00302,C041,2020-09-02
E14475,S01266,C087,2023-06-12
E14476,S02903,C060,2022-04-16
E14477,S02114,C027,2023-11-29
E14478,S01693,C012,2024-05-19
E14479,S01563,C068,2021-09-05
E14480,S00702,C077,2023-12-28
E14481,S02510,C015,2022-01-23
E14482,S00240,C064,2025-03-02
E14483,S01759,C005,2022-08-10
E14484,S02590,C072,2022-06-03
E14485,S01122,C081,2025-02-26
E14486,S00092,C087,2023-05-24
E14487,S02225,C093,2023-07-24
E14488,S00694,C068,2022-03-28
E14489,S00260,C073,2020-12-31
E14490,S02459,C014,2024-11-30
E14491,S02810,C033,2021-08-06
E14492,S02205,C097,2020-07-21
E14493,S02649,C021,2023-09-28
E14494,S00786,C045,2023-06-04
E14495,S00639,C071,2022-04-06
E14496,S01679,C059,2023-03-15
E14497,S02394,C027,2021-11-25
E14498,S00449,C088,2023-10-26
E14499,S00648,C092,2024-01-12
E14500,S00014,C029,2024-05-08
