shipmentID,vehicleID,driverID,routeID,date,status
SH12484,V0119,DR0203,R039,2023-09-19,Cancelled
SH12485,V0165,DR0163,R010,2025-06-14,In Transit
SH12486,V0110,DR0263,R154,2023-10-12,In Transit
SH12487,V0292,DR0171,R177,2023-12-22,Cancelled
SH12488,V0416,DR0294,R108,2023-07-23,Delivered
SH12489,V0446,DR0193,R132,2024-08-06,Delayed
SH12490,V0176,DR0251,R004,2023-10-09,Delivered
SH12491,V0037,DR0300,R028,2023-12-26,Delivered
SH12492,V0312,DR0211,R053,2024-07-12,Delivered
SH12493,V0271,DR0192,R174,2024-02-06,Delayed
SH12494,V0423,DR0100,R045,2024-06-03,Delayed
SH12495,V0052,DR0044,R176,2024-06-11,Delayed
SH12496,V0123,DR0105,R005,2024-05-11,In Transit
SH12497,V0339,DR0125,R170,2024-04-03,Delivered
SH12498,V0163,DR0135,R024,2025-04-05,Delivered
SH12499,V0263,DR0279,R176,2024-11-15,Delivered
SH12500,V0480,DR0282,R103,2024-12-10,Cancelled
SH12501,V0286,DR0103,R029,2024-06-03,Cancelled
SH12502,V0027,DR0092,R091,2023-07-19,Delivered
SH12503,V0119,DR0096,R078,2024-08-01,Delayed
SH12504,V0427,DR0068,R142,2023-10-17,Cancelled
SH12505,V0238,DR0183,R074,2023-08-04,Delivered
SH12506,V0236,DR0026,R157,2024-05-25,In Transit
SH12507,V0170,DR0026,R089,2023-09-02,Delivered
SH12508,V0294,DR0265,R095,2023-11-16,Delayed
SH12509,V0110,DR0072,R064,2024-11-19,In Transit
SH12510,V0166,DR0058,R178,2025-03-01,In Transit
SH12511,V0166,DR0054,R175,2024-06-14,Delayed
SH12512,V0452,DR0147,R057,2024-12-07,In Transit
SH12513,V0367,DR0207,R008,2024-05-26,Cancelled
SH12514,V0021,DR0300,R159,2024-04-20,Delayed
SH12515,V0304,DR0135,R193,2025-05-29,In Transit
SH12516,V0350,DR0002,R029,2023-08-14,Cancelled
SH12517,V0251,DR0025,R008,2024-02-14,Delayed
SH12518,V0211,DR0171,R013,2024-06-20,Delayed
SH12519,V0499,DR0099,R180,2024-05-15,Delayed
SH12520,V0406,DR0167,R074,2024-11-25,Delivered
SH12521,V0114,DR0122,R068,2024-04-02,Delayed
SH12522,V0410,DR0031,R038,2025-03-01,Delayed
SH12523,V0196,DR0025,R137,2024-07-30,In Transit
SH12524,V0075,DR0159,R172,2023-07-28,Cancelled
SH12525,V0315,DR0052,R063,2025-02-07,In Transit
SH12526,V0106,DR0221,R014,2023-06-30,Delayed
SH12527,V0273,DR0214,R048,2024-05-08,Cancelled
SH12528,V0368,DR0285,R019,2024-08-12,Delayed
SH12529,V0446,DR0235,R108,2024-05-13,In Transit
SH12530,V0106,DR0086,R115,2024-05-24,Cancelled
SH12531,V0041,DR0290,R046,2024-11-21,In Transit
SH12532,V0271,DR0219,R123,2024-10-04,Delayed
SH12533,V0463,DR0022,R013,2024-06-06,Delayed
SH12534,V0430,DR0001,R127,2024-03-19,In Transit
SH12535,V0400,DR0241,R015,2023-06-28,Delivered
SH12536,V0050,DR0060,R092,2023-10-24,Cancelled
SH12537,V0495,DR0044,R145,2025-02-06,In Transit
SH12538,V0275,DR0217,R096,2025-02-26,Cancelled
SH12539,V0357,DR0125,R122,2025-05-06,Delivered
SH12540,V0070,DR0300,R196,2024-10-18,In Transit
SH12541,V0264,DR0209,R009,2025-05-25,Cancelled
SH12542,V0446,DR0099,R004,2023-10-08,Cancelled
SH12543,V0456,DR0135,R140,2025-05-19,Delayed
SH12544,V0392,DR0042,R188,2025-02-07,Delivered
SH12545,V0476,DR0236,R065,2025-02-21,Cancelled
SH12546,V0171,DR0109,R137,2024-09-08,Delivered
SH12547,V0338,DR0189,R012,2023-07-12,Delivered
SH12548,V0395,DR0300,R200,2025-05-13,Cancelled
SH12549,V0405,DR0151,R087,2024-07-14,Cancelled
SH12550,V0449,DR0019,R011,2024-11-10,Delayed
SH12551,V0296,DR0078,R056,2024-07-08,Delivered
SH12552,V0248,DR0067,R168,2024-03-17,Delayed
SH12553,V0371,DR0026,R014,2023-10-15,Delayed
SH12554,V0186,DR0214,R183,2024-08-16,Delivered
SH12555,V0325,DR0118,R156,2024-11-22,Cancelled
SH12556,V0020,DR0133,R197,2025-04-14,Delivered
SH12557,V0171,DR0177,R079,2024-12-10,In Transit
SH12558,V0142,DR0122,R177,2024-07-01,Delivered
SH12559,V0403,DR0027,R064,2023-08-28,Delayed
SH12560,V0374,DR0139,R108,2024-01-18,Cancelled
SH12561,V0042,DR0066,R179,2023-09-25,Cancelled
SH12562,V0080,DR0153,R042,2024-11-14,Delayed
SH12563,V0028,DR0039,R084,2023-11-17,Cancelled
SH12564,V0496,DR0101,R152,2024-11-23,Delivered
SH12565,V0073,DR0294,R171,2023-10-03,Cancelled
SH12566,V0330,DR0012,R104,2023-09-26,Cancelled
SH12567,V0182,DR0186,R129,2025-02-26,Delayed
SH12568,V0308,DR0008,R060,2024-05-21,In Transit
SH12569,V0257,DR0221,R149,2025-05-13,Cancelled
SH12570,V0140,DR0104,R147,2025-06-03,Delayed
SH12571,V0344,DR0020,R073,2023-07-19,In Transit
SH12572,V0101,DR0011,R030,2024-11-24,Delayed
SH12573,V0336,DR0199,R136,2023-09-16,Cancelled
SH12574,V0304,DR0212,R092,2024-07-31,Cancelled
SH12575,V0143,DR0268,R118,2024-09-30,Delivered
SH12576,V0248,DR0155,R016,2024-08-18,In Transit
SH12577,V0301,DR0015,R155,2024-08-16,In Transit
SH12578,V0159,DR0199,R034,2023-12-13,Delayed
SH12579,V0293,DR0141,R012,2025-02-03,In Transit
SH12580,V0153,DR0099,R029,2024-10-23,Cancelled
SH12581,V0254,DR0063,R200,2023-12-05,Delayed
SH12582,V0215,DR0016,R104,2023-07-25,Delivered
SH12583,V0445,DR0271,R071,2024-10-05,Delivered
SH12584,V0016,DR0258,R073,2024-12-21,In Transit
SH12585,V0061,DR0254,R086,2025-02-13,Cancelled
SH12586,V0464,DR0119,R087,2024-03-25,In Transit
SH12587,V0074,DR0299,R051,2024-10-03,In Transit
SH12588,V0350,DR0149,R019,2024-05-21,Delivered
SH12589,V0467,DR0044,R132,2024-11-13,Delivered
SH12590,V0085,DR0161,R072,2023-09-07,In Transit
SH12591,V0164,DR0023,R029,2025-04-05,Delivered
SH12592,V0027,DR0166,R083,2023-07-05,Delayed
SH12593,V0076,DR0204,R091,2025-01-26,Cancelled
SH12594,V0236,DR0153,R186,2023-12-17,Delivered
SH12595,V0346,DR0063,R009,2024-09-21,Delivered
SH12596,V0403,DR0047,R049,2024-04-23,In Transit
SH12597,V0062,DR0264,R155,2023-11-16,Delivered
SH12598,V0093,DR0076,R111,2023-11-05,Cancelled
SH12599,V0049,DR0032,R144,2024-02-12,In Transit
SH12600,V0146,DR0035,R033,2023-06-30,Delayed
SH12601,V0204,DR0188,R111,2023-07-15,Delivered
SH12602,V0207,DR0080,R099,2024-12-02,Delayed
SH12603,V0342,DR0021,R170,2024-08-30,Delayed
SH12604,V0196,DR0131,R145,2023-06-26,In Transit
SH12605,V0424,DR0145,R105,2024-09-09,Delayed
SH12606,V0400,DR0075,R162,2024-05-02,Delivered
SH12607,V0351,DR0048,R179,2023-09-12,Delayed
SH12608,V0463,DR0070,R084,2023-12-28,In Transit
SH12609,V0443,DR0010,R118,2023-07-17,Delivered
SH12610,V0456,DR0174,R056,2024-12-02,Delivered
SH12611,V0155,DR0298,R105,2023-08-26,In Transit
SH12612,V0118,DR0263,R016,2024-03-04,Cancelled
SH12613,V0002,DR0294,R006,2025-01-30,Delivered
SH12614,V0492,DR0007,R136,2024-01-27,Delivered
SH12615,V0379,DR0153,R176,2023-07-28,Delayed
SH12616,V0125,DR0104,R037,2025-03-07,Cancelled
SH12617,V0259,DR0091,R043,2024-02-08,Delayed
SH12618,V0275,DR0010,R142,2024-04-10,In Transit
SH12619,V0115,DR0212,R141,2024-05-16,Delayed
SH12620,V0077,DR0044,R039,2025-04-28,Delayed
SH12621,V0203,DR0189,R130,2024-08-18,Cancelled
SH12622,V0364,DR0279,R099,2025-02-07,Delivered
SH12623,V0346,DR0217,R141,2024-03-06,In Transit
SH12624,V0377,DR0197,R051,2023-12-21,Delivered
SH12625,V0152,DR0007,R135,2023-10-13,Delayed
SH12626,V0371,DR0131,R120,2024-04-28,Cancelled
SH12627,V0473,DR0154,R007,2024-03-03,Delayed
SH12628,V0337,DR0171,R192,2024-06-13,Delayed
SH12629,V0484,DR0142,R112,2023-12-11,Delayed
SH12630,V0129,DR0089,R118,2025-06-04,In Transit
SH12631,V0485,DR0149,R184,2023-10-06,In Transit
SH12632,V0157,DR0293,R199,2024-07-09,Cancelled
SH12633,V0272,DR0168,R125,2023-11-02,Delivered
SH12634,V0455,DR0251,R032,2024-06-03,In Transit
SH12635,V0009,DR0157,R118,2024-07-08,Delivered
SH12636,V0160,DR0203,R097,2024-06-08,Delayed
SH12637,V0251,DR0288,R130,2023-10-26,Cancelled
SH12638,V0322,DR0028,R117,2024-11-01,Delayed
SH12639,V0456,DR0203,R070,2024-03-20,In Transit
SH12640,V0444,DR0162,R015,2025-06-08,Cancelled
SH12641,V0311,DR0027,R067,2024-12-14,Delivered
SH12642,V0189,DR0212,R143,2024-11-15,Delivered
SH12643,V0042,DR0068,R006,2024-03-20,Delivered
SH12644,V0433,DR0187,R078,2024-10-04,Delivered
SH12645,V0313,DR0133,R177,2023-09-19,Delayed
SH12646,V0372,DR0171,R084,2024-09-14,Delivered
SH12647,V0111,DR0038,R097,2023-12-05,Delivered
SH12648,V0486,DR0291,R099,2025-02-28,Cancelled
SH12649,V0393,DR0074,R002,2025-02-15,Delayed
SH12650,V0161,DR0232,R043,2023-11-21,In Transit
SH12651,V0345,DR0097,R107,2023-08-22,In Transit
SH12652,V0005,DR0300,R052,2023-07-22,Delayed
SH12653,V0247,DR0243,R037,2023-12-24,Delayed
SH12654,V0136,DR0103,R057,2024-04-23,Delayed
SH12655,V0047,DR0038,R013,2024-01-05,Delivered
SH12656,V0133,DR0162,R143,2023-09-09,Delayed
SH12657,V0435,DR0250,R098,2024-02-09,In Transit
SH12658,V0448,DR0023,R006,2025-03-04,Cancelled
SH12659,V0348,DR0183,R114,2024-06-16,Delivered
SH12660,V0194,DR0291,R161,2025-04-28,Cancelled
SH12661,V0383,DR0187,R041,2024-07-22,Delivered
SH12662,V0244,DR0273,R104,2023-08-29,Delayed
SH12663,V0049,DR0064,R134,2024-07-03,Delivered
SH12664,V0100,DR0070,R053,2024-10-03,In Transit
SH12665,V0170,DR0227,R006,2025-04-20,Cancelled
SH12666,V0321,DR0116,R190,2024-05-27,Cancelled
SH12667,V0214,DR0042,R023,2025-04-21,In Transit
SH12668,V0392,DR0295,R062,2025-06-08,Delayed
SH12669,V0454,DR0280,R148,2024-10-11,Delivered
SH12670,V0382,DR0143,R160,2024-10-09,In Transit
SH12671,V0073,DR0234,R036,2024-11-12,Delayed
SH12672,V0184,DR0137,R082,2025-03-23,Cancelled
SH12673,V0286,DR0069,R074,2024-09-14,Delayed
SH12674,V0404,DR0286,R004,2024-03-23,Delivered
SH12675,V0281,DR0141,R170,2023-12-19,In Transit
SH12676,V0033,DR0225,R156,2024-01-13,Delivered
SH12677,V0272,DR0116,R080,2024-01-24,In Transit
SH12678,V0486,DR0100,R052,2024-01-02,Delivered
SH12679,V0330,DR0193,R086,2024-05-18,Delivered
SH12680,V0194,DR0206,R096,2024-06-15,Delivered
SH12681,V0318,DR0166,R200,2023-12-24,In Transit
SH12682,V0459,DR0241,R156,2023-08-02,Delivered
SH12683,V0278,DR0137,R053,2023-12-01,Delayed
SH12684,V0356,DR0114,R068,2025-05-02,Cancelled
SH12685,V0091,DR0109,R075,2023-12-25,Delivered
SH12686,V0250,DR0187,R102,2023-09-30,Cancelled
SH12687,V0114,DR0189,R059,2025-05-08,Delivered
SH12688,V0010,DR0204,R043,2023-12-27,Cancelled
SH12689,V0423,DR0066,R171,2023-12-10,Cancelled
SH12690,V0112,DR0296,R024,2023-07-11,Delayed
SH12691,V0168,DR0266,R198,2025-01-24,Delivered
SH12692,V0067,DR0196,R108,2023-06-29,Delivered
SH12693,V0436,DR0241,R079,2024-08-07,Cancelled
SH12694,V0281,DR0169,R060,2023-10-10,Cancelled
SH12695,V0053,DR0097,R134,2023-11-17,Cancelled
SH12696,V0363,DR0062,R018,2024-04-25,In Transit
SH12697,V0220,DR0127,R172,2023-11-17,In Transit
SH12698,V0048,DR0020,R030,2024-01-31,In Transit
SH12699,V0055,DR0030,R004,2023-12-28,In Transit
SH12700,V0293,DR0230,R002,2024-06-13,Delivered
SH12701,V0218,DR0145,R007,2023-11-12,In Transit
SH12702,V0064,DR0279,R179,2023-10-24,In Transit
SH12703,V0420,DR0191,R014,2025-06-10,Delayed
SH12704,V0454,DR0052,R048,2024-01-21,Cancelled
SH12705,V0152,DR0197,R130,2023-11-24,Delayed
SH12706,V0494,DR0074,R056,2024-07-06,Delayed
SH12707,V0348,DR0300,R063,2024-02-12,Delivered
SH12708,V0195,DR0057,R163,2024-03-02,Delayed
SH12709,V0081,DR0080,R056,2023-07-12,Delivered
SH12710,V0310,DR0274,R049,2024-02-02,Delivered
SH12711,V0022,DR0113,R184,2024-02-28,Delayed
SH12712,V0217,DR0119,R081,2024-02-11,Delivered
SH12713,V0151,DR0186,R145,2023-08-16,Delayed
SH12714,V0497,DR0021,R131,2023-06-20,In Transit
SH12715,V0027,DR0224,R142,2023-12-11,Delayed
SH12716,V0378,DR0200,R097,2024-09-05,In Transit
SH12717,V0483,DR0090,R047,2023-11-06,Delayed
SH12718,V0140,DR0108,R168,2023-08-26,Cancelled
SH12719,V0426,DR0144,R083,2023-07-13,In Transit
SH12720,V0307,DR0134,R041,2024-01-20,Delayed
SH12721,V0186,DR0056,R156,2025-05-13,Delayed
SH12722,V0474,DR0246,R046,2024-06-25,Delivered
SH12723,V0128,DR0201,R126,2025-03-03,In Transit
SH12724,V0372,DR0054,R008,2024-11-20,In Transit
SH12725,V0303,DR0001,R169,2024-07-15,Delivered
SH12726,V0312,DR0055,R040,2024-11-05,Delayed
SH12727,V0293,DR0148,R101,2024-07-02,Cancelled
SH12728,V0298,DR0202,R115,2025-03-04,In Transit
SH12729,V0286,DR0040,R081,2025-03-31,Cancelled
SH12730,V0158,DR0062,R126,2024-02-25,Delayed
SH12731,V0004,DR0028,R033,2024-11-03,Delivered
SH12732,V0322,DR0223,R079,2025-06-12,Delayed
SH12733,V0473,DR0034,R111,2025-03-19,Delayed
SH12734,V0031,DR0297,R075,2023-11-18,Delivered
SH12735,V0417,DR0085,R109,2024-08-15,In Transit
SH12736,V0099,DR0220,R137,2024-12-06,Delivered
SH12737,V0495,DR0114,R018,2024-03-08,Delivered
SH12738,V0440,DR0126,R066,2024-07-19,In Transit
SH12739,V0307,DR0161,R180,2024-05-04,Cancelled
SH12740,V0467,DR0233,R036,2025-05-07,Cancelled
SH12741,V0012,DR0050,R050,2025-02-01,Delivered
SH12742,V0479,DR0143,R019,2024-04-16,In Transit
SH12743,V0479,DR0190,R181,2025-03-29,Delayed
SH12744,V0048,DR0106,R025,2025-05-25,Delivered
SH12745,V0286,DR0200,R194,2023-08-31,Cancelled
SH12746,V0143,DR0103,R033,2023-09-16,Delayed
SH12747,V0325,DR0093,R116,2023-08-26,Delivered
SH12748,V0175,DR0066,R025,2024-01-09,In Transit
SH12749,V0371,DR0033,R087,2024-10-26,In Transit
SH12750,V0157,DR0168,R078,2024-08-05,Delivered
SH12751,V0245,DR0219,R125,2024-04-02,In Transit
SH12752,V0460,DR0292,R023,2024-03-22,Delayed
SH12753,V0431,DR0162,R167,2023-12-27,Delayed
SH12754,V0476,DR0107,R029,2024-07-11,Cancelled
SH12755,V0172,DR0179,R035,2024-10-18,In Transit
SH12756,V0346,DR0179,R148,2024-01-20,Cancelled
SH12757,V0093,DR0113,R141,2024-01-26,Cancelled
SH12758,V0074,DR0245,R185,2024-12-03,In Transit
SH12759,V0069,DR0267,R064,2024-10-27,Cancelled
SH12760,V0070,DR0132,R079,2025-02-11,Delayed
SH12761,V0421,DR0090,R142,2024-06-01,Delivered
SH12762,V0182,DR0019,R038,2024-05-06,Cancelled
SH12763,V0128,DR0097,R118,2024-11-13,Delivered
SH12764,V0192,DR0026,R007,2025-05-24,Cancelled
SH12765,V0319,DR0032,R033,2023-12-09,Delivered
SH12766,V0195,DR0033,R065,2024-09-16,Delivered
SH12767,V0188,DR0291,R186,2024-01-09,Delayed
SH12768,V0063,DR0291,R124,2023-07-19,Cancelled
SH12769,V0345,DR0149,R005,2024-07-21,Cancelled
SH12770,V0355,DR0048,R066,2024-04-29,Cancelled
SH12771,V0294,DR0161,R068,2024-05-08,Delayed
SH12772,V0415,DR0071,R192,2024-01-10,In Transit
SH12773,V0498,DR0044,R185,2024-07-22,Cancelled
SH12774,V0313,DR0102,R137,2024-11-25,Cancelled
SH12775,V0261,DR0254,R013,2025-06-05,In Transit
SH12776,V0176,DR0137,R061,2023-06-21,Cancelled
SH12777,V0153,DR0290,R156,2023-10-26,Delayed
SH12778,V0048,DR0195,R082,2024-03-22,Cancelled
SH12779,V0433,DR0262,R014,2024-05-05,Cancelled
SH12780,V0380,DR0080,R011,2025-01-30,In Transit
SH12781,V0290,DR0115,R158,2023-09-04,In Transit
SH12782,V0278,DR0035,R194,2023-11-09,Delayed
SH12783,V0490,DR0187,R126,2024-05-02,Cancelled
SH12784,V0175,DR0198,R098,2025-03-25,Cancelled
SH12785,V0087,DR0126,R196,2025-04-12,Delayed
SH12786,V0062,DR0220,R012,2025-01-14,Delayed
SH12787,V0391,DR0168,R057,2024-04-03,In Transit
SH12788,V0181,DR0150,R096,2023-12-07,In Transit
SH12789,V0343,DR0113,R131,2023-09-24,Delivered
SH12790,V0138,DR0168,R023,2023-12-01,Cancelled
SH12791,V0148,DR0002,R182,2024-11-13,Delayed
SH12792,V0476,DR0255,R018,2023-11-16,Delivered
SH12793,V0386,DR0061,R172,2024-11-29,Delivered
SH12794,V0184,DR0226,R199,2023-12-18,Delivered
SH12795,V0451,DR0295,R137,2024-07-01,Cancelled
SH12796,V0125,DR0035,R031,2024-04-29,In Transit
SH12797,V0455,DR0006,R066,2024-12-06,Cancelled
SH12798,V0339,DR0260,R188,2023-07-08,Delayed
SH12799,V0123,DR0039,R013,2024-02-09,In Transit
SH12800,V0158,DR0124,R028,2025-04-25,In Transit
SH12801,V0176,DR0281,R187,2025-05-28,Delivered
SH12802,V0403,DR0076,R107,2024-03-24,Delayed
SH12803,V0015,DR0282,R180,2025-02-26,Cancelled
SH12804,V0305,DR0102,R161,2023-12-15,Cancelled
SH12805,V0028,DR0053,R198,2025-01-27,Delivered
SH12806,V0341,DR0152,R003,2024-06-23,Delivered
SH12807,V0341,DR0142,R021,2024-01-29,In Transit
SH12808,V0489,DR0132,R073,2024-03-13,Cancelled
SH12809,V0177,DR0238,R105,2025-03-18,Cancelled
SH12810,V0405,DR0194,R017,2024-10-27,Delayed
SH12811,V0370,DR0080,R060,2025-02-06,Delayed
SH12812,V0162,DR0178,R083,2024-09-15,Delivered
SH12813,V0429,DR0064,R179,2024-05-14,Delayed
SH12814,V0124,DR0045,R019,2024-09-13,Delivered
SH12815,V0229,DR0217,R132,2023-08-18,Delayed
SH12816,V0322,DR0181,R142,2024-08-31,Delivered
SH12817,V0424,DR0077,R150,2024-02-10,Cancelled
SH12818,V0172,DR0052,R058,2024-02-03,Delayed
SH12819,V0388,DR0017,R107,2024-01-02,Delayed
SH12820,V0142,DR0122,R105,2024-03-14,In Transit
SH12821,V0055,DR0260,R079,2023-12-03,Delayed
SH12822,V0345,DR0250,R155,2023-08-14,In Transit
SH12823,V0092,DR0283,R196,2024-09-02,Delayed
SH12824,V0243,DR0007,R163,2023-09-22,Delayed
SH12825,V0442,DR0005,R193,2025-03-13,Delivered
SH12826,V0091,DR0200,R005,2024-01-20,Delivered
SH12827,V0133,DR0096,R184,2025-04-14,Cancelled
SH12828,V0411,DR0018,R028,2024-08-01,Delayed
SH12829,V0323,DR0085,R105,2024-04-22,Delivered
SH12830,V0293,DR0053,R153,2024-05-07,Delayed
SH12831,V0178,DR0198,R034,2025-01-24,Cancelled
SH12832,V0483,DR0153,R062,2024-01-31,Delayed
SH12833,V0426,DR0294,R170,2025-03-10,Delivered
SH12834,V0019,DR0012,R115,2025-04-29,Delayed
SH12835,V0206,DR0128,R110,2023-12-24,In Transit
SH12836,V0144,DR0292,R084,2025-03-03,In Transit
SH12837,V0088,DR0161,R080,2023-12-31,Delivered
SH12838,V0231,DR0128,R006,2025-01-16,In Transit
SH12839,V0210,DR0008,R005,2024-08-17,Delivered
SH12840,V0472,DR0137,R075,2024-07-28,In Transit
SH12841,V0001,DR0271,R050,2023-09-14,In Transit
SH12842,V0165,DR0171,R028,2024-10-23,Cancelled
SH12843,V0288,DR0259,R162,2024-09-10,Delivered
SH12844,V0248,DR0139,R066,2024-02-23,Cancelled
SH12845,V0346,DR0141,R101,2024-04-24,In Transit
SH12846,V0159,DR0275,R145,2024-04-01,Delivered
SH12847,V0245,DR0253,R059,2024-08-22,In Transit
SH12848,V0413,DR0239,R179,2024-04-26,Delivered
SH12849,V0122,DR0060,R188,2023-10-08,Delayed
SH12850,V0030,DR0116,R115,2025-01-14,Delayed
SH12851,V0089,DR0287,R182,2025-06-16,Delivered
SH12852,V0049,DR0288,R050,2024-08-27,In Transit
SH12853,V0321,DR0188,R125,2024-11-20,In Transit
SH12854,V0423,DR0222,R193,2025-06-05,Cancelled
SH12855,V0117,DR0238,R006,2024-06-13,Delivered
SH12856,V0152,DR0244,R042,2025-02-21,In Transit
SH12857,V0005,DR0037,R159,2023-07-02,Delayed
SH12858,V0092,DR0073,R192,2023-08-16,Delayed
SH12859,V0040,DR0192,R023,2023-07-29,Delayed
SH12860,V0159,DR0022,R023,2024-10-06,Delivered
SH12861,V0244,DR0045,R117,2024-09-18,Cancelled
SH12862,V0458,DR0299,R106,2023-09-29,Delayed
SH12863,V0008,DR0187,R134,2025-02-04,In Transit
SH12864,V0098,DR0248,R154,2024-03-07,In Transit
SH12865,V0228,DR0151,R002,2025-01-24,Delivered
SH12866,V0005,DR0131,R144,2024-07-17,Cancelled
SH12867,V0246,DR0156,R066,2023-08-28,Delayed
SH12868,V0170,DR0285,R072,2024-11-16,Cancelled
SH12869,V0409,DR0241,R048,2025-04-16,In Transit
SH12870,V0044,DR0123,R132,2025-04-02,Delayed
SH12871,V0419,DR0265,R164,2023-11-27,Cancelled
SH12872,V0428,DR0200,R157,2024-04-28,Delivered
SH12873,V0024,DR0288,R142,2024-07-03,Delivered
SH12874,V0398,DR0056,R150,2024-12-16,Delayed
SH12875,V0040,DR0063,R006,2025-04-17,In Transit
SH12876,V0101,DR0013,R013,2023-08-20,In Transit
SH12877,V0225,DR0249,R045,2024-10-26,Cancelled
SH12878,V0216,DR0161,R163,2025-01-09,Delayed
SH12879,V0165,DR0043,R096,2025-03-26,Delayed
SH12880,V0083,DR0248,R021,2024-01-24,Delayed
SH12881,V0369,DR0085,R076,2023-12-10,In Transit
SH12882,V0479,DR0179,R006,2024-10-05,Cancelled
SH12883,V0350,DR0070,R079,2024-01-17,In Transit
SH12884,V0174,DR0073,R072,2024-05-17,Cancelled
SH12885,V0041,DR0205,R110,2025-04-06,Delayed
SH12886,V0300,DR0152,R065,2024-08-25,Cancelled
SH12887,V0015,DR0283,R111,2024-05-14,In Transit
SH12888,V0171,DR0246,R124,2024-07-18,Cancelled
SH12889,V0044,DR0224,R009,2024-08-16,Delivered
SH12890,V0339,DR0127,R020,2023-12-05,Delayed
SH12891,V0011,DR0270,R044,2024-12-23,Cancelled
SH12892,V0350,DR0083,R185,2023-09-24,In Transit
SH12893,V0491,DR0157,R144,2023-12-27,In Transit
SH12894,V0175,DR0119,R120,2024-10-13,Cancelled
SH12895,V0010,DR0164,R093,2024-03-10,In Transit
SH12896,V0331,DR0116,R104,2024-09-26,Delivered
SH12897,V0194,DR0002,R056,2024-09-18,Cancelled
SH12898,V0381,DR0242,R107,2023-07-24,In Transit
SH12899,V0053,DR0144,R173,2024-09-26,In Transit
SH12900,V0160,DR0170,R157,2023-10-12,Cancelled
SH12901,V0349,DR0003,R131,2024-01-27,Cancelled
SH12902,V0440,DR0032,R062,2024-11-21,Delayed
SH12903,V0445,DR0233,R001,2024-02-02,In Transit
SH12904,V0420,DR0254,R111,2025-02-27,Delivered
SH12905,V0343,DR0056,R105,2024-11-07,Delivered
SH12906,V0228,DR0188,R052,2025-06-09,In Transit
SH12907,V0327,DR0249,R009,2024-01-12,Cancelled
SH12908,V0035,DR0241,R157,2023-07-09,Cancelled
SH12909,V0395,DR0031,R042,2023-09-30,Cancelled
SH12910,V0176,DR0162,R033,2023-10-14,Delivered
SH12911,V0267,DR0029,R008,2025-03-07,Delayed
SH12912,V0052,DR0040,R041,2025-01-03,Delivered
SH12913,V0096,DR0242,R130,2024-05-10,In Transit
SH12914,V0117,DR0291,R134,2023-08-15,In Transit
SH12915,V0057,DR0010,R148,2023-10-23,Delivered
SH12916,V0152,DR0092,R030,2024-09-17,Cancelled
SH12917,V0045,DR0268,R093,2024-02-12,Cancelled
SH12918,V0105,DR0172,R159,2024-07-24,In Transit
SH12919,V0197,DR0059,R004,2025-03-12,In Transit
SH12920,V0310,DR0035,R187,2025-04-15,Cancelled
SH12921,V0069,DR0081,R113,2024-03-20,Delivered
SH12922,V0117,DR0292,R169,2023-06-22,Cancelled
SH12923,V0500,DR0025,R150,2024-01-26,Cancelled
SH12924,V0213,DR0108,R141,2024-03-31,Delayed
SH12925,V0314,DR0104,R107,2025-03-30,In Transit
SH12926,V0181,DR0099,R031,2024-12-07,Delivered
SH12927,V0387,DR0297,R063,2025-01-16,Delivered
SH12928,V0222,DR0124,R109,2023-08-19,Delivered
SH12929,V0266,DR0246,R165,2024-03-18,Cancelled
SH12930,V0408,DR0119,R170,2024-01-16,In Transit
SH12931,V0212,DR0145,R188,2023-10-11,In Transit
SH12932,V0260,DR0284,R091,2024-09-03,In Transit
SH12933,V0120,DR0261,R078,2024-05-17,Delivered
SH12934,V0352,DR0051,R112,2023-07-21,Cancelled
SH12935,V0478,DR0051,R014,2024-12-16,Delivered
SH12936,V0341,DR0130,R174,2024-12-27,Delayed
SH12937,V0176,DR0099,R006,2024-05-20,Delivered
SH12938,V0087,DR0023,R069,2024-05-12,Delayed
SH12939,V0076,DR0162,R154,2023-08-01,In Transit
SH12940,V0121,DR0194,R163,2025-05-05,Delayed
SH12941,V0268,DR0254,R151,2024-03-27,In Transit
SH12942,V0356,DR0010,R088,2025-01-15,In Transit
SH12943,V0282,DR0243,R118,2024-02-04,In Transit
SH12944,V0365,DR0213,R145,2025-03-02,Delayed
SH12945,V0395,DR0281,R040,2025-02-02,Cancelled
SH12946,V0213,DR0152,R173,2024-12-09,Delivered
SH12947,V0237,DR0185,R170,2024-02-03,Delivered
SH12948,V0426,DR0148,R079,2024-05-02,Delivered
SH12949,V0057,DR0198,R003,2023-08-15,Delayed
SH12950,V0365,DR0159,R054,2024-06-29,Delivered
SH12951,V0413,DR0132,R056,2023-08-23,Cancelled
SH12952,V0387,DR0125,R010,2024-08-09,Delayed
SH12953,V0330,DR0068,R117,2023-10-03,Delayed
SH12954,V0414,DR0259,R095,2025-02-12,Cancelled
SH12955,V0286,DR0194,R148,2023-08-21,Cancelled
SH12956,V0406,DR0004,R186,2023-10-23,Cancelled
SH12957,V0399,DR0068,R128,2025-05-29,Delivered
SH12958,V0066,DR0218,R165,2023-08-12,Delivered
SH12959,V0383,DR0248,R166,2024-11-17,Cancelled
SH12960,V0084,DR0094,R194,2024-01-22,Delayed
