callID,customerID,planID,callDate,durationMin,callType
CA17372,C0104,PL0801,2023-10-26,4,Local
CA17373,C3079,PL0588,2024-09-15,3,ISD
CA17374,C0397,PL0440,2023-07-02,42,Local
CA17375,C3183,PL0782,2024-04-19,35,Local
CA17376,C3309,PL0162,2023-10-14,34,Local
CA17377,C1053,PL0711,2023-08-18,32,ISD
CA17378,C3451,PL0787,2025-02-06,52,STD
CA17379,C3170,PL0524,2024-07-20,46,ISD
CA17380,C1881,PL0011,2024-11-03,52,Local
CA17381,C2115,PL0023,2024-03-03,16,ISD
CA17382,C2987,PL0059,2024-04-03,12,ISD
CA17383,C2600,PL0288,2024-12-29,23,STD
CA17384,C2428,PL0548,2025-01-31,21,ISD
CA17385,C2539,PL0137,2024-08-27,52,Local
CA17386,C2079,PL0222,2024-01-25,14,Local
CA17387,C2154,PL0983,2024-08-15,19,Local
CA17388,C3003,PL0781,2024-05-15,41,Local
CA17389,C0100,PL0597,2023-07-01,14,STD
CA17390,C2142,PL0392,2023-11-05,48,STD
CA17391,C1009,PL0939,2024-05-03,6,STD
CA17392,C3308,PL0283,2025-03-27,50,STD
CA17393,C2842,PL0251,2025-06-02,35,Local
CA17394,C0325,PL0140,2024-08-15,8,ISD
CA17395,C1180,PL0340,2024-08-19,20,STD
CA17396,C1860,PL0276,2024-08-10,44,Local
CA17397,C0760,PL0612,2023-08-17,43,ISD
CA17398,C0204,PL0475,2023-06-22,54,ISD
CA17399,C0689,PL0808,2024-12-25,32,Local
CA17400,C3127,PL0343,2023-11-19,59,Local
CA17401,C2703,PL0372,2024-11-14,12,Local
CA17402,C3376,PL0786,2024-11-15,47,Local
CA17403,C0578,PL0601,2024-07-03,42,ISD
CA17404,C3275,PL0177,2024-03-16,2,ISD
CA17405,C1739,PL0380,2024-06-12,46,Local
CA17406,C2587,PL0460,2025-02-05,30,Local
CA17407,C1676,PL0835,2024-08-02,7,STD
CA17408,C3126,PL0702,2025-05-08,11,ISD
CA17409,C0848,PL0471,2024-11-09,20,Local
CA17410,C1290,PL0304,2023-07-29,6,STD
CA17411,C0296,PL0436,2023-06-21,15,ISD
CA17412,C3114,PL0876,2024-03-02,45,ISD
CA17413,C0759,PL0470,2025-05-11,27,STD
CA17414,C2252,PL0119,2024-05-22,59,ISD
CA17415,C3397,PL0660,2023-07-03,3,Local
CA17416,C2400,PL0803,2024-05-29,45,ISD
CA17417,C2510,PL0248,2024-09-05,22,ISD
CA17418,C2110,PL0224,2024-12-12,12,STD
CA17419,C0210,PL0402,2024-10-24,6,STD
CA17420,C0341,PL0652,2025-06-12,47,ISD
CA17421,C1943,PL0673,2025-02-23,26,ISD
CA17422,C1929,PL0010,2025-01-16,19,Local
CA17423,C2329,PL0018,2025-06-13,59,STD
CA17424,C0095,PL0411,2023-12-05,47,STD
CA17425,C2443,PL0586,2023-10-06,40,Local
CA17426,C3384,PL0222,2024-12-08,41,STD
CA17427,C2948,PL0800,2025-02-01,54,Local
CA17428,C3341,PL0592,2024-04-20,1,STD
CA17429,C0676,PL0028,2023-12-12,4,ISD
CA17430,C3234,PL0652,2025-06-16,41,ISD
CA17431,C2897,PL0591,2024-02-07,48,STD
CA17432,C1096,PL0910,2025-02-11,1,Local
CA17433,C3279,PL0338,2023-11-26,28,STD
CA17434,C0999,PL0991,2024-07-15,53,Local
CA17435,C2117,PL0524,2023-10-02,31,ISD
CA17436,C2138,PL0771,2023-06-19,29,ISD
CA17437,C1589,PL0577,2024-01-30,29,STD
CA17438,C3035,PL0213,2025-03-29,32,ISD
CA17439,C1222,PL0731,2025-06-04,31,ISD
CA17440,C1467,PL0669,2025-02-11,17,STD
CA17441,C0757,PL0399,2023-11-04,38,ISD
CA17442,C3049,PL0594,2024-11-12,51,STD
CA17443,C2318,PL0433,2023-09-06,19,Local
CA17444,C2165,PL0987,2025-02-28,43,Local
CA17445,C1609,PL0978,2025-06-01,25,STD
CA17446,C0201,PL0560,2024-05-04,1,STD
CA17447,C1584,PL0458,2023-10-05,11,STD
CA17448,C3392,PL0209,2025-02-04,60,Local
CA17449,C1289,PL0495,2023-11-03,30,STD
CA17450,C0539,PL0680,2024-09-13,40,ISD
CA17451,C1652,PL0129,2024-07-06,46,ISD
CA17452,C1516,PL0085,2025-02-26,2,Local
CA17453,C0327,PL0110,2023-12-04,6,Local
CA17454,C2140,PL0398,2024-01-22,47,ISD
CA17455,C0698,PL0612,2025-01-30,46,Local
CA17456,C2109,PL0916,2024-09-30,46,ISD
CA17457,C0095,PL0092,2023-07-09,33,ISD
CA17458,C1251,PL0236,2025-02-28,32,Local
CA17459,C2879,PL0880,2025-03-30,12,ISD
CA17460,C1556,PL0514,2023-11-08,47,ISD
CA17461,C3203,PL0630,2023-10-17,19,STD
CA17462,C2072,PL0878,2025-04-28,21,Local
CA17463,C3038,PL0029,2025-06-06,4,STD
CA17464,C0844,PL0487,2024-02-20,31,Local
CA17465,C0531,PL0461,2023-07-17,15,ISD
CA17466,C1893,PL0710,2024-02-07,28,ISD
CA17467,C0260,PL0395,2025-02-24,55,STD
CA17468,C2442,PL0336,2024-04-22,19,Local
CA17469,C1203,PL0119,2024-12-10,50,Local
CA17470,C0195,PL0189,2024-12-07,14,ISD
CA17471,C2306,PL0067,2023-10-30,36,Local
CA17472,C3032,PL0022,2024-07-18,52,Local
CA17473,C3085,PL0384,2023-07-01,13,ISD
CA17474,C2678,PL0969,2024-02-01,59,Local
CA17475,C2359,PL0017,2023-10-25,29,STD
CA17476,C0540,PL0417,2023-08-10,27,Local
CA17477,C1223,PL0695,2024-09-11,9,Local
CA17478,C1890,PL0426,2023-08-10,34,Local
CA17479,C1090,PL0557,2024-03-23,47,STD
CA17480,C2844,PL0635,2024-06-22,51,Local
CA17481,C1647,PL0948,2024-09-25,30,ISD
CA17482,C1009,PL0170,2024-11-21,40,ISD
CA17483,C0449,PL0342,2023-08-10,1,Local
CA17484,C2169,PL0838,2023-12-18,15,Local
CA17485,C0556,PL0897,2024-08-01,42,Local
CA17486,C2295,PL0165,2024-08-12,6,STD
CA17487,C0492,PL0152,2025-02-12,39,ISD
CA17488,C1857,PL0520,2024-02-04,38,STD
CA17489,C2068,PL0235,2023-10-07,32,ISD
CA17490,C2403,PL0066,2024-03-08,47,STD
CA17491,C0567,PL0417,2023-09-04,27,ISD
CA17492,C2295,PL0975,2024-10-01,34,Local
CA17493,C1682,PL0826,2023-07-29,15,Local
CA17494,C1730,PL0914,2025-05-08,54,STD
CA17495,C1048,PL0983,2024-11-17,29,ISD
CA17496,C0307,PL0299,2024-01-16,19,ISD
CA17497,C0136,PL0042,2024-01-19,13,ISD
CA17498,C0831,PL0493,2023-07-20,34,ISD
CA17499,C0481,PL0987,2024-05-14,25,Local
CA17500,C1162,PL0595,2024-04-03,34,ISD
CA17501,C0030,PL0882,2024-06-07,17,STD
CA17502,C3129,PL0312,2024-04-05,40,STD
CA17503,C2796,PL0066,2024-09-21,29,Local
CA17504,C1276,PL0282,2023-12-11,23,Local
CA17505,C0274,PL0173,2023-06-19,51,ISD
CA17506,C3498,PL0923,2023-12-23,35,STD
CA17507,C0022,PL0363,2023-11-03,7,Local
CA17508,C2660,PL0457,2024-06-12,14,STD
CA17509,C1862,PL0021,2025-02-05,29,STD
CA17510,C1537,PL0100,2025-05-22,4,Local
CA17511,C2969,PL0818,2024-12-03,20,STD
CA17512,C1670,PL0886,2024-12-09,39,ISD
CA17513,C2094,PL0572,2025-01-03,11,STD
CA17514,C0480,PL0823,2023-07-30,56,ISD
CA17515,C3078,PL0226,2023-07-14,35,ISD
CA17516,C1267,PL0748,2024-08-15,13,Local
CA17517,C2142,PL0124,2025-03-16,16,Local
CA17518,C3224,PL0096,2024-12-11,42,ISD
CA17519,C1443,PL0690,2024-07-12,33,Local
CA17520,C0974,PL0536,2024-01-09,26,Local
CA17521,C0012,PL0286,2025-02-28,35,Local
CA17522,C2976,PL0698,2025-04-25,19,ISD
CA17523,C1152,PL0459,2025-04-28,5,STD
CA17524,C3117,PL0744,2024-03-29,51,STD
CA17525,C0175,PL0640,2024-01-20,54,ISD
CA17526,C3151,PL0749,2024-09-05,43,ISD
CA17527,C2340,PL0123,2024-12-02,13,STD
CA17528,C1019,PL0894,2024-09-10,48,STD
CA17529,C2612,PL0230,2024-05-25,8,ISD
CA17530,C0458,PL0294,2023-08-23,8,ISD
CA17531,C1607,PL0809,2024-03-12,52,Local
CA17532,C0116,PL0797,2023-11-08,56,Local
CA17533,C0360,PL0296,2025-01-16,3,STD
CA17534,C0933,PL0177,2023-10-18,60,Local
CA17535,C0563,PL0429,2024-06-23,8,ISD
CA17536,C0839,PL0150,2024-02-08,38,ISD
CA17537,C0244,PL0663,2024-02-12,29,STD
CA17538,C1500,PL0561,2024-10-13,14,ISD
CA17539,C1429,PL0297,2024-11-13,11,STD
CA17540,C1698,PL0529,2024-06-03,11,Local
CA17541,C0838,PL0035,2023-08-21,27,Local
CA17542,C0247,PL0399,2024-03-18,58,STD
CA17543,C2840,PL0665,2024-02-24,45,ISD
CA17544,C0560,PL0541,2024-04-21,51,STD
CA17545,C0849,PL0252,2024-04-20,39,Local
CA17546,C0442,PL0380,2024-06-17,46,ISD
CA17547,C2677,PL0451,2024-10-26,42,STD
CA17548,C1579,PL0456,2024-01-08,23,Local
CA17549,C0010,PL0845,2024-08-12,7,STD
CA17550,C1939,PL0431,2023-12-23,46,Local
CA17551,C1146,PL0513,2024-04-12,28,STD
CA17552,C0015,PL0334,2025-05-06,9,Local
CA17553,C3093,PL0170,2025-01-05,2,Local
CA17554,C2856,PL0940,2023-09-23,19,ISD
CA17555,C2223,PL0844,2023-09-01,4,ISD
CA17556,C2788,PL0822,2024-07-13,25,STD
CA17557,C2893,PL0837,2024-07-11,9,ISD
CA17558,C2793,PL0128,2025-03-20,60,STD
CA17559,C1438,PL0531,2024-02-02,49,STD
CA17560,C1848,PL0872,2024-04-06,22,ISD
CA17561,C1272,PL0322,2024-09-14,54,STD
CA17562,C0243,PL0353,2025-04-21,25,STD
CA17563,C1576,PL0925,2023-12-26,4,Local
CA17564,C1810,PL0122,2025-01-12,30,STD
CA17565,C0569,PL0930,2024-10-24,48,STD
CA17566,C0672,PL0268,2023-10-09,19,Local
CA17567,C3347,PL0219,2023-09-27,44,STD
CA17568,C0487,PL0809,2025-03-17,29,ISD
CA17569,C0620,PL0010,2024-07-31,44,Local
CA17570,C2965,PL0548,2025-05-31,16,ISD
CA17571,C0076,PL0805,2024-04-15,35,Local
CA17572,C2144,PL0540,2025-01-25,21,STD
CA17573,C0446,PL0177,2023-06-24,4,STD
CA17574,C2664,PL0916,2023-10-10,52,STD
CA17575,C1891,PL0803,2024-04-23,45,ISD
CA17576,C0294,PL0277,2023-12-21,59,ISD
CA17577,C2497,PL0532,2023-11-16,39,Local
CA17578,C3069,PL0315,2024-10-28,54,ISD
CA17579,C1026,PL0456,2024-12-24,56,ISD
CA17580,C0078,PL0299,2023-11-28,11,Local
CA17581,C0527,PL0599,2024-12-25,41,STD
CA17582,C0837,PL0617,2024-08-17,19,ISD
CA17583,C1628,PL0662,2024-04-14,10,ISD
CA17584,C0727,PL0366,2023-07-12,32,Local
CA17585,C0037,PL0189,2023-10-16,15,Local
CA17586,C2736,PL0568,2024-05-14,23,Local
CA17587,C3239,PL0085,2024-09-22,8,ISD
CA17588,C2496,PL0683,2025-04-05,41,Local
CA17589,C3004,PL0274,2023-12-20,11,Local
CA17590,C3242,PL0643,2023-10-11,24,STD
CA17591,C1183,PL0138,2024-11-15,14,Local
CA17592,C1254,PL0391,2024-01-20,43,Local
CA17593,C2650,PL0971,2023-10-31,53,ISD
CA17594,C2938,PL0518,2024-02-19,39,Local
CA17595,C2718,PL0354,2024-09-21,10,STD
CA17596,C0696,PL0884,2023-09-05,59,STD
CA17597,C1610,PL0741,2024-10-25,25,ISD
CA17598,C1216,PL0201,2024-07-11,2,Local
CA17599,C2144,PL0827,2025-05-05,48,STD
CA17600,C0867,PL0629,2023-11-05,22,Local
CA17601,C1077,PL0397,2024-04-27,36,ISD
CA17602,C1877,PL0115,2023-06-26,30,Local
CA17603,C0016,PL0942,2023-06-30,38,Local
CA17604,C1349,PL0888,2024-05-11,56,ISD
CA17605,C2219,PL0757,2025-04-16,34,Local
CA17606,C1617,PL0682,2024-09-27,28,ISD
CA17607,C2753,PL0948,2023-08-06,29,Local
CA17608,C3167,PL0445,2025-04-06,20,STD
CA17609,C0106,PL0171,2024-08-31,32,ISD
CA17610,C0718,PL0833,2024-04-16,4,ISD
CA17611,C0951,PL0029,2025-01-16,48,ISD
CA17612,C0446,PL0178,2025-01-08,56,ISD
CA17613,C0045,PL0281,2023-11-08,20,STD
CA17614,C1074,PL0102,2023-09-22,8,Local
CA17615,C2115,PL0802,2025-03-02,18,ISD
CA17616,C0043,PL0359,2025-04-27,54,Local
CA17617,C2411,PL0595,2024-07-03,29,Local
CA17618,C0314,PL0248,2024-06-16,14,ISD
CA17619,C0708,PL0573,2024-12-20,54,ISD
CA17620,C0003,PL0247,2025-02-24,10,Local
CA17621,C0297,PL0742,2024-10-02,53,Local
CA17622,C2164,PL0655,2024-01-24,5,STD
CA17623,C1535,PL0963,2025-04-28,8,Local
CA17624,C3197,PL0628,2025-01-31,49,Local
CA17625,C1230,PL0046,2025-06-01,26,Local
CA17626,C0808,PL0526,2023-12-18,3,STD
CA17627,C2436,PL0245,2025-05-05,20,ISD
CA17628,C0175,PL0666,2023-09-18,17,STD
CA17629,C2739,PL0444,2024-11-23,1,Local
CA17630,C2998,PL0710,2023-12-18,32,ISD
CA17631,C3145,PL0636,2023-11-27,17,ISD
CA17632,C1567,PL0405,2023-10-31,31,STD
CA17633,C1785,PL0817,2024-05-19,37,Local
CA17634,C2715,PL0907,2023-12-26,8,Local
CA17635,C2980,PL0793,2024-09-08,17,Local
CA17636,C2312,PL0036,2025-01-30,17,STD
CA17637,C0318,PL0999,2024-11-14,53,Local
CA17638,C0730,PL0992,2025-05-18,47,ISD
CA17639,C3201,PL0505,2024-04-22,38,Local
CA17640,C2575,PL0333,2023-11-08,54,STD
CA17641,C1226,PL0481,2024-12-26,32,STD
CA17642,C2363,PL0643,2023-08-12,40,ISD
CA17643,C2527,PL0935,2023-11-14,42,ISD
CA17644,C1434,PL0189,2024-06-16,12,STD
CA17645,C1906,PL0410,2023-11-11,15,Local
CA17646,C2257,PL0442,2024-12-08,29,ISD
CA17647,C3468,PL0667,2023-10-12,32,ISD
CA17648,C2260,PL0966,2025-03-17,38,Local
CA17649,C0915,PL0689,2023-07-22,59,Local
CA17650,C1317,PL0642,2023-09-08,4,Local
CA17651,C0633,PL0360,2024-03-04,60,STD
CA17652,C2874,PL0290,2024-08-16,31,Local
CA17653,C2933,PL0730,2024-04-21,48,STD
CA17654,C1955,PL0631,2024-06-14,37,Local
CA17655,C2508,PL0043,2025-02-15,13,ISD
CA17656,C1997,PL0234,2024-12-16,26,STD
CA17657,C2369,PL0159,2024-11-04,56,STD
CA17658,C1661,PL0551,2024-10-17,9,STD
CA17659,C2733,PL0168,2024-08-12,56,ISD
CA17660,C2792,PL0492,2024-05-22,54,ISD
CA17661,C3216,PL0426,2025-06-15,56,STD
CA17662,C2898,PL0758,2023-07-29,21,STD
CA17663,C2971,PL0363,2024-09-02,26,STD
CA17664,C0762,PL0303,2024-11-20,14,STD
CA17665,C0147,PL0788,2023-09-28,49,Local
CA17666,C2235,PL0548,2024-05-23,49,Local
CA17667,C2806,PL0102,2023-09-25,23,STD
CA17668,C3023,PL0357,2023-10-03,35,STD
CA17669,C0296,PL0057,2023-10-19,37,ISD
CA17670,C0418,PL0250,2024-04-20,39,ISD
CA17671,C3330,PL0296,2024-01-15,41,Local
CA17672,C1617,PL0731,2023-12-21,17,Local
CA17673,C2619,PL0891,2023-10-22,2,Local
CA17674,C1504,PL0176,2025-03-05,46,STD
CA17675,C3232,PL0334,2024-01-29,11,STD
CA17676,C1474,PL0517,2023-12-02,25,Local
CA17677,C1330,PL0481,2023-08-31,36,Local
CA17678,C1455,PL0472,2023-12-07,19,Local
CA17679,C2948,PL0438,2023-09-09,12,ISD
CA17680,C0439,PL0968,2024-10-29,48,Local
CA17681,C3248,PL0912,2023-12-25,2,ISD
CA17682,C0312,PL0122,2023-07-27,7,STD
CA17683,C0357,PL0486,2023-11-10,42,ISD
CA17684,C3204,PL0054,2023-12-13,15,STD
CA17685,C1040,PL0375,2023-10-21,14,Local
CA17686,C2666,PL0234,2024-07-23,12,Local
CA17687,C2317,PL0521,2024-12-09,36,Local
CA17688,C0975,PL0041,2023-10-16,27,Local
CA17689,C0497,PL0854,2025-05-17,31,Local
CA17690,C3177,PL0100,2024-08-19,43,STD
CA17691,C2955,PL0941,2025-04-20,34,ISD
CA17692,C1711,PL0838,2024-09-12,7,Local
CA17693,C2568,PL0275,2024-12-08,33,STD
CA17694,C3065,PL0109,2024-03-26,20,ISD
CA17695,C2943,PL0626,2023-11-18,35,Local
CA17696,C1931,PL0161,2024-04-28,17,STD
CA17697,C2290,PL0957,2024-06-25,57,Local
CA17698,C0551,PL0629,2023-07-17,41,ISD
CA17699,C2989,PL0100,2023-08-19,35,ISD
CA17700,C2868,PL0706,2024-06-30,48,STD
CA17701,C3425,PL0854,2025-03-23,30,STD
CA17702,C2166,PL0760,2023-07-19,57,STD
CA17703,C1227,PL0574,2024-01-16,38,ISD
CA17704,C0930,PL0444,2023-10-26,10,Local
CA17705,C2400,PL0483,2024-11-02,59,STD
CA17706,C1580,PL0266,2025-03-03,42,Local
CA17707,C1960,PL0827,2024-05-21,55,STD
CA17708,C2340,PL0983,2024-01-13,45,Local
CA17709,C1794,PL0024,2023-10-21,56,ISD
CA17710,C0086,PL0392,2024-02-09,6,STD
CA17711,C1455,PL0410,2025-04-09,40,ISD
CA17712,C1265,PL0734,2024-04-07,51,Local
CA17713,C2368,PL0411,2024-10-30,34,ISD
CA17714,C3143,PL0010,2023-12-15,15,STD
CA17715,C2218,PL0797,2025-01-24,34,Local
CA17716,C2506,PL0279,2025-03-23,40,STD
CA17717,C0386,PL0506,2023-10-05,8,ISD
CA17718,C0337,PL0362,2024-12-27,29,STD
CA17719,C1960,PL0594,2024-03-19,44,Local
CA17720,C3169,PL0293,2024-04-18,1,ISD
CA17721,C2457,PL0182,2023-07-29,14,STD
CA17722,C2416,PL0551,2024-12-22,30,Local
CA17723,C0032,PL0619,2023-09-30,26,ISD
CA17724,C1413,PL0553,2024-01-12,49,ISD
CA17725,C1557,PL0535,2025-04-13,8,Local
CA17726,C0367,PL0845,2024-06-02,29,STD
CA17727,C2667,PL0611,2023-07-08,9,STD
CA17728,C3171,PL0792,2024-04-16,60,STD
CA17729,C2590,PL0069,2024-01-09,28,STD
CA17730,C2909,PL0068,2024-03-01,11,STD
CA17731,C2731,PL0625,2024-07-01,49,Local
CA17732,C3357,PL0149,2024-01-28,42,ISD
CA17733,C2038,PL0282,2024-02-19,20,ISD
CA17734,C0582,PL0970,2024-02-06,7,ISD
CA17735,C3024,PL0957,2024-06-28,17,ISD
CA17736,C3061,PL0336,2024-03-08,29,ISD
CA17737,C1685,PL0101,2025-03-20,45,ISD
CA17738,C2967,PL0797,2025-04-10,27,Local
CA17739,C2186,PL0826,2024-05-03,33,Local
CA17740,C0495,PL0366,2025-01-10,11,Local
CA17741,C2021,PL0199,2024-12-09,41,ISD
CA17742,C0702,PL0362,2025-04-09,1,STD
CA17743,C2250,PL0632,2024-02-13,44,Local
CA17744,C2564,PL0568,2024-11-14,32,STD
CA17745,C0128,PL0926,2023-08-14,28,Local
CA17746,C3351,PL0776,2024-10-22,50,ISD
CA17747,C0569,PL0233,2024-02-28,39,Local
CA17748,C0344,PL0558,2025-03-13,49,STD
CA17749,C1196,PL0690,2025-02-02,8,STD
CA17750,C0705,PL0874,2024-05-06,9,ISD
CA17751,C0615,PL0427,2024-10-29,58,Local
CA17752,C1531,PL0699,2025-03-25,35,Local
CA17753,C3018,PL0499,2025-01-13,54,STD
CA17754,C1957,PL0343,2024-01-20,10,STD
CA17755,C3418,PL0411,2024-04-08,14,Local
CA17756,C0098,PL0165,2024-01-25,50,Local
CA17757,C1344,PL0756,2024-05-29,48,Local
CA17758,C2254,PL0476,2025-05-09,15,Local
CA17759,C1625,PL0036,2023-10-06,23,ISD
CA17760,C2400,PL0148,2023-11-24,15,STD
CA17761,C1769,PL0067,2024-04-23,10,STD
CA17762,C2735,PL0098,2023-07-22,27,ISD
CA17763,C3114,PL0797,2025-01-14,43,STD
CA17764,C2346,PL0696,2023-10-19,14,STD
CA17765,C0688,PL0782,2025-06-09,59,Local
CA17766,C0251,PL0610,2023-10-12,43,Local
CA17767,C1343,PL0604,2024-12-05,35,ISD
CA17768,C0446,PL0909,2025-03-09,8,ISD
CA17769,C1694,PL0915,2023-07-07,8,ISD
CA17770,C0390,PL0691,2024-01-15,13,ISD
CA17771,C1745,PL0562,2024-06-13,51,ISD
CA17772,C1961,PL0601,2025-05-04,28,ISD
CA17773,C2805,PL0302,2024-11-13,34,Local
CA17774,C3149,PL0753,2025-04-09,55,Local
CA17775,C2002,PL0810,2024-01-06,1,ISD
CA17776,C2758,PL0763,2025-03-07,19,STD
CA17777,C0862,PL0899,2023-11-22,4,STD
CA17778,C0865,PL0722,2024-03-12,59,STD
CA17779,C0356,PL0286,2024-10-24,30,STD
CA17780,C0364,PL0832,2024-12-26,13,STD
CA17781,C2211,PL0466,2025-03-06,19,STD
CA17782,C1438,PL0308,2024-10-04,7,Local
CA17783,C2043,PL0944,2023-12-23,35,ISD
CA17784,C0288,PL0936,2023-07-26,38,STD
CA17785,C0707,PL0332,2024-09-03,34,STD
CA17786,C0310,PL0987,2023-11-27,58,ISD
CA17787,C0861,PL0624,2024-08-11,18,ISD
CA17788,C1097,PL0086,2025-02-27,54,Local
CA17789,C0797,PL0691,2023-11-25,59,STD
CA17790,C0022,PL0465,2024-04-24,59,Local
CA17791,C1582,PL0875,2023-09-19,15,ISD
CA17792,C1374,PL0308,2025-01-21,41,STD
CA17793,C2907,PL0214,2024-08-10,15,STD
CA17794,C1746,PL0810,2023-08-01,12,ISD
CA17795,C3287,PL0563,2023-10-10,59,STD
CA17796,C0339,PL0275,2023-08-12,23,ISD
CA17797,C0759,PL0373,2024-01-15,44,ISD
CA17798,C3054,PL0981,2024-09-12,44,Local
CA17799,C3302,PL0489,2023-12-14,46,ISD
CA17800,C0243,PL0869,2025-06-01,40,STD
CA17801,C1247,PL0879,2025-04-16,56,STD
CA17802,C2322,PL0921,2025-05-02,40,Local
CA17803,C1050,PL0074,2024-07-01,38,Local
CA17804,C2057,PL0646,2023-07-15,38,STD
CA17805,C2990,PL0444,2023-06-25,34,ISD
CA17806,C1709,PL0393,2024-04-28,53,ISD
CA17807,C0300,PL0863,2024-02-12,42,Local
CA17808,C1755,PL0754,2023-10-20,30,STD
CA17809,C2973,PL0038,2025-06-17,37,STD
CA17810,C1025,PL0812,2024-06-19,58,ISD
CA17811,C1298,PL0905,2023-10-30,59,STD
CA17812,C0152,PL0245,2025-01-15,7,STD
CA17813,C0141,PL0631,2023-10-31,10,ISD
CA17814,C1597,PL0666,2024-06-14,13,STD
CA17815,C1423,PL0732,2025-03-10,46,ISD
CA17816,C2466,PL0068,2025-01-06,33,STD
CA17817,C3012,PL0836,2023-11-29,39,Local
CA17818,C0829,PL0621,2023-09-28,17,ISD
CA17819,C0033,PL0870,2024-06-08,41,ISD
CA17820,C0061,PL0681,2024-12-01,22,Local
CA17821,C1398,PL0334,2024-10-21,12,ISD
CA17822,C1797,PL0725,2025-03-03,27,ISD
CA17823,C2691,PL0625,2024-12-05,54,STD
CA17824,C2887,PL0629,2024-04-13,16,Local
CA17825,C0974,PL0422,2024-01-31,33,Local
CA17826,C3401,PL0981,2023-11-25,25,ISD
CA17827,C3158,PL0494,2025-05-23,41,STD
CA17828,C1764,PL0517,2024-01-04,27,Local
CA17829,C0842,PL0935,2025-03-27,40,Local
CA17830,C0502,PL0419,2023-08-05,38,ISD
CA17831,C1949,PL0537,2025-04-05,48,Local
CA17832,C2113,PL0514,2023-12-20,9,Local
CA17833,C2933,PL0481,2025-04-17,32,ISD
CA17834,C2482,PL0202,2024-12-17,12,Local
CA17835,C1834,PL0673,2023-12-03,41,ISD
CA17836,C3085,PL0241,2024-03-01,47,STD
CA17837,C2988,PL0008,2024-01-12,49,Local
CA17838,C2683,PL0628,2024-08-25,12,ISD
CA17839,C2851,PL0332,2025-04-30,11,STD
CA17840,C0915,PL0276,2025-02-05,28,STD
CA17841,C3379,PL0698,2024-05-11,10,Local
CA17842,C0859,PL0892,2025-03-03,39,ISD
CA17843,C2131,PL0356,2023-06-27,21,ISD
CA17844,C0310,PL0375,2023-11-05,40,ISD
CA17845,C2973,PL0699,2023-07-03,1,Local
CA17846,C2607,PL0726,2023-10-09,31,STD
CA17847,C0351,PL0650,2024-05-30,26,ISD
CA17848,C2848,PL0736,2023-08-20,28,STD
CA17849,C0564,PL0688,2025-06-17,28,STD
CA17850,C2464,PL0140,2025-04-17,36,Local
CA17851,C0761,PL0357,2023-08-17,23,Local
CA17852,C0318,PL0995,2024-07-31,8,Local
CA17853,C3441,PL0548,2023-12-23,45,ISD
CA17854,C1604,PL0026,2024-07-18,33,Local
CA17855,C1037,PL0329,2025-02-13,4,Local
CA17856,C2317,PL0524,2023-08-27,30,Local
CA17857,C1391,PL0585,2025-01-17,2,STD
CA17858,C0314,PL0056,2024-01-12,36,ISD
CA17859,C0490,PL0154,2024-05-30,16,STD
CA17860,C2379,PL0060,2024-02-19,5,ISD
CA17861,C0057,PL0610,2024-02-23,1,ISD
CA17862,C2425,PL0924,2025-03-19,1,Local
CA17863,C2615,PL0994,2025-04-21,39,ISD
CA17864,C3347,PL0442,2024-02-16,33,STD
CA17865,C1616,PL0922,2024-06-17,5,STD
CA17866,C1088,PL0095,2024-01-02,25,Local
CA17867,C1589,PL0051,2023-08-01,22,STD
CA17868,C0501,PL0825,2024-07-13,28,Local
CA17869,C3171,PL0424,2023-12-18,42,STD
CA17870,C0273,PL0289,2024-12-10,22,Local
CA17871,C1047,PL0868,2024-08-22,4,STD
CA17872,C0696,PL0722,2025-01-30,58,Local
CA17873,C2598,PL0091,2024-01-14,34,STD
CA17874,C1458,PL0125,2024-04-29,28,STD
CA17875,C3104,PL0694,2024-09-19,16,ISD
CA17876,C2455,PL0463,2024-06-10,39,ISD
CA17877,C0797,PL0262,2024-10-24,56,Local
CA17878,C2485,PL0311,2023-10-02,53,Local
CA17879,C2030,PL0659,2023-12-30,47,Local
CA17880,C3496,PL0069,2023-08-13,14,STD
CA17881,C3358,PL0804,2023-11-30,44,ISD
CA17882,C3458,PL0902,2023-08-06,29,ISD
CA17883,C2812,PL0312,2024-06-05,20,Local
CA17884,C3172,PL0651,2023-12-02,22,ISD
CA17885,C0746,PL0624,2023-11-04,53,Local
CA17886,C2736,PL0377,2024-04-25,7,Local
CA17887,C2182,PL0721,2023-09-04,7,ISD
CA17888,C1716,PL0572,2024-01-11,36,ISD
CA17889,C2337,PL0017,2025-01-13,12,STD
CA17890,C1159,PL0730,2024-08-06,11,STD
CA17891,C2542,PL0336,2024-02-09,54,ISD
CA17892,C1341,PL0339,2025-05-12,22,Local
CA17893,C0255,PL0354,2024-11-07,9,ISD
CA17894,C0125,PL0973,2024-05-12,31,STD
CA17895,C1104,PL0870,2024-09-13,49,STD
CA17896,C0894,PL0467,2024-11-09,43,Local
CA17897,C3058,PL0208,2024-08-26,16,ISD
CA17898,C0288,PL0757,2024-05-03,14,Local
CA17899,C2156,PL0214,2025-06-12,15,STD
CA17900,C2690,PL0828,2024-11-14,57,Local
CA17901,C0660,PL0617,2025-06-11,27,STD
